custom_site_id,lon,lat,unit,gwd,vs30,cti,z1pt0,z2pt5,dr,dc,precip,dw
238,-76.49820907,3.493620922,Q5,0.2,270,6.8328457,479.4455959,1.982592395,0.642380659,72,194,0.642380659
239,-76.4946582,3.499542791,Q5,0.2,210,6.832836,506.4493998,2.642985065,0.455956864,72,194,0.455956864
240,-76.48957523,3.495600133,Q5,0.2,270,6.427376,479.4455959,1.982592395,0.144832689,73,141,0.144832689
241,-76.4963825,3.49460829,Q5,0.2,270,6.1396933,479.4455959,1.982592395,0.708364332,72,194,0.708364332
242,-76.48661297,3.493099589,Q5,0.2,210,17.57059,506.4493998,2.642985065,0.182410165,73,141,0.182410165
243,-76.49816962,3.494485113,Q5,0.2,270,6.832841,479.4455959,1.982592395,0.577534007,72,194,0.577534007
244,-76.51149334,3.485764496,Q5,0.2,270,8.56745,479.4455959,1.982592395,0.038676857,70,168,0.038676857
245,-76.49319198,3.498076142,Q5,0.2,210,8.219129,506.4493998,2.642985065,0.623886142,72,194,0.623886142
246,-76.49111661,3.497148087,Q5,0.2,210,17.51185,506.4493998,2.642985065,0.387736786,72,141,0.387736786
247,-76.49400848,3.495198629,Q5,0.2,270,6.1396933,479.4455959,1.982592395,0.517748809,72,194,0.517748809
248,-76.49078169,3.49288081,Q5,0.2,270,7.813677,479.4455959,1.982592395,0.164611685,72,141,0.164611685
249,-76.4958579,3.49753094,Q5,0.2,270,6.1396933,479.4455959,1.982592395,0.519813606,72,194,0.519813606
250,-76.5109417,3.485275408,Q5,0.2,270,6.1397076,479.4455959,1.982592395,0.015707247,70,168,0.015707247
251,-76.49963202,3.489631554,Q5,0.2,270,6.8328457,479.4455959,1.982592395,0.506000602,73,168,0.506000602
252,-76.49555775,3.496075238,Q5,0.2,210,6.1396933,506.4493998,2.642985065,0.657870431,72,194,0.657870431
253,-76.49725516,3.489535181,Q5,0.2,270,6.139703,479.4455959,1.982592395,0.4638275,73,168,0.4638275
254,-76.49029087,3.49427209,Q5,0.2,270,17.51185,479.4455959,1.982592395,0.097774813,72,141,0.097774813
255,-76.50291301,3.492369991,Q5,0.2,270,5.734233,479.4455959,1.982592395,0.370882002,71,165,0.370882002
256,-76.49227892,3.494929332,Q5,0.2,270,17.51185,479.4455959,1.982592395,0.327166606,72,194,0.327166606
257,-76.48971145,3.494295757,Q5,0.2,270,17.51185,479.4455959,1.982592395,0.052984454,73,141,0.052984454
258,-76.49740645,3.494577135,Q5,0.2,270,6.1396933,479.4455959,1.982592395,0.63030415,72,194,0.63030415
259,-76.48922285,3.496537016,Q5,0.2,210,6.427376,506.4493998,2.642985065,0.190790224,73,141,0.190790224
260,-76.49357317,3.494667659,Q5,0.2,270,17.51185,479.4455959,1.982592395,0.455232826,72,194,0.455232826
261,-76.49738752,3.490828892,Q5,0.2,270,5.734233,479.4455959,1.982592395,0.604681439,72,168,0.604681439
262,-76.4956503,3.488267636,Q5,0.2,270,6.139703,479.4455959,1.982592395,0.404976197,73,168,0.404976197
263,-76.5129043,3.483015809,Q5,0.2,270,6.1397076,479.4455959,1.982592395,0.266963192,70,172,0.266963192
264,-76.49167016,3.493657718,Q5,0.2,270,7.813677,479.4455959,1.982592395,0.232271311,72,194,0.232271311
265,-76.49799178,3.491910304,Q5,0.2,270,6.8328457,479.4455959,1.982592395,0.722107831,72,194,0.722107831
266,-76.49147624,3.49236796,Q5,0.2,270,7.813677,479.4455959,1.982592395,0.260612306,72,141,0.260612306
267,-76.48852894,3.494587518,Q5,0.2,270,6.427376,479.4455959,1.982592395,0.017052189,73,141,0.017052189
268,-76.49172408,3.492115029,Q5,0.2,270,7.813677,479.4455959,1.982592395,0.29952385,72,194,0.29952385
269,-76.50478274,3.494312191,Q5,0.2,270,6.1396933,479.4455959,1.982592395,0.071162577,71,165,0.071162577
270,-76.5088422,3.488222938,Q5,0.2,270,7.525997,479.4455959,1.982592395,0.230758475,71,168,0.230758475
271,-76.48499418,3.493235189,Q5,0.2,210,16.471933,506.4493998,2.642985065,0.320352038,73,141,0.320352038
272,-76.50193748,3.493171889,Q5,0.2,270,6.8328457,479.4455959,1.982592395,0.384534111,71,165,0.384534111
273,-76.49390134,3.500792807,Q5,0.2,210,6.832836,506.4493998,2.642985065,0.417181641,72,200,0.417181641
274,-76.48616102,3.495214272,Q5,0.2,210,6.427376,506.4493998,2.642985065,0.153954302,73,141,0.153954302
275,-76.49203118,3.495421829,Q5,0.2,270,17.51185,479.4455959,1.982592395,0.329613077,72,194,0.329613077
276,-76.49057264,3.496290822,Q5,0.2,210,17.51185,506.4493998,2.642985065,0.277562321,72,141,0.277562321
277,-76.48993444,3.493946928,Q5,0.2,270,17.51185,479.4455959,1.982592395,0.044762902,73,141,0.044762902
278,-76.49524828,3.496522045,Q5,0.2,210,6.1396933,506.4493998,2.642985065,0.647072078,72,194,0.647072078
279,-76.4942567,3.500341431,Q5,0.2,210,6.832836,506.4493998,2.642985065,0.424731061,72,200,0.424731061
280,-76.49783321,3.490146475,Q5,0.2,270,5.734233,479.4455959,1.982592395,0.526012556,72,168,0.526012556
281,-76.49854138,3.49219277,Q5,0.2,270,6.8328457,479.4455959,1.982592395,0.728543085,72,194,0.728543085
282,-76.49135394,3.494437842,Q5,0.2,270,17.51185,479.4455959,1.982592395,0.211216939,72,141,0.211216939
283,-76.49576155,3.489964527,Q5,0.2,270,5.734233,479.4455959,1.982592395,0.559605097,73,168,0.559605097
284,-76.49290818,3.496008397,Q5,0.2,210,17.51185,506.4493998,2.642985065,0.446928395,72,194,0.446928395
285,-76.49369915,3.499310379,Q5,0.2,210,8.219129,506.4493998,2.642985065,0.549637573,72,194,0.549637573
286,-76.50276673,3.491237072,Q5,0.2,270,5.734233,479.4455959,1.982592395,0.471461181,71,168,0.471461181
287,-76.50116892,3.496012322,Q5,0.2,270,6.832841,479.4455959,1.982592395,0.221629602,71,165,0.221629602
288,-76.49664431,3.494128092,Q5,0.2,270,6.1396933,479.4455959,1.982592395,0.725535457,72,194,0.725535457
289,-76.50942821,3.485290915,Q5,0.2,270,12.513053,479.4455959,1.982592395,0.067831636,71,168,0.067831636
290,-76.49670347,3.494023798,Q5,0.2,270,6.1396933,479.4455959,1.982592395,0.729084193,72,194,0.729084193
291,-76.49509964,3.496783245,Q5,0.2,210,6.1396933,506.4493998,2.642985065,0.638221858,72,194,0.638221858
292,-76.49447271,3.50000763,Q5,0.2,210,6.832836,506.4493998,2.642985065,0.433992577,72,200,0.433992577
293,-76.4925431,3.494500523,Q5,0.2,270,17.51185,479.4455959,1.982592395,0.339527176,72,194,0.339527176
294,-76.49493881,3.497073463,Q5,0.2,210,6.1396933,506.4493998,2.642985065,0.628048508,72,194,0.628048508
295,-76.49728059,3.491910593,Q5,0.2,270,5.734233,479.4455959,1.982592395,0.725547303,72,194,0.725547303
296,-76.49947426,3.491784842,Q5,0.2,270,6.8328457,479.4455959,1.982592395,0.687267848,72,194,0.687267848
297,-76.49505529,3.489593635,Q5,0.2,270,5.734233,479.4455959,1.982592395,0.562986194,73,168,0.562986194
298,-76.48500663,3.493342832,Q5,0.2,210,16.471933,506.4493998,2.642985065,0.327836748,73,141,0.327836748
299,-76.49308522,3.498245497,Q5,0.2,210,8.219129,506.4493998,2.642985065,0.62880778,72,194,0.62880778
300,-76.48576697,3.493374863,Q5,0.2,210,17.57059,506.4493998,2.642985065,0.270572225,73,141,0.270572225
301,-76.49626168,3.493565681,Q5,0.2,270,5.734233,479.4455959,1.982592395,0.742881044,72,194,0.742881044
302,-76.5027509,3.493131354,Q5,0.2,270,5.734233,479.4455959,1.982592395,0.323764724,71,165,0.323764724
303,-76.50043582,3.490171627,Q5,0.2,270,6.8328457,479.4455959,1.982592395,0.598346309,71,168,0.598346309
304,-76.49859454,3.491240695,Q5,0.2,270,6.8328457,479.4455959,1.982592395,0.651974252,72,168,0.651974252
305,-76.50537422,3.49105334,Q5,0.2,270,5.734233,479.4455959,1.982592395,0.28088912,71,168,0.28088912
306,-76.49428268,3.496123041,Q5,0.2,210,6.1396933,506.4493998,2.642985065,0.58538804,72,194,0.58538804
307,-76.4960362,3.489204232,Q5,0.2,270,6.139703,479.4455959,1.982592395,0.470208703,73,168,0.470208703
308,-76.49575787,3.489505052,Q5,0.2,270,6.139703,479.4455959,1.982592395,0.514092252,73,168,0.514092252
309,-76.49264373,3.499035286,Q5,0.2,210,8.219129,506.4493998,2.642985065,0.654251402,72,194,0.654251402
310,-76.50113714,3.492969315,Q5,0.2,270,6.8328457,479.4455959,1.982592395,0.463389916,71,165,0.463389916
311,-76.49554179,3.488220862,Q5,0.2,270,6.139703,479.4455959,1.982592395,0.408609972,73,168,0.408609972
312,-76.50980078,3.487114612,Q5,0.2,270,7.525997,479.4455959,1.982592395,0.200839547,71,168,0.200839547
313,-76.48978737,3.493974393,Q5,0.2,270,17.51185,479.4455959,1.982592395,0.033686005,73,141,0.033686005
314,-76.48837242,3.493084351,Q5,0.2,270,17.57059,479.4455959,1.982592395,0.042872328,73,141,0.042872328
315,-76.49541549,3.494076497,Q5,0.2,270,6.1396933,479.4455959,1.982592395,0.649521649,72,194,0.649521649
316,-76.49520528,3.490690567,Q5,0.2,270,5.734233,479.4455959,1.982592395,0.659392875,72,168,0.659392875
317,-76.508679,3.485888206,Q5,0.2,270,7.525997,479.4455959,1.982592395,0.173702548,71,168,0.173702548
318,-76.49492624,3.499035058,Q5,0.2,210,6.832836,506.4493998,2.642985065,0.47480313,72,194,0.47480313
319,-76.48972492,3.495346549,Q5,0.2,270,17.51185,479.4455959,1.982592395,0.136663848,73,141,0.136663848
320,-76.49357468,3.497576802,Q5,0.2,210,17.51185,506.4493998,2.642985065,0.614851256,72,194,0.614851256
321,-76.49623485,3.496108316,Q5,0.2,270,6.1396933,479.4455959,1.982592395,0.602031488,72,194,0.602031488
322,-76.48749596,3.495972035,Q5,0.2,210,6.427376,506.4493998,2.642985065,0.010588001,73,141,0.010588001
323,-76.48919261,3.493103597,Q5,0.2,270,17.57059,479.4455959,1.982592395,0.020103245,73,141,0.020103245
324,-76.48995275,3.495133006,Q5,0.2,270,17.51185,479.4455959,1.982592395,0.137787188,73,141,0.137787188
325,-76.48659472,3.492839443,Q5,0.2,210,17.57059,506.4493998,2.642985065,0.163390684,73,141,0.163390684
326,-76.49365018,3.499347522,Q5,0.2,210,8.219129,506.4493998,2.642985065,0.550567491,72,194,0.550567491
327,-76.48816119,3.495645868,Q5,0.2,270,6.427376,479.4455959,1.982592395,0.037247401,73,141,0.037247401
328,-76.49446401,3.490614162,Q5,0.2,270,5.734233,479.4455959,1.982592395,0.645069406,72,168,0.645069406
329,-76.49129916,3.494544267,Q5,0.2,270,17.51185,479.4455959,1.982592395,0.210241386,72,141,0.210241386
330,-76.47760144,3.472950268,Q3,0.2,210,6.139717,506.4493998,2.642985065,0.289516145,75,202,0.289516145
331,-76.47197051,3.431739998,Q5,0.2,210,13.157315,506.4493998,2.642985065,0.29174495,76,178,0.29174495
332,-76.47380603,3.425644328,Q5,0.2,210,12.43876,506.4493998,2.642985065,0.098892691,77,178,0.098892691
333,-76.47460222,3.430974764,Q5,0.2,210,13.144692,506.4493998,2.642985065,0.438499774,76,178,0.438499774
334,-76.47546984,3.427323582,Q5,0.2,210,13.144692,506.4493998,2.642985065,0.28515404,77,121,0.28515404
335,-76.47479534,3.426648779,Q5,0.2,210,12.43876,506.4493998,2.642985065,0.208898943,77,178,0.208898943
336,-76.47481811,3.414675993,Q5,0.2,210,12.414573,506.4493998,2.642985065,0.211681749,77,209,0.211681749
337,-76.47213548,3.418150469,Q5,0.2,210,6.4274597,506.4493998,2.642985065,0.219049939,77,211,0.219049939
338,-76.46923357,3.43559844,Q5,0.2,210,13.162677,506.4493998,2.642985065,0.053770531,77,128,0.053770531
339,-76.47024364,3.428666698,Q5,0.2,270,6.8329105,479.4455959,1.982592395,0.085676513,77,178,0.085676513
340,-76.47226983,3.428361033,Q5,0.2,210,6.8329105,506.4493998,2.642985065,0.049602667,77,178,0.049602667
341,-76.46933243,3.42603516,Q5,0.2,270,7.931529,479.4455959,1.982592395,0.36423105,78,178,0.36423105
342,-76.46699484,3.431197902,Q5,0.2,210,7.5849514,506.4493998,2.642985065,0.195250845,77,178,0.195250845
343,-76.47027795,3.432677429,Q5,0.2,210,13.157315,506.4493998,2.642985065,0.169900288,76,178,0.169900288
344,-76.4680225,3.425791386,Q5,0.2,270,6.832918,479.4455959,1.982592395,0.486393647,78,178,0.486393647
345,-76.47216645,3.428477461,Q5,0.2,210,6.8329105,506.4493998,2.642985065,0.050628588,77,178,0.050628588
346,-76.47294812,3.423074509,Q5,0.2,210,12.43876,506.4493998,2.642985065,0.003497451,77,211,0.003497451
347,-76.47306932,3.413915479,Q5,0.2,210,13.043162,506.4493998,2.642985065,0.016974276,77,209,0.016974276
348,-76.46480938,3.427268949,Q5,0.2,270,7.5849514,479.4455959,1.982592395,0.622854744,78,146,0.622854744
349,-76.46637495,3.431166295,Q5,0.2,210,7.5849514,506.4493998,2.642985065,0.264257475,77,146,0.264257475
350,-76.46799482,3.422211143,Q5,0.2,270,6.83292,479.4455959,1.982592395,0.331515507,78,211,0.331515507
351,-76.47310238,3.430938511,Q5,0.2,210,13.144692,506.4493998,2.642985065,0.317721871,76,178,0.317721871
352,-76.46995305,3.42915536,Q5,0.2,270,6.8329105,479.4455959,1.982592395,0.070102768,78,178,0.070102768
353,-76.47011916,3.418253244,Q5,0.2,210,6.4274597,506.4493998,2.642985065,0.068594236,77,211,0.068594236
354,-76.4706639,3.437304813,Q5,0.2,210,13.162677,506.4493998,2.642985065,0.028668889,76,128,0.028668889
355,-76.47030364,3.422805867,Q5,0.2,270,13.117091,479.4455959,1.982592395,0.196741818,77,211,0.196741818
356,-76.47360779,3.42566438,Q5,0.2,210,12.43876,506.4493998,2.642985065,0.076849408,77,178,0.076849408
357,-76.46568571,3.430244533,Q5,0.2,210,7.5849514,506.4493998,2.642985065,0.358607295,77,146,0.358607295
358,-76.46811517,3.424385212,Q5,0.2,270,6.832918,479.4455959,1.982592395,0.492992628,78,211,0.492992628
359,-76.47049445,3.429002948,Q5,0.2,270,6.8329105,479.4455959,1.982592395,0.03951793,77,178,0.03951793
360,-76.47257267,3.418843341,Q5,0.2,210,13.117091,506.4493998,2.642985065,0.293224783,77,211,0.293224783
361,-76.47325249,3.426099726,Q5,0.2,210,12.43876,506.4493998,2.642985065,0.037341851,77,178,0.037341851
362,-76.47081225,3.427892526,Q5,0.2,270,6.8329105,479.4455959,1.982592395,0.101839172,77,178,0.101839172
363,-76.47497714,3.426885318,Q5,0.2,210,12.43876,506.4493998,2.642985065,0.229114181,77,178,0.229114181
364,-76.47268457,3.431972434,Q5,0.2,210,13.157315,506.4493998,2.642985065,0.366164794,76,178,0.366164794
365,-76.47428808,3.415701809,Q5,0.2,210,12.414573,506.4493998,2.642985065,0.196779282,77,209,0.196779282
366,-76.46969922,3.437303031,Q5,0.2,210,13.162677,506.4493998,2.642985065,0.104658594,77,128,0.104658594
367,-76.46760268,3.435409948,Q5,0.2,210,8.624667,506.4493998,2.642985065,0.127576163,77,128,0.127576163
368,-76.47226629,3.431440382,Q5,0.2,210,13.157315,506.4493998,2.642985065,0.291443338,76,178,0.291443338
369,-76.47259538,3.41736942,Q5,0.2,210,6.4274597,506.4493998,2.642985065,0.193799057,77,211,0.193799057
370,-76.46710506,3.431572659,Q5,0.2,210,8.624667,506.4493998,2.642985065,0.182908983,77,178,0.182908983
371,-76.46892754,3.431940192,Q5,0.2,210,13.157315,506.4493998,2.642985065,0.019741547,77,178,0.019741547
372,-76.47364638,3.425373758,Q5,0.2,210,12.43876,506.4493998,2.642985065,0.081140421,77,178,0.081140421
373,-76.46647157,3.429507203,Q5,0.2,210,7.5849514,506.4493998,2.642985065,0.318968314,78,146,0.318968314
374,-76.4692676,3.425393485,Q5,0.2,270,7.931529,479.4455959,1.982592395,0.4057577,78,178,0.4057577
375,-76.46988115,3.437393518,Q5,0.2,210,13.162677,506.4493998,2.642985065,0.083239347,77,128,0.083239347
376,-76.47378697,3.425555952,Q5,0.2,210,12.43876,506.4493998,2.642985065,0.096773315,77,178,0.096773315
377,-76.46909721,3.431470228,Q5,0.2,210,13.157315,506.4493998,2.642985065,0.03860799,77,178,0.03860799
378,-76.47157646,3.415677768,Q5,0.2,210,6.4274597,506.4493998,2.642985065,0.019324238,77,209,0.019324238
379,-76.47301668,3.415791375,Q5,0.2,210,12.414573,506.4493998,2.642985065,0.102848031,77,209,0.102848031
380,-76.47408782,3.425323674,Q5,0.2,210,12.43876,506.4493998,2.642985065,0.130226309,77,178,0.130226309
381,-76.47317361,3.424962664,Q5,0.2,210,12.43876,506.4493998,2.642985065,0.028570795,77,211,0.028570795
382,-76.47368775,3.4161864,Q5,0.2,210,12.414573,506.4493998,2.642985065,0.186671548,77,209,0.186671548
383,-76.46608497,3.427047206,Q5,0.2,270,6.832918,479.4455959,1.982592395,0.539994246,78,146,0.539994246
384,-76.46676839,3.435614221,Q5,0.2,210,6.832901,506.4493998,2.642985065,0.220344979,77,128,0.220344979
385,-76.47134703,3.420846921,Q5,0.2,210,13.117091,506.4493998,2.642985065,0.039321914,77,211,0.039321914
386,-76.47134789,3.425130952,Q5,0.2,210,7.931529,506.4493998,2.642985065,0.174440006,77,178,0.174440006
387,-76.46538287,3.429631038,Q5,0.2,210,7.5849514,506.4493998,2.642985065,0.415437734,78,146,0.415437734
388,-76.47442156,3.429708173,Q5,0.2,210,13.144692,506.4493998,2.642985065,0.324707223,77,178,0.324707223
389,-76.47018309,3.418133784,Q5,0.2,210,6.4274597,506.4493998,2.642985065,0.064228096,77,211,0.064228096
390,-76.46927055,3.425739876,Q5,0.2,270,7.931529,479.4455959,1.982592395,0.392313671,78,178,0.392313671
391,-76.47320206,3.425990775,Q5,0.2,210,12.43876,506.4493998,2.642985065,0.031734291,77,178,0.031734291
392,-76.47451807,3.416661525,Q5,0.2,210,12.414573,506.4493998,2.642985065,0.289314363,77,209,0.289314363
393,-76.47482052,3.427267994,Q5,0.2,210,13.144692,506.4493998,2.642985065,0.212692296,77,178,0.212692296
394,-76.47213718,3.416154237,Q5,0.2,210,6.4274597,506.4493998,2.642985065,0.062226497,77,209,0.062226497
395,-76.47138608,3.41956638,Q5,0.2,210,13.117091,506.4493998,2.642985065,0.143076982,77,211,0.143076982
396,-76.471425,3.429574723,Q5,0.2,210,6.8329105,506.4493998,2.642985065,0.078604907,77,178,0.078604907
397,-76.47129688,3.430847631,Q5,0.2,210,6.8329105,506.4493998,2.642985065,0.168615794,76,178,0.168615794
398,-76.46679604,3.424206528,Q5,0.2,270,6.832918,479.4455959,1.982592395,0.582662118,78,211,0.582662118
399,-76.47001643,3.431486568,Q5,0.2,210,13.157315,506.4493998,2.642985065,0.118175753,76,178,0.118175753
400,-76.46906262,3.426633436,Q5,0.2,270,7.931529,479.4455959,1.982592395,0.338404856,78,178,0.338404856
401,-76.469329,3.437392027,Q5,0.2,210,13.162677,506.4493998,2.642985065,0.064381862,77,128,0.064381862
402,-76.4731535,3.429363931,Q5,0.2,210,13.144692,506.4493998,2.642985065,0.197937258,77,178,0.197937258
403,-76.46969125,3.42237088,Q5,0.2,270,13.117091,479.4455959,1.982592395,0.210690428,78,211,0.210690428
404,-76.47286669,3.428903965,Q5,0.2,210,6.8329105,506.4493998,2.642985065,0.139220736,77,178,0.139220736
405,-76.47017201,3.423927796,Q5,0.2,270,7.931529,479.4455959,1.982592395,0.295305009,77,211,0.295305009
406,-76.46930642,3.424538871,Q5,0.2,270,7.931529,479.4455959,1.982592395,0.401441113,78,211,0.401441113
407,-76.46435863,3.427895437,Q5,0.2,270,6.139764,479.4455959,1.982592395,0.614468672,78,146,0.614468672
408,-76.47123679,3.428876323,Q5,0.2,210,6.8329105,506.4493998,2.642985065,0.0088937,77,178,0.0088937
409,-76.46721879,3.433246226,Q5,0.2,210,8.624667,506.4493998,2.642985065,0.170262784,77,178,0.170262784
410,-76.46654165,3.429605215,Q5,0.2,210,7.5849514,506.4493998,2.642985065,0.306182604,78,146,0.306182604
411,-76.46655984,3.433378716,Q5,0.2,210,8.624667,506.4493998,2.642985065,0.243534681,77,143,0.243534681
412,-76.46664818,3.427275701,Q5,0.2,270,7.5849514,479.4455959,1.982592395,0.477745105,78,146,0.477745105
413,-76.47003099,3.426986488,Q5,0.2,270,7.931529,479.4455959,1.982592395,0.234505823,77,178,0.234505823
414,-76.47261606,3.426884607,Q5,0.2,210,7.931529,506.4493998,2.642985065,0.033425936,77,178,0.033425936
415,-76.46799331,3.433292807,Q5,0.2,210,8.624667,506.4493998,2.642985065,0.084140089,77,178,0.084140089
416,-76.47164116,3.415558722,Q5,0.2,210,6.4274597,506.4493998,2.642985065,0.023597284,77,209,0.023597284
417,-76.46642805,3.435617177,Q5,0.2,210,6.832901,506.4493998,2.642985065,0.25818906,77,143,0.25818906
418,-76.47475595,3.426271663,Q5,0.2,210,12.43876,506.4493998,2.642985065,0.204518975,77,178,0.204518975
419,-76.47023707,3.425700069,Q5,0.2,270,7.931529,479.4455959,1.982592395,0.297957555,77,178,0.297957555
420,-76.47018193,3.420998884,Q5,0.2,270,13.117091,479.4455959,1.982592395,0.064234386,77,211,0.064234386
421,-76.46975594,3.428037614,Q5,0.2,270,6.8329105,479.4455959,1.982592395,0.173485538,78,178,0.173485538
422,-76.46440793,3.428136256,Q5,0.2,270,6.139764,479.4455959,1.982592395,0.594128276,78,146,0.594128276
423,-76.46598331,3.432659554,Q5,0.2,210,8.624667,506.4493998,2.642985065,0.307641892,77,146,0.307641892
424,-76.47048632,3.43262908,Q5,0.2,210,13.157315,506.4493998,2.642985065,0.193069975,76,178,0.193069975
425,-76.47381926,3.426057827,Q5,0.2,210,12.43876,506.4493998,2.642985065,0.100363799,77,178,0.100363799
426,-76.47001607,3.428375199,Q5,0.2,270,6.8329105,479.4455959,1.982592395,0.126489188,77,178,0.126489188
427,-76.46952039,3.426220355,Q5,0.2,270,7.931529,479.4455959,1.982592395,0.334891108,78,178,0.334891108
428,-76.46562723,3.436764655,Q5,0.2,210,6.832901,506.4493998,2.642985065,0.347236181,77,143,0.347236181
429,-76.4658527,3.422288916,Q5,0.2,270,6.83292,479.4455959,1.982592395,0.506058339,78,158,0.506058339
430,-76.4638751,3.426182727,Q5,0.2,270,6.1397686,479.4455959,1.982592395,0.781720121,78,146,0.781720121
431,-76.47344344,3.426304443,Q5,0.2,210,12.43876,506.4493998,2.642985065,0.058574522,77,178,0.058574522
