rup_mag,rup_hypo_depth,dist_rjb,site_vs30,site_vs30measured,site_region,result_type,damping,pgv,pga,0.1,0.073,0.2,0.5,1.0,2.0,5.0
7.0,25.0,120.0,300.0,0.0,4,MEAN,5,2.80051189e+00,1.56937798e-02,2.10876291e-02,1.87550567e-02,2.88588685e-02,2.95574193e-02,2.37789464e-02,1.35495325e-02,6.74201965e-03
7.0,25.0,20.0,600.0,0.0,0,MEAN,5,1.27151847e+01,1.30896608e-01,2.47710068e-01,1.98755497e-01,3.39934605e-01,2.37747125e-01,1.31968279e-01,5.66825663e-02,2.03809840e-02
7.0,25.0,60.0,600.0,0.0,0,MEAN,5,4.92538697e+00,4.08733269e-02,6.78831728e-02,5.61771267e-02,9.16387815e-02,6.87350407e-02,4.34264511e-02,2.08660596e-02,9.42443301e-03
7.0,25.0,120.0,600.0,0.0,0,MEAN,5,2.06734765e+00,1.27777170e-02,1.78226844e-02,1.58042292e-02,2.38282387e-02,2.11493759e-02,1.62396984e-02,9.03358844e-03,4.86029439e-03
7.0,25.0,20.0,600.0,0.0,2,MEAN,5,1.27151847e+01,1.30896608e-01,2.47710068e-01,1.98755497e-01,3.39934605e-01,2.37747125e-01,1.31968279e-01,5.66825663e-02,2.03809840e-02
7.0,25.0,60.0,600.0,0.0,2,MEAN,5,4.92538697e+00,4.08733269e-02,6.78831728e-02,5.61771267e-02,9.16387815e-02,6.87350407e-02,4.34264511e-02,2.08660596e-02,9.42443301e-03
7.0,25.0,120.0,600.0,0.0,2,MEAN,5,2.06734765e+00,1.27777170e-02,1.78226844e-02,1.58042292e-02,2.38282387e-02,2.11493759e-02,1.62396984e-02,9.03358844e-03,4.86029439e-03
7.0,25.0,20.0,600.0,0.0,4,MEAN,5,1.27151847e+01,1.30896608e-01,2.47710068e-01,1.98755497e-01,3.39934605e-01,2.37747125e-01,1.31968279e-01,5.66825663e-02,2.03809840e-02
7.0,25.0,60.0,600.0,0.0,4,MEAN,5,4.92538697e+00,4.08733269e-02,6.78831728e-02,5.61771267e-02,9.16387815e-02,6.87350407e-02,4.34264511e-02,2.08660596e-02,9.42443301e-03
7.0,25.0,120.0,600.0,0.0,4,MEAN,5,2.06734765e+00,1.27777170e-02,1.78226844e-02,1.58042292e-02,2.38282387e-02,2.11493759e-02,1.62396984e-02,9.03358844e-03,4.86029439e-03
7.0,25.0,20.0,900.0,0.0,0,MEAN,5,1.06465925e+01,1.16066338e-01,2.24496428e-01,1.79816722e-01,3.03902234e-01,1.95469897e-01,1.05582319e-01,4.47155587e-02,1.68300702e-02
7.0,25.0,60.0,900.0,0.0,0,MEAN,5,4.12409172e+00,3.62424774e-02,6.15216408e-02,5.08241880e-02,8.19252586e-02,5.65122770e-02,3.47436932e-02,1.64607493e-02,7.78244410e-03
7.0,25.0,120.0,900.0,0.0,0,MEAN,5,1.73101755e+00,1.13300325e-02,1.61524682e-02,1.42982947e-02,2.13024943e-02,1.73885019e-02,1.29927057e-02,7.12638789e-03,4.01350080e-03
7.0,25.0,20.0,900.0,0.0,2,MEAN,5,1.06465925e+01,1.16066338e-01,2.24496428e-01,1.79816722e-01,3.03902234e-01,1.95469897e-01,1.05582319e-01,4.47155587e-02,1.68300702e-02
7.0,25.0,60.0,900.0,0.0,2,MEAN,5,4.12409172e+00,3.62424774e-02,6.15216408e-02,5.08241880e-02,8.19252586e-02,5.65122770e-02,3.47436932e-02,1.64607493e-02,7.78244410e-03
7.0,25.0,120.0,900.0,0.0,2,MEAN,5,1.73101755e+00,1.13300325e-02,1.61524682e-02,1.42982947e-02,2.13024943e-02,1.73885019e-02,1.29927057e-02,7.12638789e-03,4.01350080e-03
7.0,25.0,20.0,900.0,0.0,4,MEAN,5,1.06465925e+01,1.16066338e-01,2.24496428e-01,1.79816722e-01,3.03902234e-01,1.95469897e-01,1.05582319e-01,4.47155587e-02,1.68300702e-02
7.0,25.0,60.0,900.0,0.0,4,MEAN,5,4.12409172e+00,3.62424774e-02,6.15216408e-02,5.08241880e-02,8.19252586e-02,5.65122770e-02,3.47436932e-02,1.64607493e-02,7.78244410e-03
7.0,25.0,120.0,900.0,0.0,4,MEAN,5,1.73101755e+00,1.13300325e-02,1.61524682e-02,1.42982947e-02,2.13024943e-02,1.73885019e-02,1.29927057e-02,7.12638789e-03,4.01350080e-03
