rup_mag,rup_dip,rup_rake,rup_ztor,dist_rrup,dist_rjb,dist_rx,site_vs30,site_vs30measured,site_z1pt0,result_type,damping,0.01,0.02,0.03,0.04,0.05,0.075,0.1,0.12,0.15,0.17,0.2,0.25,0.3,0.4,0.5,0.75,1,1.5,2,3,4,5,7.5,10
6,90,90,5,100,99.87,99.87,180,0,10,INTER_EVENT_STDDEV,5,0.29478,0.29831,0.30219,0.3051,0.30764,0.31264,0.31756,0.32071,0.32435,0.32626,0.32882,0.33267,0.3359,0.34105,0.3453,0.35375,0.35995,0.3676,0.37302,0.37796,0.38035,0.3818,0.38397,0.38533
6,90,90,5,100,99.87,99.87,180,0,23.5,INTER_EVENT_STDDEV,5,0.29478,0.29831,0.30219,0.3051,0.30764,0.31264,0.31756,0.32071,0.32435,0.32626,0.32882,0.33267,0.3359,0.34105,0.3453,0.35375,0.35995,0.3676,0.37302,0.37796,0.38035,0.3818,0.38397,0.38533
6,90,90,5,100,99.87,99.87,760,0,5,INTER_EVENT_STDDEV,5,0.30648,0.30984,0.31454,0.31868,0.32228,0.32909,0.33425,0.3375,0.3415,0.34369,0.34644,0.35011,0.35304,0.35729,0.36037,0.36553,0.3688,0.37278,0.37521,0.37836,0.38039,0.3818,0.38397,0.38533
6,90,90,5,100,99.87,99.87,760,0,10,INTER_EVENT_STDDEV,5,0.30648,0.30984,0.31454,0.31868,0.32228,0.32909,0.33425,0.3375,0.3415,0.34369,0.34644,0.35011,0.35304,0.35729,0.36037,0.36553,0.3688,0.37278,0.37521,0.37836,0.38039,0.3818,0.38397,0.38533
6,90,90,5,100,99.87,99.87,760,0,23.5,INTER_EVENT_STDDEV,5,0.30648,0.30984,0.31454,0.31868,0.32228,0.32909,0.33425,0.3375,0.3415,0.34369,0.34644,0.35011,0.35304,0.35729,0.36037,0.36553,0.3688,0.37278,0.37521,0.37836,0.38039,0.3818,0.38397,0.38533
6,90,90,5,100,99.87,99.87,1500,0,5,INTER_EVENT_STDDEV,5,0.30667,0.31,0.3147,0.3189,0.3226,0.32963,0.33483,0.33807,0.34203,0.3442,0.3469,0.3505,0.35337,0.35753,0.36057,0.36563,0.36887,0.37283,0.37533,0.37847,0.3804,0.3818,0.38397,0.38533
6,90,90,5,100,99.87,99.87,1500,0,10,INTER_EVENT_STDDEV,5,0.30667,0.31,0.3147,0.3189,0.3226,0.32963,0.33483,0.33807,0.34203,0.3442,0.3469,0.3505,0.35337,0.35753,0.36057,0.36563,0.36887,0.37283,0.37533,0.37847,0.3804,0.3818,0.38397,0.38533
6,90,90,5,100,99.87,99.87,1500,0,23.5,INTER_EVENT_STDDEV,5,0.30667,0.31,0.3147,0.3189,0.3226,0.32963,0.33483,0.33807,0.34203,0.3442,0.3469,0.3505,0.35337,0.35753,0.36057,0.36563,0.36887,0.37283,0.37533,0.37847,0.3804,0.3818,0.38397,0.38533
6,90,90,20,300,299.97,299.97,180,0,5,INTER_EVENT_STDDEV,5,0.3046,0.30799,0.31279,0.31698,0.32072,0.3279,0.33325,0.33652,0.3404,0.34245,0.34492,0.34818,0.35068,0.35425,0.35688,0.36189,0.36555,0.37039,0.37413,0.37823,0.38038,0.3818,0.38397,0.38533
6,90,90,20,300,299.97,299.97,180,0,10,INTER_EVENT_STDDEV,5,0.3046,0.30799,0.31279,0.31698,0.32072,0.3279,0.33325,0.33652,0.3404,0.34245,0.34492,0.34818,0.35068,0.35425,0.35688,0.36189,0.36555,0.37039,0.37413,0.37823,0.38038,0.3818,0.38397,0.38533
6,90,90,20,300,299.97,299.97,180,0,23.5,INTER_EVENT_STDDEV,5,0.3046,0.30799,0.31279,0.31698,0.32072,0.3279,0.33325,0.33652,0.3404,0.34245,0.34492,0.34818,0.35068,0.35425,0.35688,0.36189,0.36555,0.37039,0.37413,0.37823,0.38038,0.3818,0.38397,0.38533
6,90,90,20,300,299.97,299.97,760,0,5,INTER_EVENT_STDDEV,5,0.30663,0.30997,0.31467,0.31887,0.32256,0.32958,0.33478,0.33802,0.34198,0.34415,0.34685,0.35045,0.35332,0.35748,0.36052,0.3656,0.36884,0.37281,0.37527,0.37842,0.38039,0.3818,0.38397,0.38533
6,90,90,20,300,299.97,299.97,760,0,10,INTER_EVENT_STDDEV,5,0.30663,0.30997,0.31467,0.31887,0.32256,0.32958,0.33478,0.33802,0.34198,0.34415,0.34685,0.35045,0.35332,0.35748,0.36052,0.3656,0.36884,0.37281,0.37527,0.37842,0.38039,0.3818,0.38397,0.38533
6,90,90,20,300,299.97,299.97,760,0,23.5,INTER_EVENT_STDDEV,5,0.30663,0.30997,0.31467,0.31887,0.32256,0.32958,0.33478,0.33802,0.34198,0.34415,0.34685,0.35045,0.35332,0.35748,0.36052,0.3656,0.36884,0.37281,0.37527,0.37842,0.38039,0.3818,0.38397,0.38533
6,90,90,20,300,299.97,299.97,1500,0,5,INTER_EVENT_STDDEV,5,0.30667,0.31,0.3147,0.3189,0.3226,0.32963,0.33483,0.33807,0.34203,0.3442,0.3469,0.3505,0.35337,0.35753,0.36057,0.36563,0.36887,0.37283,0.37533,0.37847,0.3804,0.3818,0.38397,0.38533
6,90,90,20,300,299.97,299.97,1500,0,10,INTER_EVENT_STDDEV,5,0.30667,0.31,0.3147,0.3189,0.3226,0.32963,0.33483,0.33807,0.34203,0.3442,0.3469,0.3505,0.35337,0.35753,0.36057,0.36563,0.36887,0.37283,0.37533,0.37847,0.3804,0.3818,0.38397,0.38533
6,90,90,20,300,299.97,299.97,1500,0,23.5,INTER_EVENT_STDDEV,5,0.30667,0.31,0.3147,0.3189,0.3226,0.32963,0.33483,0.33807,0.34203,0.3442,0.3469,0.3505,0.35337,0.35753,0.36057,0.36563,0.36887,0.37283,0.37533,0.37847,0.3804,0.3818,0.38397,0.38533
8.5,90,90,0,0,0,0,180,0,5,INTER_EVENT_STDDEV,5,0.14836,0.1501,0.14799,0.14257,0.13477,0.10957,0.090213,0.079946,0.073553,0.073327,0.076925,0.086874,0.098687,0.1226,0.1466,0.19787,0.23547,0.2824,0.31457,0.33515,0.34138,0.3435,0.3459,0.3474
8.5,90,90,0,0,0,0,180,0,10,INTER_EVENT_STDDEV,5,0.14836,0.1501,0.14799,0.14257,0.13477,0.10957,0.090213,0.079946,0.073553,0.073327,0.076925,0.086874,0.098687,0.1226,0.1466,0.19787,0.23547,0.2824,0.31457,0.33515,0.34138,0.3435,0.3459,0.3474
8.5,90,90,0,0,0,0,180,0,23.5,INTER_EVENT_STDDEV,5,0.14836,0.1501,0.14799,0.14257,0.13477,0.10957,0.090213,0.079946,0.073553,0.073327,0.076925,0.086874,0.098687,0.1226,0.1466,0.19787,0.23547,0.2824,0.31457,0.33515,0.34138,0.3435,0.3459,0.3474
8.5,90,90,0,0,0,0,760,0,5,INTER_EVENT_STDDEV,5,0.25823,0.26214,0.26731,0.27148,0.27464,0.27991,0.28445,0.28793,0.29254,0.29527,0.29888,0.30388,0.30789,0.31361,0.31772,0.32441,0.32843,0.33295,0.33517,0.33884,0.34178,0.3435,0.3459,0.3474
8.5,90,90,0,0,0,0,760,0,10,INTER_EVENT_STDDEV,5,0.25823,0.26214,0.26731,0.27148,0.27464,0.27991,0.28445,0.28793,0.29254,0.29527,0.29888,0.30388,0.30789,0.31361,0.31772,0.32441,0.32843,0.33295,0.33517,0.33884,0.34178,0.3435,0.3459,0.3474
8.5,90,90,0,0,0,0,760,0,23.5,INTER_EVENT_STDDEV,5,0.25823,0.26214,0.26731,0.27148,0.27464,0.27991,0.28445,0.28793,0.29254,0.29527,0.29888,0.30388,0.30789,0.31361,0.31772,0.32441,0.32843,0.33295,0.33517,0.33884,0.34178,0.3435,0.3459,0.3474
8.5,90,90,0,0,0,0,1500,0,5,INTER_EVENT_STDDEV,5,0.26,0.2637,0.2689,0.2736,0.2777,0.2855,0.2913,0.2949,0.2993,0.3017,0.3047,0.3087,0.3119,0.3165,0.3199,0.3255,0.3291,0.3335,0.3363,0.3398,0.3419,0.3435,0.3459,0.3474
8.5,90,90,0,0,0,0,1500,0,10,INTER_EVENT_STDDEV,5,0.26,0.2637,0.2689,0.2736,0.2777,0.2855,0.2913,0.2949,0.2993,0.3017,0.3047,0.3087,0.3119,0.3165,0.3199,0.3255,0.3291,0.3335,0.3363,0.3398,0.3419,0.3435,0.3459,0.3474
8.5,90,90,0,0,0,0,1500,0,23.5,INTER_EVENT_STDDEV,5,0.26,0.2637,0.2689,0.2736,0.2777,0.2855,0.2913,0.2949,0.2993,0.3017,0.3047,0.3087,0.3119,0.3165,0.3199,0.3255,0.3291,0.3335,0.3363,0.3398,0.3419,0.3435,0.3459,0.3474
8.5,90,90,0,5,0,0,180,0,5,INTER_EVENT_STDDEV,5,0.15257,0.15454,0.1526,0.14736,0.1398,0.11573,0.097823,0.088493,0.082882,0.082892,0.086643,0.096544,0.10806,0.13109,0.15403,0.20306,0.23916,0.28422,0.31525,0.33528,0.3414,0.3435,0.3459,0.3474
8.5,90,90,0,5,0,0,180,0,10,INTER_EVENT_STDDEV,5,0.15257,0.15454,0.1526,0.14736,0.1398,0.11573,0.097823,0.088493,0.082882,0.082892,0.086643,0.096544,0.10806,0.13109,0.15403,0.20306,0.23916,0.28422,0.31525,0.33528,0.3414,0.3435,0.3459,0.3474
8.5,90,90,0,5,0,0,180,0,23.5,INTER_EVENT_STDDEV,5,0.15257,0.15454,0.1526,0.14736,0.1398,0.11573,0.097823,0.088493,0.082882,0.082892,0.086643,0.096544,0.10806,0.13109,0.15403,0.20306,0.23916,0.28422,0.31525,0.33528,0.3414,0.3435,0.3459,0.3474
8.5,90,90,0,5,0,0,760,0,5,INTER_EVENT_STDDEV,5,0.25829,0.26221,0.26737,0.27156,0.27475,0.28011,0.28471,0.28821,0.29282,0.29554,0.29913,0.30409,0.30807,0.31374,0.31782,0.32445,0.32846,0.33297,0.3352,0.33886,0.34178,0.3435,0.3459,0.3474
8.5,90,90,0,5,0,0,760,0,10,INTER_EVENT_STDDEV,5,0.25829,0.26221,0.26737,0.27156,0.27475,0.28011,0.28471,0.28821,0.29282,0.29554,0.29913,0.30409,0.30807,0.31374,0.31782,0.32445,0.32846,0.33297,0.3352,0.33886,0.34178,0.3435,0.3459,0.3474
8.5,90,90,0,5,0,0,760,0,23.5,INTER_EVENT_STDDEV,5,0.25829,0.26221,0.26737,0.27156,0.27475,0.28011,0.28471,0.28821,0.29282,0.29554,0.29913,0.30409,0.30807,0.31374,0.31782,0.32445,0.32846,0.33297,0.3352,0.33886,0.34178,0.3435,0.3459,0.3474
8.5,90,90,0,5,0,0,1500,0,5,INTER_EVENT_STDDEV,5,0.26,0.2637,0.2689,0.2736,0.2777,0.2855,0.2913,0.2949,0.2993,0.3017,0.3047,0.3087,0.3119,0.3165,0.3199,0.3255,0.3291,0.3335,0.3363,0.3398,0.3419,0.3435,0.3459,0.3474
8.5,90,90,0,5,0,0,1500,0,10,INTER_EVENT_STDDEV,5,0.26,0.2637,0.2689,0.2736,0.2777,0.2855,0.2913,0.2949,0.2993,0.3017,0.3047,0.3087,0.3119,0.3165,0.3199,0.3255,0.3291,0.3335,0.3363,0.3398,0.3419,0.3435,0.3459,0.3474
8.5,90,90,0,5,0,0,1500,0,23.5,INTER_EVENT_STDDEV,5,0.26,0.2637,0.2689,0.2736,0.2777,0.2855,0.2913,0.2949,0.2993,0.3017,0.3047,0.3087,0.3119,0.3165,0.3199,0.3255,0.3291,0.3335,0.3363,0.3398,0.3419,0.3435,0.3459,0.3474
8.5,90,90,0,10,8.66,8.66,180,0,5,INTER_EVENT_STDDEV,5,0.15674,0.15893,0.15717,0.15212,0.14483,0.12193,0.10547,0.097057,0.092216,0.092461,0.09636,0.10621,0.11744,0.13962,0.16155,0.20836,0.24293,0.28607,0.31595,0.3354,0.34141,0.3435,0.3459,0.3474
8.5,90,90,0,10,8.66,8.66,180,0,10,INTER_EVENT_STDDEV,5,0.15674,0.15893,0.15717,0.15212,0.14483,0.12193,0.10547,0.097057,0.092216,0.092461,0.09636,0.10621,0.11744,0.13962,0.16155,0.20836,0.24293,0.28607,0.31595,0.3354,0.34141,0.3435,0.3459,0.3474
8.5,90,90,0,10,8.66,8.66,180,0,23.5,INTER_EVENT_STDDEV,5,0.15674,0.15893,0.15717,0.15212,0.14483,0.12193,0.10547,0.097057,0.092216,0.092461,0.09636,0.10621,0.11744,0.13962,0.16155,0.20836,0.24293,0.28607,0.31595,0.3354,0.34141,0.3435,0.3459,0.3474
8.5,90,90,0,10,8.66,8.66,760,0,5,INTER_EVENT_STDDEV,5,0.25836,0.26227,0.26743,0.27163,0.27486,0.2803,0.28497,0.28848,0.2931,0.29581,0.29938,0.3043,0.30824,0.31386,0.31791,0.3245,0.32848,0.33299,0.33524,0.33889,0.34179,0.3435,0.3459,0.3474
8.5,90,90,0,10,8.66,8.66,760,0,10,INTER_EVENT_STDDEV,5,0.25836,0.26227,0.26743,0.27163,0.27486,0.2803,0.28497,0.28848,0.2931,0.29581,0.29938,0.3043,0.30824,0.31386,0.31791,0.3245,0.32848,0.33299,0.33524,0.33889,0.34179,0.3435,0.3459,0.3474
8.5,90,90,0,10,8.66,8.66,760,0,23.5,INTER_EVENT_STDDEV,5,0.25836,0.26227,0.26743,0.27163,0.27486,0.2803,0.28497,0.28848,0.2931,0.29581,0.29938,0.3043,0.30824,0.31386,0.31791,0.3245,0.32848,0.33299,0.33524,0.33889,0.34179,0.3435,0.3459,0.3474
8.5,90,90,0,10,8.66,8.66,1500,0,5,INTER_EVENT_STDDEV,5,0.26,0.2637,0.2689,0.2736,0.2777,0.2855,0.2913,0.2949,0.2993,0.3017,0.3047,0.3087,0.3119,0.3165,0.3199,0.3255,0.3291,0.3335,0.3363,0.3398,0.3419,0.3435,0.3459,0.3474
8.5,90,90,0,10,8.66,8.66,1500,0,10,INTER_EVENT_STDDEV,5,0.26,0.2637,0.2689,0.2736,0.2777,0.2855,0.2913,0.2949,0.2993,0.3017,0.3047,0.3087,0.3119,0.3165,0.3199,0.3255,0.3291,0.3335,0.3363,0.3398,0.3419,0.3435,0.3459,0.3474
8.5,90,90,0,10,8.66,8.66,1500,0,23.5,INTER_EVENT_STDDEV,5,0.26,0.2637,0.2689,0.2736,0.2777,0.2855,0.2913,0.2949,0.2993,0.3017,0.3047,0.3087,0.3119,0.3165,0.3199,0.3255,0.3291,0.3335,0.3363,0.3398,0.3419,0.3435,0.3459,0.3474
8.5,90,90,5,50,49.75,49.75,180,0,5,INTER_EVENT_STDDEV,5,0.1753,0.17828,0.17762,0.1738,0.16829,0.15197,0.14247,0.13833,0.13701,0.13828,0.14261,0.15178,0.16128,0.17947,0.19681,0.23316,0.26037,0.29447,0.31909,0.33605,0.34147,0.3435,0.3459,0.3474
8.5,90,90,5,50,49.75,49.75,180,0,10,INTER_EVENT_STDDEV,5,0.1753,0.17828,0.17762,0.1738,0.16829,0.15197,0.14247,0.13833,0.13701,0.13828,0.14261,0.15178,0.16128,0.17947,0.19681,0.23316,0.26037,0.29447,0.31909,0.33605,0.34147,0.3435,0.3459,0.3474
8.5,90,90,5,50,49.75,49.75,180,0,23.5,INTER_EVENT_STDDEV,5,0.1753,0.17828,0.17762,0.1738,0.16829,0.15197,0.14247,0.13833,0.13701,0.13828,0.14261,0.15178,0.16128,0.17947,0.19681,0.23316,0.26037,0.29447,0.31909,0.33605,0.34147,0.3435,0.3459,0.3474
8.5,90,90,5,50,49.75,49.75,760,0,5,INTER_EVENT_STDDEV,5,0.25865,0.26253,0.2677,0.27199,0.27536,0.28126,0.28623,0.28982,0.29444,0.2971,0.30056,0.30529,0.30907,0.31446,0.31835,0.32471,0.32861,0.33308,0.3354,0.33902,0.3418,0.3435,0.3459,0.3474
8.5,90,90,5,50,49.75,49.75,760,0,10,INTER_EVENT_STDDEV,5,0.25865,0.26253,0.2677,0.27199,0.27536,0.28126,0.28623,0.28982,0.29444,0.2971,0.30056,0.30529,0.30907,0.31446,0.31835,0.32471,0.32861,0.33308,0.3354,0.33902,0.3418,0.3435,0.3459,0.3474
8.5,90,90,5,50,49.75,49.75,760,0,23.5,INTER_EVENT_STDDEV,5,0.25865,0.26253,0.2677,0.27199,0.27536,0.28126,0.28623,0.28982,0.29444,0.2971,0.30056,0.30529,0.30907,0.31446,0.31835,0.32471,0.32861,0.33308,0.3354,0.33902,0.3418,0.3435,0.3459,0.3474
8.5,90,90,5,50,49.75,49.75,1500,0,5,INTER_EVENT_STDDEV,5,0.26,0.2637,0.2689,0.2736,0.2777,0.2855,0.2913,0.2949,0.2993,0.3017,0.3047,0.3087,0.3119,0.3165,0.3199,0.3255,0.3291,0.3335,0.3363,0.3398,0.3419,0.3435,0.3459,0.3474
8.5,90,90,5,50,49.75,49.75,1500,0,10,INTER_EVENT_STDDEV,5,0.26,0.2637,0.2689,0.2736,0.2777,0.2855,0.2913,0.2949,0.2993,0.3017,0.3047,0.3087,0.3119,0.3165,0.3199,0.3255,0.3291,0.3335,0.3363,0.3398,0.3419,0.3435,0.3459,0.3474
8.5,90,90,5,50,49.75,49.75,1500,0,23.5,INTER_EVENT_STDDEV,5,0.26,0.2637,0.2689,0.2736,0.2777,0.2855,0.2913,0.2949,0.2993,0.3017,0.3047,0.3087,0.3119,0.3165,0.3199,0.3255,0.3291,0.3335,0.3363,0.3398,0.3419,0.3435,0.3459,0.3474
8.5,90,90,5,100,99.87,99.87,180,0,5,INTER_EVENT_STDDEV,5,0.19137,0.19495,0.19596,0.19399,0.19085,0.18181,0.17852,0.17783,0.17908,0.1808,0.18461,0.19167,0.1983,0.21142,0.22404,0.25119,0.27251,0.29996,0.3211,0.3364,0.34151,0.3435,0.3459,0.3474
8.5,90,90,5,100,99.87,99.87,180,0,10,INTER_EVENT_STDDEV,5,0.19137,0.19495,0.19596,0.19399,0.19085,0.18181,0.17852,0.17783,0.17908,0.1808,0.18461,0.19167,0.1983,0.21142,0.22404,0.25119,0.27251,0.29996,0.3211,0.3364,0.34151,0.3435,0.3459,0.3474
8.5,90,90,5,100,99.87,99.87,180,0,23.5,INTER_EVENT_STDDEV,5,0.19137,0.19495,0.19596,0.19399,0.19085,0.18181,0.17852,0.17783,0.17908,0.1808,0.18461,0.19167,0.1983,0.21142,0.22404,0.25119,0.27251,0.29996,0.3211,0.3364,0.34151,0.3435,0.3459,0.3474
8.5,90,90,5,100,99.87,99.87,760,0,5,INTER_EVENT_STDDEV,5,0.25891,0.26276,0.26794,0.27231,0.27584,0.28221,0.28746,0.2911,0.2957,0.29829,0.30163,0.30616,0.30976,0.31493,0.3187,0.32486,0.3287,0.33314,0.33551,0.3391,0.34181,0.3435,0.3459,0.3474
8.5,90,90,5,100,99.87,99.87,760,0,10,INTER_EVENT_STDDEV,5,0.25891,0.26276,0.26794,0.27231,0.27584,0.28221,0.28746,0.2911,0.2957,0.29829,0.30163,0.30616,0.30976,0.31493,0.3187,0.32486,0.3287,0.33314,0.33551,0.3391,0.34181,0.3435,0.3459,0.3474
8.5,90,90,5,100,99.87,99.87,760,0,23.5,INTER_EVENT_STDDEV,5,0.25891,0.26276,0.26794,0.27231,0.27584,0.28221,0.28746,0.2911,0.2957,0.29829,0.30163,0.30616,0.30976,0.31493,0.3187,0.32486,0.3287,0.33314,0.33551,0.3391,0.34181,0.3435,0.3459,0.3474
8.5,90,90,5,100,99.87,99.87,1500,0,5,INTER_EVENT_STDDEV,5,0.26,0.2637,0.2689,0.2736,0.2777,0.2855,0.2913,0.2949,0.2993,0.3017,0.3047,0.3087,0.3119,0.3165,0.3199,0.3255,0.3291,0.3335,0.3363,0.3398,0.3419,0.3435,0.3459,0.3474
8.5,90,90,5,100,99.87,99.87,1500,0,10,INTER_EVENT_STDDEV,5,0.26,0.2637,0.2689,0.2736,0.2777,0.2855,0.2913,0.2949,0.2993,0.3017,0.3047,0.3087,0.3119,0.3165,0.3199,0.3255,0.3291,0.3335,0.3363,0.3398,0.3419,0.3435,0.3459,0.3474
8.5,90,90,5,100,99.87,99.87,1500,0,23.5,INTER_EVENT_STDDEV,5,0.26,0.2637,0.2689,0.2736,0.2777,0.2855,0.2913,0.2949,0.2993,0.3017,0.3047,0.3087,0.3119,0.3165,0.3199,0.3255,0.3291,0.3335,0.3363,0.3398,0.3419,0.3435,0.3459,0.3474
8.5,90,90,20,300,299.97,299.97,180,0,5,INTER_EVENT_STDDEV,5,0.22599,0.23048,0.23655,0.24021,0.24349,0.2504,0.25657,0.26029,0.26433,0.26606,0.26773,0.26917,0.26911,0.27018,0.27213,0.27996,0.28982,0.3058,0.32271,0.33684,0.34157,0.3435,0.3459,0.3474
8.5,90,90,20,300,299.97,299.97,180,0,10,INTER_EVENT_STDDEV,5,0.22599,0.23048,0.23655,0.24021,0.24349,0.2504,0.25657,0.26029,0.26433,0.26606,0.26773,0.26917,0.26911,0.27018,0.27213,0.27996,0.28982,0.3058,0.32271,0.33684,0.34157,0.3435,0.3459,0.3474
8.5,90,90,20,300,299.97,299.97,180,0,23.5,INTER_EVENT_STDDEV,5,0.22599,0.23048,0.23655,0.24021,0.24349,0.2504,0.25657,0.26029,0.26433,0.26606,0.26773,0.26917,0.26911,0.27018,0.27213,0.27996,0.28982,0.3058,0.32271,0.33684,0.34157,0.3435,0.3459,0.3474
8.5,90,90,20,300,299.97,299.97,760,0,5,INTER_EVENT_STDDEV,5,0.25946,0.26325,0.26848,0.27306,0.27697,0.28438,0.29012,0.29378,0.29825,0.3007,0.30376,0.30784,0.3111,0.31581,0.3193,0.32511,0.32882,0.3332,0.33559,0.33919,0.34182,0.3435,0.3459,0.3474
8.5,90,90,20,300,299.97,299.97,760,0,10,INTER_EVENT_STDDEV,5,0.25946,0.26325,0.26848,0.27306,0.27697,0.28438,0.29012,0.29378,0.29825,0.3007,0.30376,0.30784,0.3111,0.31581,0.3193,0.32511,0.32882,0.3332,0.33559,0.33919,0.34182,0.3435,0.3459,0.3474
8.5,90,90,20,300,299.97,299.97,760,0,23.5,INTER_EVENT_STDDEV,5,0.25946,0.26325,0.26848,0.27306,0.27697,0.28438,0.29012,0.29378,0.29825,0.3007,0.30376,0.30784,0.3111,0.31581,0.3193,0.32511,0.32882,0.3332,0.33559,0.33919,0.34182,0.3435,0.3459,0.3474
8.5,90,90,20,300,299.97,299.97,1500,0,5,INTER_EVENT_STDDEV,5,0.26,0.2637,0.2689,0.2736,0.2777,0.2855,0.2913,0.2949,0.2993,0.3017,0.3047,0.3087,0.3119,0.3165,0.3199,0.3255,0.3291,0.3335,0.3363,0.3398,0.3419,0.3435,0.3459,0.3474
8.5,90,90,20,300,299.97,299.97,1500,0,10,INTER_EVENT_STDDEV,5,0.26,0.2637,0.2689,0.2736,0.2777,0.2855,0.2913,0.2949,0.2993,0.3017,0.3047,0.3087,0.3119,0.3165,0.3199,0.3255,0.3291,0.3335,0.3363,0.3398,0.3419,0.3435,0.3459,0.3474
8.5,90,90,20,300,299.97,299.97,1500,0,23.5,INTER_EVENT_STDDEV,5,0.26,0.2637,0.2689,0.2736,0.2777,0.2855,0.2913,0.2949,0.2993,0.3017,0.3047,0.3087,0.3119,0.3165,0.3199,0.3255,0.3291,0.3335,0.3363,0.3398,0.3419,0.3435,0.3459,0.3474
3.5,90,0,0,0,0,0,180,0,5,INTER_EVENT_STDDEV,5,0.36382,0.36697,0.36765,0.36679,0.36528,0.35963,0.36214,0.36682,0.37474,0.38032,0.38878,0.40081,0.40988,0.42179,0.42904,0.43915,0.44455,0.44994,0.45284,0.4557,0.45739,0.4584,0.4601,0.4612
3.5,90,0,0,0,0,0,180,0,10,INTER_EVENT_STDDEV,5,0.36382,0.36697,0.36765,0.36679,0.36528,0.35963,0.36214,0.36682,0.37474,0.38032,0.38878,0.40081,0.40988,0.42179,0.42904,0.43915,0.44455,0.44994,0.45284,0.4557,0.45739,0.4584,0.4601,0.4612
3.5,90,0,0,0,0,0,180,0,23.5,INTER_EVENT_STDDEV,5,0.36382,0.36697,0.36765,0.36679,0.36528,0.35963,0.36214,0.36682,0.37474,0.38032,0.38878,0.40081,0.40988,0.42179,0.42904,0.43915,0.44455,0.44994,0.45284,0.4557,0.45739,0.4584,0.4601,0.4612
3.5,90,0,0,0,0,0,760,0,5,INTER_EVENT_STDDEV,5,0.39943,0.40211,0.40579,0.40881,0.41139,0.41605,0.41986,0.42253,0.42592,0.42782,0.43021,0.43338,0.4358,0.43933,0.44174,0.44584,0.44837,0.45148,0.45337,0.45578,0.4574,0.4584,0.4601,0.4612
3.5,90,0,0,0,0,0,760,0,10,INTER_EVENT_STDDEV,5,0.39943,0.40211,0.40579,0.40881,0.41139,0.41605,0.41986,0.42253,0.42592,0.42782,0.43021,0.43338,0.4358,0.43933,0.44174,0.44584,0.44837,0.45148,0.45337,0.45578,0.4574,0.4584,0.4601,0.4612
3.5,90,0,0,0,0,0,760,0,23.5,INTER_EVENT_STDDEV,5,0.39943,0.40211,0.40579,0.40881,0.41139,0.41605,0.41986,0.42253,0.42592,0.42782,0.43021,0.43338,0.4358,0.43933,0.44174,0.44584,0.44837,0.45148,0.45337,0.45578,0.4574,0.4584,0.4601,0.4612
3.5,90,0,0,0,0,0,1500,0,5,INTER_EVENT_STDDEV,5,0.4,0.4026,0.4063,0.4095,0.4124,0.4179,0.4219,0.4244,0.4275,0.4292,0.4313,0.4341,0.4363,0.4396,0.4419,0.4459,0.4484,0.4515,0.4534,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,0,0,0,0,0,1500,0,10,INTER_EVENT_STDDEV,5,0.4,0.4026,0.4063,0.4095,0.4124,0.4179,0.4219,0.4244,0.4275,0.4292,0.4313,0.4341,0.4363,0.4396,0.4419,0.4459,0.4484,0.4515,0.4534,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,0,0,0,0,0,1500,0,23.5,INTER_EVENT_STDDEV,5,0.4,0.4026,0.4063,0.4095,0.4124,0.4179,0.4219,0.4244,0.4275,0.4292,0.4313,0.4341,0.4363,0.4396,0.4419,0.4459,0.4484,0.4515,0.4534,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,0,0,5,0,0,180,0,5,INTER_EVENT_STDDEV,5,0.38808,0.39092,0.39361,0.39542,0.39684,0.39862,0.40163,0.40448,0.40901,0.41203,0.41638,0.42248,0.42711,0.43343,0.43745,0.44357,0.44707,0.45096,0.45321,0.45577,0.4574,0.4584,0.4601,0.4612
3.5,90,0,0,5,0,0,180,0,10,INTER_EVENT_STDDEV,5,0.38808,0.39092,0.39361,0.39542,0.39684,0.39862,0.40163,0.40448,0.40901,0.41203,0.41638,0.42248,0.42711,0.43343,0.43745,0.44357,0.44707,0.45096,0.45321,0.45577,0.4574,0.4584,0.4601,0.4612
3.5,90,0,0,5,0,0,180,0,23.5,INTER_EVENT_STDDEV,5,0.38808,0.39092,0.39361,0.39542,0.39684,0.39862,0.40163,0.40448,0.40901,0.41203,0.41638,0.42248,0.42711,0.43343,0.43745,0.44357,0.44707,0.45096,0.45321,0.45577,0.4574,0.4584,0.4601,0.4612
3.5,90,0,0,5,0,0,760,0,5,INTER_EVENT_STDDEV,5,0.39981,0.40244,0.40613,0.40927,0.41207,0.41729,0.42121,0.42375,0.42695,0.42872,0.43092,0.43385,0.43613,0.43951,0.44184,0.44588,0.44839,0.45149,0.45339,0.45579,0.4574,0.4584,0.4601,0.4612
3.5,90,0,0,5,0,0,760,0,10,INTER_EVENT_STDDEV,5,0.39981,0.40244,0.40613,0.40927,0.41207,0.41729,0.42121,0.42375,0.42695,0.42872,0.43092,0.43385,0.43613,0.43951,0.44184,0.44588,0.44839,0.45149,0.45339,0.45579,0.4574,0.4584,0.4601,0.4612
