id,lon,lat,taxonomy,number,structural,nonstructural,contents,night,NAME_1,NAME_2,NAME_3,NAME_4
a5568,82.26382,28.18617,Stone-Masonry,108,11340,19845,5670,527,Mid-Western,Rapti,Dang,Pawannagar
a5569,87.36382,27.36117,Stone-Masonry,108,11340,19845,5670,527,East,Koshi,Sankhuwasabha,Jaljala
a5570,83.91382,28.33617,Stone-Masonry,109,11340,19845,5670,532,West,Gandaki,Kaski,Reevan
a5571,86.61382,27.51117,Stone-Masonry,109,11340,19845,5670,532,East,Sagarmatha,Solukhumbu,Salleri
a5572,80.98882,29.01117,Stone-Masonry,109,11340,19845,5670,532,Far-Western,Seti,Doti,Simchaur
a5573,83.91382,27.58617,Stone-Masonry,109,11340,19845,5670,532,West,Lumbini,Nawalparasi,Dumkibas
a5574,85.71382,27.36117,Stone-Masonry,110,11340,19845,5670,537,Central,Janakpur,Sindhuli,Santeswori(Rampur)
a5575,82.78882,28.41117,Stone-Masonry,110,11340,19845,5670,537,Mid-Western,Rapti,Rolpa,Uwa
a5576,81.73882,29.46117,Stone-Masonry,110,11340,19845,5670,537,Far-Western,Seti,Bajura,Bai
a5577,85.03882,27.66117,Stone-Masonry,110,11340,19845,5670,537,Central,Narayani,Makwanpur,Agara
a5578,87.43882,27.21117,Stone-Masonry,110,11340,19845,5670,537,East,Koshi,Sankhuwasabha,MadiMulkharka
a5579,80.68882,29.38617,Stone-Masonry,110,11340,19845,5670,537,Far-Western,Mahakali,Dadeldhura,Belapur
a5580,82.33882,29.31117,Stone-Masonry,110,11340,19845,5670,537,Mid-Western,Karnali,Jumla,Chhumchaur
a5581,80.83882,29.68617,Stone-Masonry,110,11340,19845,5670,537,Far-Western,Seti,Bajhang,Kaphalaseri
a5582,83.01382,27.73617,Stone-Masonry,111,11340,19845,5670,542,West,Lumbini,Kapilbastu,Dubiya
a5583,86.91382,26.98617,Stone-Masonry,111,11340,19845,5670,542,East,Sagarmatha,Khotang,Kahule
a5584,84.36382,27.51117,Stone-Masonry,111,11340,19845,5670,542,Central,Narayani,Chitawan,Royal Chitawan Natio
a5585,86.98882,26.98617,Stone-Masonry,111,11340,19845,5670,542,East,Koshi,Bhojpur,Walangkha
a5586,81.81382,28.03617,Stone-Masonry,111,11340,19845,5670,542,Mid-Western,Bheri,Banke,Binauna
a5587,87.81382,26.98617,Stone-Masonry,112,11340,19845,5670,547,East,Mechi,Ilam,Ektappa
a5588,85.56382,27.28617,Stone-Masonry,112,11340,19845,5670,547,Central,Janakpur,Sindhuli,Mahendrajhayadi
a5589,82.03882,29.08617,Stone-Masonry,113,11340,19845,5670,551,Mid-Western,Karnali,Jumla,Tamti
a5590,86.53882,27.51117,Stone-Masonry,113,11340,19845,5670,551,East,Sagarmatha,Solukhumbu,LodingTamakhani
a5591,83.23882,27.88617,Stone-Masonry,113,11340,19845,5670,551,West,Lumbini,Arghakhanchi,Pathauti
a5592,80.76382,29.61117,Stone-Masonry,113,11340,19845,5670,551,Far-Western,Mahakali,Baitadi,Kuwakot
a5593,82.78882,28.18617,Stone-Masonry,113,11340,19845,5670,551,Mid-Western,Rapti,Rolpa,Aresh
a5594,85.93882,27.81117,Stone-Masonry,113,11340,19845,5670,551,Central,Bagmati,Sindhupalchok,Bahrabise
a5595,83.46382,28.33617,Stone-Masonry,113,11340,19845,5670,551,West,Dhaualagiri,Myagdi,Baranja
a5596,85.41382,27.21117,Stone-Masonry,113,11340,19845,5670,551,Central,Narayani,Makwanpur,Raigaun
a5597,87.58882,26.91117,Stone-Masonry,113,11340,19845,5670,551,East,Mechi,Panchthar,Limba
a5598,87.81382,27.36117,Stone-Masonry,113,11340,19845,5670,551,East,Mechi,Taplejung,Sikaicha
a5599,87.73882,26.83617,Stone-Masonry,114,11340,19845,5670,556,East,Mechi,Ilam,Ebhang
a5600,82.18882,29.53617,Stone-Masonry,114,11340,19845,5670,556,Mid-Western,Karnali,Mugu,Rowa
a5601,82.41382,28.41117,Stone-Masonry,115,11340,19845,5670,561,Mid-Western,Rapti,Rolpa,Jinawang
a5602,81.73882,28.63617,Stone-Masonry,115,11340,19845,5670,561,Mid-Western,Bheri,Surkhet,Garpan
a5603,80.46382,29.16117,Stone-Masonry,116,11340,19845,5670,566,Far-Western,Mahakali,Dadeldhura,Alital
a5604,85.26382,27.51117,Stone-Masonry,116,11340,19845,5670,566,Central,Bagmati,Lalitpur,Malta
a5605,82.03882,29.16117,Stone-Masonry,116,11340,19845,5670,566,Mid-Western,Karnali,Jumla,Malikathota
a5606,82.86382,27.96117,Stone-Masonry,116,11340,19845,5670,566,Mid-Western,Rapti,Pyuthan,Hansapur
a5607,83.08882,27.73617,Stone-Masonry,116,11340,19845,5670,566,West,Lumbini,Kapilbastu,Malwar
a5608,85.86382,27.28617,Stone-Masonry,116,11340,19845,5670,566,Central,Janakpur,Sindhuli,Amale
a5609,85.86382,27.51117,Stone-Masonry,116,11340,19845,5670,566,Central,Janakpur,Ramechhap,Hiledevi
a5610,86.23882,27.28617,Stone-Masonry,117,11340,19845,5670,571,East,Sagarmatha,Okhaldhunga,Palapu
a5611,82.48882,29.08617,Stone-Masonry,117,11340,19845,5670,571,Mid-Western,Karnali,Dolpa,Sarmi
a5612,85.63882,27.28617,Stone-Masonry,117,11340,19845,5670,571,Central,Janakpur,Sindhuli,Kapilakot
a5613,86.16382,27.73617,Stone-Masonry,117,11340,19845,5670,571,Central,Janakpur,Dolakha,Lamidada
a5614,80.61382,29.16117,Stone-Masonry,118,11340,19845,5670,576,Far-Western,Seti,Doti,Ghanteswor
a5615,82.41382,28.78617,Stone-Masonry,118,11340,19845,5670,576,Mid-Western,Rapti,Rukum,AathbisKot
a5616,83.53882,28.18617,Stone-Masonry,118,11340,19845,5670,576,West,Dhaualagiri,Baglung,Damek
a5617,85.63882,27.36117,Stone-Masonry,118,11340,19845,5670,576,Central,Bagmati,Kavrepalanchok,BanakhuChor
a5618,84.36382,27.88617,Stone-Masonry,118,11340,19845,5670,576,West,Gandaki,Tanahu,Dharampani
a5619,82.93882,28.63617,Stone-Masonry,118,11340,19845,5670,576,Mid-Western,Rapti,Rukum,Hukam
a5620,85.33882,27.43617,Stone-Masonry,118,11340,19845,5670,576,Central,Bagmati,Lalitpur,Gimdi
a5621,85.63882,27.43617,Stone-Masonry,118,11340,19845,5670,576,Central,Bagmati,Kavrepalanchok,Foksingtar
a5622,84.96382,28.11117,Stone-Masonry,119,11340,19845,5670,581,Central,Bagmati,Dhading,ReeGaun
a5623,82.71382,28.41117,Stone-Masonry,120,11340,19845,5670,586,Mid-Western,Rapti,Rolpa,Dhawang
a5624,82.18882,28.56117,Stone-Masonry,120,11340,19845,5670,586,Mid-Western,Rapti,Salyan,Suikot
a5625,81.13882,29.08617,Stone-Masonry,121,11340,19845,5670,590,Far-Western,Seti,Achham,Basti
a5626,82.26382,29.23617,Stone-Masonry,121,11340,19845,5670,590,Mid-Western,Karnali,Jumla,Depalgaun
a5627,86.31382,27.51117,Stone-Masonry,123,11340,19845,5670,600,Central,Janakpur,Ramechhap,Pritee
a5628,87.06382,26.98617,Stone-Masonry,123,11340,19845,5670,600,East,Koshi,Bhojpur,Dewantar
a5629,81.81382,28.56117,Stone-Masonry,124,11340,19845,5670,605,Mid-Western,Bheri,Surkhet,Neta
a5630,82.56382,28.26117,Stone-Masonry,124,11340,19845,5670,605,Mid-Western,Rapti,Rolpa,Jedwang
a5631,81.28882,28.86117,Stone-Masonry,124,11340,19845,5670,605,Mid-Western,Bheri,Surkhet,Guthu
a5632,82.03882,29.01117,Stone-Masonry,124,11340,19845,5670,605,Mid-Western,Bheri,Jajarkot,Daha
a5633,81.28882,29.53617,Stone-Masonry,124,11340,19845,5670,605,Far-Western,Seti,Bajhang,Mashdev
a5634,82.56382,28.41117,Stone-Masonry,125,11340,19845,5670,610,Mid-Western,Rapti,Rolpa,Jankot
a5635,82.56382,28.11117,Stone-Masonry,125,11340,19845,5670,610,Mid-Western,Rapti,Dang,Saidha
a5636,84.51382,28.18617,Stone-Masonry,125,11340,19845,5670,610,West,Gandaki,Lamjung,Gauda
a5637,85.63882,27.96117,Stone-Masonry,126,11340,19845,5670,615,Central,Bagmati,Sindhupalchok,Baruwa
a5638,85.18882,27.28617,Stone-Masonry,126,11340,19845,5670,615,Central,Narayani,Makwanpur,ShreepurChhatiwan
a5639,81.88882,28.26117,Stone-Masonry,126,11340,19845,5670,615,Mid-Western,Rapti,Salyan,KalimatiKalche
a5640,81.73882,28.41117,Stone-Masonry,126,11340,19845,5670,615,Mid-Western,Bheri,Surkhet,Chhinchu
a5641,84.66382,27.88617,Stone-Masonry,126,11340,19845,5670,615,West,Gandaki,Gorkha,Makaising
a5642,85.26382,28.11117,Stone-Masonry,127,11340,19845,5670,620,Central,Bagmati,Rasuwa,Haku
a5643,83.38882,28.11117,Stone-Masonry,127,11340,19845,5670,620,West,Lumbini,Gulmi,Bisukharka
a5644,82.03882,28.78617,Stone-Masonry,127,11340,19845,5670,620,Mid-Western,Bheri,Jajarkot,Pajaru
a5645,81.13882,29.61117,Stone-Masonry,127,11340,19845,5670,620,Far-Western,Seti,Bajhang,Daulichaur
a5646,81.43882,28.78617,Stone-Masonry,127,11340,19845,5670,620,Mid-Western,Bheri,Surkhet,Salkot
a5647,87.36382,27.43617,Stone-Masonry,127,11340,19845,5670,620,East,Koshi,Sankhuwasabha,Bahrabise
a5648,80.31382,29.08617,Stone-Masonry,128,11340,19845,5670,625,Far-Western,Mahakali,Dadeldhura,Jogbuda
a5649,81.81382,28.71117,Stone-Masonry,128,11340,19845,5670,625,Mid-Western,Bheri,Dailekh,Lalikanda
a5650,86.46382,27.43617,Stone-Masonry,128,11340,19845,5670,625,East,Sagarmatha,Okhaldhunga,Jantarkhani
a5651,84.36382,28.33617,Stone-Masonry,128,11340,19845,5670,625,West,Gandaki,Lamjung,Khudi
a5652,81.66382,29.08617,Stone-Masonry,129,11340,19845,5670,630,Mid-Western,Karnali,Kalikot,Mugraha
a5653,80.76382,29.53617,Stone-Masonry,129,11340,19845,5670,630,Far-Western,Seti,Bajhang,Deulek
a5654,86.38882,26.91117,Stone-Masonry,129,11340,19845,5670,630,East,Sagarmatha,Udayapur,Katari
a5655,87.81382,26.83617,Stone-Masonry,129,11340,19845,5670,630,East,Mechi,Ilam,Siddhithumka
a5656,81.06382,29.46117,Stone-Masonry,130,11340,19845,5670,634,Far-Western,Seti,Bajhang,Koiralakot
a5657,82.78882,29.01117,Stone-Masonry,130,11340,19845,5670,634,Mid-Western,Karnali,Dolpa,Suhun
a5658,81.73882,27.96117,Stone-Masonry,130,11340,19845,5670,634,Mid-Western,Bheri,Banke,Holiya
a5659,87.58882,27.21117,Stone-Masonry,130,11340,19845,5670,634,East,Koshi,Terhathum,Eseebu
a5660,82.18882,29.23617,Stone-Masonry,130,11340,19845,5670,634,Mid-Western,Karnali,Jumla,Haku
a5661,85.18882,27.58617,Stone-Masonry,130,11340,19845,5670,634,Central,Narayani,Makwanpur,Kulekhani
a5662,81.66382,29.46117,Stone-Masonry,130,11340,19845,5670,634,Far-Western,Seti,Bajura,Jagannath
a5663,82.33882,29.01117,Stone-Masonry,130,11340,19845,5670,634,Mid-Western,Bheri,Jajarkot,Sakala
a5664,82.41382,28.86117,Stone-Masonry,130,11340,19845,5670,634,Mid-Western,Bheri,Jajarkot,Ragda
a5665,81.81382,29.98617,Stone-Masonry,130,11340,19845,5670,634,Mid-Western,Karnali,Humla,Simikot
a5666,80.98882,29.61117,Stone-Masonry,130,11340,19845,5670,634,Far-Western,Seti,Bajhang,Dahabagar
a5667,83.83882,28.26117,Stone-Masonry,131,11340,19845,5670,639,West,Gandaki,Kaski,BhadaureTamagi
a5668,83.68882,27.73617,Stone-Masonry,131,11340,19845,5670,639,West,Lumbini,Palpa,Rahabas
a5669,81.51382,29.31117,Stone-Masonry,131,11340,19845,5670,639,Mid-Western,Karnali,Kalikot,Rupsha
a5670,80.91382,29.61117,Stone-Masonry,132,11340,19845,5670,644,Far-Western,Seti,Bajhang,Dahabagar
a5671,81.28882,28.78617,Stone-Masonry,132,11340,19845,5670,644,Mid-Western,Bheri,Surkhet,GhatGaun
a5672,82.33882,28.26117,Stone-Masonry,132,11340,19845,5670,644,Mid-Western,Rapti,Salyan,Rim
a5673,86.38882,27.36117,Stone-Masonry,132,11340,19845,5670,644,East,Sagarmatha,Okhaldhunga,Harkapur
a5674,80.98882,29.31117,Stone-Masonry,132,11340,19845,5670,644,Far-Western,Seti,Doti,Wagalek
a5675,80.61382,29.83617,Stone-Masonry,132,11340,19845,5670,644,Far-Western,Mahakali,Darchula,Chhapari
a5676,85.33882,28.18617,Stone-Masonry,132,11340,19845,5670,644,Central,Bagmati,Rasuwa,Chilime
a5677,80.61382,29.76117,Stone-Masonry,133,11340,19845,5670,649,Far-Western,Mahakali,Darchula,Dhuligada
a5678,82.26382,27.96117,Stone-Masonry,133,11340,19845,5670,649,Mid-Western,Rapti,Dang,Satbariya
a5679,86.38882,27.51117,Stone-Masonry,133,11340,19845,5670,649,East,Sagarmatha,Okhaldhunga,Bhussinga
a5680,81.06382,29.31117,Stone-Masonry,133,11340,19845,5670,649,Far-Western,Seti,Doti,Gaihragau
a5681,82.78882,28.26117,Stone-Masonry,133,11340,19845,5670,649,Mid-Western,Rapti,Rolpa,Wadachaur
a5683,86.53882,26.98617,Stone-Masonry,134,11340,19845,5670,654,East,Sagarmatha,Udayapur,Barai
a5684,83.23882,28.48617,Stone-Masonry,134,11340,19845,5670,654,West,Dhaualagiri,Baglung,Nisi
a5685,85.03882,27.96117,Stone-Masonry,134,11340,19845,5670,654,Central,Bagmati,Nuwakot,Samari
a5686,82.78882,28.33617,Stone-Masonry,135,11340,19845,5670,659,Mid-Western,Rapti,Rolpa,Jaimakasala
a5687,84.51382,27.51117,Stone-Masonry,135,11340,19845,5670,659,Central,Narayani,Chitawan,Royal Chitawan Natio
a5688,86.31382,26.91117,Stone-Masonry,135,11340,19845,5670,659,East,Sagarmatha,Udayapur,Tribeni
a5689,81.36382,28.93617,Stone-Masonry,135,11340,19845,5670,659,Far-Western,Seti,Achham,Nada
a5690,82.63882,28.11117,Stone-Masonry,135,11340,19845,5670,659,Mid-Western,Rapti,Pyuthan,Kochiwang
a5691,85.03882,28.11117,Stone-Masonry,135,11340,19845,5670,659,Central,Bagmati,Dhading,Jharlang
a5692,81.88882,29.23617,Stone-Masonry,136,11340,19845,5670,664,Mid-Western,Karnali,Jumla,MahabePattharkhola
a5693,82.11382,28.18617,Stone-Masonry,136,11340,19845,5670,664,Mid-Western,Rapti,Dang,Purandhara
a5694,81.81382,28.33617,Stone-Masonry,136,11340,19845,5670,664,Mid-Western,Rapti,Salyan,Kabhrechaur
a5695,85.86382,27.88617,Stone-Masonry,136,11340,19845,5670,664,Central,Bagmati,Sindhupalchok,Listikot
a5696,86.68882,27.58617,Stone-Masonry,136,11340,19845,5670,664,East,Sagarmatha,Solukhumbu,Jubing
a5697,86.31382,27.28617,Stone-Masonry,136,11340,19845,5670,664,East,Sagarmatha,Okhaldhunga,Kalikadevi
a5698,81.43882,28.93617,Stone-Masonry,136,11340,19845,5670,664,Far-Western,Seti,Achham,Bhairabsthan
a5699,82.71382,28.48617,Stone-Masonry,137,11340,19845,5670,669,Mid-Western,Rapti,Rolpa,Thawang
a5700,83.38882,27.88617,Stone-Masonry,137,11340,19845,5670,669,West,Lumbini,Palpa,Somadi
a5701,82.63882,28.56117,Stone-Masonry,137,11340,19845,5670,669,Mid-Western,Rapti,Rukum,Mahat
a5702,85.78882,27.21117,Stone-Masonry,138,11340,19845,5670,673,Central,Janakpur,Sindhuli,Mahadevsthan
a5703,81.51382,28.86117,Stone-Masonry,138,11340,19845,5670,673,Far-Western,Seti,Achham,Rahaph
a5704,84.88882,27.66117,Stone-Masonry,138,11340,19845,5670,673,Central,Narayani,Makwanpur,Khairang
a5705,83.31382,28.33617,Stone-Masonry,138,11340,19845,5670,673,West,Dhaualagiri,Baglung,Tara
a5706,87.66382,26.98617,Stone-Masonry,138,11340,19845,5670,673,East,Mechi,Panchthar,Sarangdanda
a5707,85.03882,28.03617,Stone-Masonry,138,11340,19845,5670,673,Central,Bagmati,Dhading,Satyadevi
a5708,85.26382,27.43617,Stone-Masonry,140,11340,19845,5670,683,Central,Narayani,Makwanpur,Thingan
a5709,85.71382,27.43617,Stone-Masonry,141,11340,19845,5670,688,Central,Bagmati,Kavrepalanchok,Balting
a5710,87.81382,27.51117,Stone-Masonry,141,11340,19845,5670,688,East,Mechi,Taplejung,Tapethok
a5712,81.21382,29.46117,Stone-Masonry,142,11340,19845,5670,693,Far-Western,Seti,Bajhang,Patadewal
a5713,83.23882,28.26117,Stone-Masonry,142,11340,19845,5670,693,West,Dhaualagiri,Baglung,Tangram
a5714,81.81382,28.78617,Stone-Masonry,143,11340,19845,5670,698,Mid-Western,Bheri,Dailekh,Pagnath
a5715,80.46382,29.38617,Stone-Masonry,143,11340,19845,5670,698,Far-Western,Mahakali,Dadeldhura,DewalDibyapur
a5716,82.11382,28.48617,Stone-Masonry,143,11340,19845,5670,698,Mid-Western,Rapti,Salyan,Chadekareni
a5717,81.96382,28.86117,Stone-Masonry,144,11340,19845,5670,703,Mid-Western,Bheri,Jajarkot,Kortrang
a5718,85.26382,28.03617,Stone-Masonry,144,11340,19845,5670,703,Central,Bagmati,Rasuwa,Yarsa
a5719,86.01382,27.73617,Stone-Masonry,144,11340,19845,5670,703,Central,Janakpur,Dolakha,BhimesworN.P.
a5720,85.41382,27.43617,Stone-Masonry,144,11340,19845,5670,703,Central,Bagmati,Lalitpur,Thuladurlung
a5721,87.36382,27.21117,Stone-Masonry,145,11340,19845,5670,708,East,Koshi,Sankhuwasabha,Tamafok
a5722,82.86382,28.71117,Stone-Masonry,146,11340,19845,5670,712,Mid-Western,Rapti,Rukum,Ranmamaikot
a5723,85.78882,27.28617,Stone-Masonry,146,11340,19845,5670,712,Central,Janakpur,Sindhuli,Mahadevsthan
a5724,87.88882,27.28617,Stone-Masonry,146,11340,19845,5670,712,East,Mechi,Taplejung,Ankhop
a5725,83.16382,27.81117,Stone-Masonry,146,11340,19845,5670,712,West,Lumbini,Arghakhanchi,Simalapani
a5726,86.38882,27.43617,Stone-Masonry,146,11340,19845,5670,712,East,Sagarmatha,Okhaldhunga,Palte
a5727,81.88882,29.16117,Stone-Masonry,147,11340,19845,5670,717,Mid-Western,Karnali,Kalikot,Ranchuli
a5728,86.53882,26.83617,Stone-Masonry,147,11340,19845,5670,717,East,Sagarmatha,Udayapur,Valayadanda
a5729,87.81382,27.28617,Stone-Masonry,147,11340,19845,5670,717,East,Mechi,Taplejung,Thumbedin
a5730,83.98882,27.96117,Stone-Masonry,147,11340,19845,5670,717,West,Gandaki,Tanahu,Kihun
a5731,84.13882,27.96117,Stone-Masonry,147,11340,19845,5670,717,West,Gandaki,Tanahu,Ranipokhari(Resing)
a5732,80.38882,28.93617,Stone-Masonry,147,11340,19845,5670,717,Far-Western,Mahakali,Kanchanpur,Jhalari
a5733,81.13882,29.53617,Stone-Masonry,148,11340,19845,5670,722,Far-Western,Seti,Bajhang,Subeda
a5734,86.16382,27.21117,Stone-Masonry,149,11340,19845,5670,727,Central,Janakpur,Sindhuli,Dudbhanjyang
a5735,86.61382,27.36117,Stone-Masonry,149,11340,19845,5670,727,East,Sagarmatha,Solukhumbu,Nechabatase
a5736,81.73882,29.16117,Stone-Masonry,150,11340,19845,5670,732,Mid-Western,Karnali,Kalikot,Pakha
a5737,86.98882,26.61117,Stone-Masonry,151,11340,19845,5670,737,East,Sagarmatha,Saptari,Koshi Tappu Wildlife
a5738,83.23882,27.81117,Stone-Masonry,151,11340,19845,5670,737,West,Lumbini,Arghakhanchi,Simalapani
a5739,81.96382,28.56117,Stone-Masonry,152,11340,19845,5670,742,Mid-Western,Bheri,Surkhet,Bajedichaur
a5740,85.86382,27.58617,Stone-Masonry,152,11340,19845,5670,742,Central,Janakpur,Ramechhap,Lakhanpur
a5741,81.73882,28.71117,Stone-Masonry,152,11340,19845,5670,742,Mid-Western,Bheri,Dailekh,Awal Parajul
a5742,82.78882,28.48617,Stone-Masonry,152,11340,19845,5670,742,Mid-Western,Rapti,Rolpa,Uwa
a5743,85.18882,27.13617,Stone-Masonry,152,11340,19845,5670,742,Central,Narayani,Bara,Sapahi
a5744,81.28882,29.23617,Stone-Masonry,153,11340,19845,5670,747,Far-Western,Seti,Achham,Nandegada
a5745,87.36382,26.83617,Stone-Masonry,153,11340,19845,5670,747,East,Koshi,Morang,Yangshila
a5746,82.18882,28.48617,Stone-Masonry,153,11340,19845,5670,747,Mid-Western,Rapti,Salyan,Marmaparikanda
a5747,81.43882,29.23617,Stone-Masonry,153,11340,19845,5670,747,Far-Western,Seti,Achham,Ramarosan
a5748,86.46382,26.98617,Stone-Masonry,153,11340,19845,5670,747,East,Sagarmatha,Udayapur,Tawashree
a5749,86.31382,27.73617,Stone-Masonry,154,11340,19845,5670,752,Central,Janakpur,Dolakha,Chankhu
a5750,85.93882,27.43617,Stone-Masonry,155,11340,19845,5670,756,Central,Janakpur,Ramechhap,Bhirpani
a5751,87.96382,27.13617,Stone-Masonry,156,11340,19845,5670,761,East,Mechi,Panchthar,Prangbung
a5752,82.86382,28.18617,Stone-Masonry,156,11340,19845,5670,761,Mid-Western,Rapti,Pyuthan,Phopli
a5753,81.51382,29.16117,Stone-Masonry,156,11340,19845,5670,761,Mid-Western,Karnali,Kalikot,Lalu
a5754,82.63882,27.88617,Stone-Masonry,156,11340,19845,5670,761,Mid-Western,Rapti,Dang,Sisahaniya
a5755,82.18882,28.71117,Stone-Masonry,156,11340,19845,5670,761,Mid-Western,Bheri,Jajarkot,Khalanga
a5756,80.98882,29.08617,Stone-Masonry,156,11340,19845,5670,761,Far-Western,Seti,Doti,Satphari
a5757,81.06382,29.61117,Stone-Masonry,156,11340,19845,5670,761,Far-Western,Seti,Bajhang,Surma
a5758,80.98882,29.38617,Stone-Masonry,158,11340,19845,5670,771,Far-Western,Seti,Doti,Toleni
a5759,84.58882,27.36117,Stone-Masonry,158,11340,19845,5670,771,Central,Narayani,Parsa,Thori
a5760,80.61382,29.08617,Stone-Masonry,158,11340,19845,5670,771,Far-Western,Seti,Doti,Chhatiwan
a5761,81.58882,29.01117,Stone-Masonry,158,11340,19845,5670,771,Mid-Western,Bheri,Dailekh,Bisalla
a5762,83.23882,28.33617,Stone-Masonry,158,11340,19845,5670,771,West,Dhaualagiri,Baglung,Boharagaun
a5763,83.68882,28.33617,Stone-Masonry,159,11340,19845,5670,776,West,Dhaualagiri,Parbat,Kyang
a5764,85.18882,28.03617,Stone-Masonry,159,11340,19845,5670,776,Central,Bagmati,Rasuwa,Dandagoun
a5765,82.48882,28.33617,Stone-Masonry,159,11340,19845,5670,776,Mid-Western,Rapti,Rolpa,Gairigaun
a5766,86.46382,26.83617,Stone-Masonry,160,11340,19845,5670,781,East,Sagarmatha,Siraha,Bishnupurkatti
a5767,82.93882,27.96117,Stone-Masonry,160,11340,19845,5670,781,Mid-Western,Rapti,Pyuthan,Baraula
a5768,80.53882,29.08617,Stone-Masonry,160,11340,19845,5670,781,Far-Western,Seti,Doti,Chhatiwan
a5769,82.78882,28.03617,Stone-Masonry,160,11340,19845,5670,781,Mid-Western,Rapti,Pyuthan,Tiram
a5770,86.23882,27.43617,Stone-Masonry,160,11340,19845,5670,781,Central,Janakpur,Ramechhap,Saipu
a5771,87.28882,27.21117,Stone-Masonry,160,11340,19845,5670,781,East,Koshi,Sankhuwasabha,Ankhibhui
a5772,84.58882,28.11117,Stone-Masonry,161,11340,19845,5670,786,West,Gandaki,Gorkha,Thalajung
a5773,87.58882,27.28617,Stone-Masonry,161,11340,19845,5670,786,East,Mechi,Taplejung,Hangpang
a5774,85.33882,27.96117,Stone-Masonry,161,11340,19845,5670,786,Central,Bagmati,Nuwakot,Ralukadevi
a5775,85.41382,27.88617,Stone-Masonry,161,11340,19845,5670,786,Central,Bagmati,Nuwakot,Betini
a5776,86.08882,27.73617,Stone-Masonry,161,11340,19845,5670,786,Central,Janakpur,Dolakha,Lapilang
a5777,80.76382,29.23617,Stone-Masonry,162,11340,19845,5670,791,Far-Western,Seti,Doti,Latamandau
a5778,87.13882,26.98617,Stone-Masonry,163,11340,19845,5670,795,East,Koshi,Bhojpur,Patlepani
a5779,82.26382,28.33617,Stone-Masonry,163,11340,19845,5670,795,Mid-Western,Rapti,Salyan,Korbangjhimpe
a5780,81.06382,28.71117,Stone-Masonry,164,11340,19845,5670,800,Far-Western,Seti,Kailali,Dododhara
a5781,81.66382,28.63617,Stone-Masonry,164,11340,19845,5670,800,Mid-Western,Bheri,Surkhet,Jarbuta
a5782,86.01382,27.28617,Stone-Masonry,164,11340,19845,5670,800,Central,Janakpur,Sindhuli,Baseshwor
a5783,81.36382,29.31117,Stone-Masonry,165,11340,19845,5670,805,Far-Western,Seti,Bajura,Chhatara
a5784,82.48882,28.86117,Stone-Masonry,165,11340,19845,5670,805,Mid-Western,Rapti,Rukum,Gautamkot
a5785,81.51382,28.56117,Stone-Masonry,165,11340,19845,5670,805,Mid-Western,Bheri,Surkhet,Hariharpur
a5786,81.28882,28.93617,Stone-Masonry,166,11340,19845,5670,810,Far-Western,Seti,Achham,Dhungachalna
a5787,82.33882,28.78617,Stone-Masonry,166,11340,19845,5670,810,Mid-Western,Bheri,Jajarkot,Khagenkot
a5788,85.71382,27.51117,Stone-Masonry,167,11340,19845,5670,815,Central,Bagmati,Kavrepalanchok,Kharpachok
a5789,83.53882,27.96117,Stone-Masonry,167,11340,19845,5670,815,West,Gandaki,Syangja,BiruwaArchale
a5790,85.48882,27.88617,Stone-Masonry,168,11340,19845,5670,820,Central,Bagmati,Sindhupalchok,Mahankal
a5791,84.21382,27.81117,Stone-Masonry,168,11340,19845,5670,820,West,Lumbini,Nawalparasi,DadajheriTadi
a5792,82.86382,28.03617,Stone-Masonry,169,11340,19845,5670,825,Mid-Western,Rapti,Pyuthan,Dhuwang
a5793,81.43882,29.53617,Stone-Masonry,169,11340,19845,5670,825,Far-Western,Seti,Bajura,Dahakot
a5794,81.21382,29.01117,Stone-Masonry,169,11340,19845,5670,825,Far-Western,Seti,Achham,Hichma
a5795,85.11382,28.03617,Stone-Masonry,171,11340,19845,5670,834,Central,Bagmati,Nuwakot,Bhalche
a5796,84.73882,27.51117,Stone-Masonry,173,11340,19845,5670,844,Central,Narayani,Makwanpur,Parsa Wildlife Reser
a5797,83.46382,28.26117,Stone-Masonry,173,11340,19845,5670,844,West,Dhaualagiri,Baglung,Bhimpokhara
