lon,lat,unit,susc_cat,gwd,vs30,cti
-76.53479002,3.40302286,Cono,l,1.75,330.0,6.1397915
-76.52479655,3.4515805860000004,Cono,l,1.75,330.0,5.4465933
-76.52042039,3.441089978,Cono,l,1.75,330.0,5.916606
-76.51335434,3.446871073,Cono,l,1.75,330.0,5.446598
-76.51496361,3.4273415710000004,Cono,l,1.75,270.0,5.7342987
-76.54380903,3.398384769,Cono,l,1.75,330.0,5.9166527
-76.54516523,3.3969116130000003,Cono,l,1.75,330.0,6.139801
-76.50198793,3.442243043,Cono,l,1.75,270.0,7.931509
-76.53484455,3.4104972680000003,Cono,l,1.75,270.0,6.139782
-76.53506231,3.43971918,Cono,l,1.75,330.0,6.273278
-76.50412199,3.446891859,Cono,l,1.75,270.0,7.9315023
-76.52933417,3.451974569,Cono,l,1.75,425.0,5.4465933
-76.53650981,3.428124765,Cono,l,1.75,270.0,9.605489
-76.51191964,3.437891238,Cono,l,1.75,270.0,8.373339
-76.5278285,3.443060585,Cono,l,1.75,330.0,6.8328934
-76.51330592,3.47288998,Cono,l,1.75,270.0,5.446574
-76.50102563,3.469082852,Cono,l,1.75,270.0,5.446574
-76.51657115,3.4307447680000003,Cono,l,1.75,270.0,5.7342987
-76.53464252,3.41782102,Cono,l,1.75,270.0,7.5260715
-76.50252833,3.467625908,Cono,l,1.75,270.0,6.427408
-76.51872383,3.446229815,Cono,l,1.75,330.0,7.01521
-76.50693979,3.4270561660000003,Cono,l,1.75,210.0,6.8329153
-76.54771515,3.387980347,Cono,l,1.75,425.0,5.2235146
-76.51137368,3.447332287,Cono,l,1.75,270.0,5.446598
-76.50909102,3.441494091,Cono,l,1.75,270.0,5.7342844
-76.50929538,3.43053998,Cono,l,1.75,270.0,10.617089
-76.54021862,3.382043471,Cono,l,1.75,330.0,5.5801945
-76.53260848,3.429643837,Cono,l,1.75,330.0,6.4274454
-76.51534533,3.470498159,Cono,l,1.75,330.0,7.526017
-76.50772422,3.4300546410000003,Cono,l,1.75,270.0,10.617089
-76.55047241,3.395837977,Cono,l,1.75,330.0,7.120631
-76.51179078,3.4745274760000004,Cono,l,1.75,270.0,6.139717
-76.51131863,3.451537714,Cono,l,1.75,270.0,6.609744
-76.51503851,3.456334205,Cono,l,1.75,330.0,5.73427
-76.50648264,3.462097809,Cono,l,1.75,270.0,5.4465837
-76.52514598,3.417564149,Cono,l,1.75,270.0,8.442367
-76.50468302,3.448640174,Cono,l,1.75,270.0,5.9165964
-76.50273837,3.461639022,Cono,l,1.75,270.0,5.7342663
-76.53269068,3.4496777730000003,Cono,l,1.75,425.0,4.1938305
-76.54247785,3.396467742,Cono,l,1.75,330.0,5.9166574
-76.503201,3.4630737010000003,Cono,l,1.75,270.0,5.7342663
-76.51183147,3.422181952,Cono,l,1.75,210.0,12.650031
-76.54124045,3.399064171,Cono,l,1.75,330.0,5.734331
-76.50904820000002,3.47319477,Cono,l,1.75,270.0,5.4465694
-76.50752340000003,3.444341605,Cono,l,1.75,270.0,7.120574
-76.50464136,3.436779572,Cono,l,1.75,270.0,6.427437
-76.52599468,3.419627112,Cono,l,1.75,270.0,6.1397734
-76.52287547,3.436841384,Cono,l,1.75,270.0,6.832896
-76.51679197,3.457232158,Cono,l,1.75,330.0,5.73427
-76.54265268,3.388528914,Cono,l,1.75,330.0,11.830174
-76.51761715,3.433036062,Cono,l,1.75,270.0,8.825329
-76.53029724,3.442881868,Cono,l,1.75,330.0,6.8328934
-76.50274031,3.44612239,Cono,l,1.75,270.0,7.9315023
-76.53956989,3.400523348,Cono,l,1.75,330.0,9.982825
-76.51300223,3.452672485,Cono,l,1.75,330.0,7.1205645
-76.50668936,3.460046487,Cono,l,1.75,270.0,6.832882
-76.51968114,3.44329083,Cono,l,1.75,330.0,5.916606
-76.53749859,3.429780988,Cono,l,1.75,330.0,9.605489
-76.55074956,3.402156756,Cono,l,1.75,330.0,9.0947075
-76.51591521,3.421228262,Cono,l,1.75,270.0,11.245717
-76.50562497,3.46995428,Cono,l,1.75,270.0,6.8328705
-76.50934190000002,3.4647095830000003,Cono,l,1.75,270.0,6.427408
-76.51249848,3.422261689,Cono,l,1.75,210.0,12.650031
-76.54341497,3.392189793,Cono,l,1.75,330.0,7.0152693
-76.54458484,3.41151911,Cono,l,1.75,330.0,5.2234917
-76.54525536,3.396506857,Cono,l,1.75,330.0,6.139801
-76.51260321,3.455079504,Cono,l,1.75,330.0,7.1205645
-76.54611793,3.410921827,Cono,l,1.75,270.0,5.2234917
-76.50594779,3.444273098,Cono,l,1.75,270.0,7.9315023
-76.54908351,3.388993026,Cono,l,1.75,425.0,5.916664
-76.54993054,3.386550945,Cono,l,1.75,425.0,5.916664
-76.55617129,3.4136464460000004,Cono,l,1.75,425.0,5.04117
-76.53515702,3.43583768,Cono,l,1.75,330.0,7.0152187
-76.55213127,3.421043579,Cono,l,1.75,425.0,5.4466257
-76.51393784,3.431459597,Cono,l,1.75,270.0,8.506871
-76.53059296,3.438340439,Cono,l,1.75,330.0,7.2383623
-76.52525245,3.424677634,Cono,l,1.75,270.0,11.438088
-76.49929126,3.43524511,Cono,l,1.75,210.0,6.4274406
-76.53756719,3.399755245,Cono,l,1.75,330.0,9.982825
-76.527162,3.415237681,Cono,l,1.75,270.0,5.734313
-76.50659982,3.426078719,Cono,l,1.75,210.0,6.8329153
-76.50985849999998,3.445581497,Cono,l,1.75,270.0,7.120574
-76.55054055,3.422477212,Cono,l,1.75,425.0,5.4466257
-76.55241746,3.407522819,Cono,l,1.75,270.0,5.5801706
-76.52166771,3.4433599860000004,Cono,l,1.75,330.0,5.916606
-76.5329215,3.444775767,Cono,l,1.75,330.0,5.041133
-76.5500335,3.386600617,Cono,l,1.75,425.0,5.916664
-76.55137139,3.423919252,Cono,l,1.75,425.0,5.9856176
-76.53203522,3.44843045,Cono,l,1.75,425.0,4.1938305
-76.51439875,3.420873158,Cono,l,1.75,270.0,12.650031
-76.54810467,3.387486463,Cono,l,1.75,425.0,5.916664
-76.50547323,3.468542704,Cono,l,1.75,270.0,6.427408
-76.52095176,3.444929666,Cono,l,1.75,330.0,6.1397448
-76.51728817,3.439670128,Cono,l,1.75,330.0,6.427429
-76.50394974,3.443839659,Cono,l,1.75,270.0,7.9315023
-76.51598568,3.462370796,Cono,l,1.75,330.0,6.1397314
-76.513786,3.4719596580000003,Cono,l,1.75,270.0,5.446574
-76.53618234,3.411941071,Cono,l,1.75,270.0,5.734317
-76.54432771,3.4197719710000003,Cono,l,1.75,330.0,5.4466257
-76.53485876,3.437286971,Cono,l,1.75,330.0,7.0152187
-76.50857351,3.473777575,Cono,l,1.75,270.0,5.4465694
-76.52923381,3.447425773,Cono,l,1.75,425.0,4.886982
-76.50899537,3.4290409310000003,Cono,l,1.75,210.0,10.617089
-76.52750447,3.449318667,Cono,l,1.75,330.0,5.4465933
-76.53435499,3.419653427,Cono,l,1.75,270.0,11.052428
-76.51594796,3.460117584,Cono,l,1.75,330.0,5.73427
-76.54365345,3.403345025,Cono,l,1.75,330.0,10.32945
-76.5335062,3.439745925,Cono,l,1.75,330.0,6.273278
-76.52621165,3.436275451,Cono,l,1.75,270.0,7.3028994
-76.5266195,3.438143287,Cono,l,1.75,330.0,7.3028994
-76.52487715,3.454366264,Cono,l,1.75,330.0,5.328805
-76.54966518,3.387573272,Cono,l,1.75,425.0,5.916664
-76.52592408,3.413812042,Cono,l,1.75,270.0,6.4274645
-76.52390652,3.460917118,Cono,l,1.75,330.0,12.293075
-76.50085584,3.435079879,Cono,l,1.75,210.0,6.4274406
-76.52481205,3.423842946,Cono,l,1.75,270.0,11.438088
-76.533682,3.445788157,Cono,l,1.75,330.0,5.041133
-76.51206452,3.469276889,Cono,l,1.75,270.0,5.446574
-76.53619412,3.409781661,Cono,l,1.75,270.0,7.526079
-76.51268693,3.470845054,Cono,l,1.75,270.0,5.446574
-76.51872409,3.445570233,Cono,l,1.75,330.0,7.01521
-76.52274152,3.419820942,Cono,l,1.75,270.0,11.502627
-76.52365902,3.453724137,Cono,l,1.75,330.0,5.328805
-76.54019061,3.387417177,Cono,l,1.75,330.0,11.830174
-76.5349087,3.4350953910000004,Cono,l,1.75,330.0,6.832899
-76.50542679,3.437415742,Cono,l,1.75,270.0,6.427437
-76.53829327,3.436554259,Cono,l,1.75,330.0,5.223463
-76.50021655,3.439834748,Cono,l,1.75,270.0,7.931509
-76.53302511,3.398740549,Cono,l,1.75,330.0,11.572078
-76.50253741,3.4390859660000004,Cono,l,1.75,270.0,6.427437
-76.52159487,3.41960382,Cono,l,1.75,270.0,11.502627
-76.54301555,3.4231910560000003,Cono,l,1.75,330.0,8.391054
-76.50859008,3.473940129,Cono,l,1.75,270.0,5.4465694
-76.53179614,3.426215314,Cono,l,1.75,270.0,6.8329134
-76.52673431,3.433543237,Cono,l,1.75,270.0,7.5260468
-76.53576952,3.417106078,Cono,l,1.75,270.0,5.4466305
-76.52339511,3.4451770980000003,Cono,l,1.75,330.0,5.7342796
-76.52701045,3.399301657,Cono,l,1.75,270.0,12.293962
-76.50906657,3.448369199,Cono,l,1.75,270.0,7.015209
-76.50303288,3.437915582,Cono,l,1.75,270.0,6.427437
-76.51754091,3.464535325,Cono,l,1.75,330.0,6.1397314
-76.51946452,3.4366392460000004,Cono,l,1.75,270.0,6.832896
-76.52553718,3.456989657,Cono,l,1.75,330.0,4.8869724
-76.54112502,3.423985253,Cono,l,1.75,330.0,8.391054
-76.52148685,3.421608243,Cono,l,1.75,270.0,11.502627
-76.5316771,3.430733709,Cono,l,1.75,330.0,6.4274454
-76.51586338,3.4216895760000003,Cono,l,1.75,270.0,11.245717
-76.5090608,3.46062811,Cono,l,1.75,270.0,5.4465837
-76.52233790000003,3.439348171,Cono,l,1.75,330.0,6.832896
-76.5332166,3.431200576,Cono,l,1.75,330.0,6.4274454
-76.52292582,3.429215642,Cono,l,1.75,270.0,7.12059
-76.5294484,3.44306865,Cono,l,1.75,330.0,6.8328934
-76.5416626,3.403678084,Cono,l,1.75,330.0,10.32945
-76.5109155,3.43818482,Cono,l,1.75,270.0,8.373339
-76.51809637,3.4400876680000003,Cono,l,1.75,330.0,6.427429
-76.54511541,3.4049423780000003,Cono,l,1.75,330.0,9.030169
-76.50321987,3.441701212,Cono,l,1.75,270.0,6.427432
-76.55567226,3.404622488,Cono,l,1.75,555.0,6.832939
-76.53588263,3.390726523,Cono,l,1.75,330.0,11.2806425
-76.54618791,3.373334335,Cono,l,1.75,425.0,10.773662
-76.51038237,3.471795756,Cono,l,1.75,270.0,5.7342567
-76.55316252,3.394550975,Cono,l,1.75,425.0,7.015271
-76.53208869,3.4036865830000003,Cono,l,1.75,330.0,6.1397915
-76.52419913,3.453509577,Cono,l,1.75,330.0,5.328805
-76.50605753,3.443370818,Cono,l,1.75,270.0,6.427432
-76.53357978,3.429998012,Cono,l,1.75,330.0,6.4274454
-76.54557399,3.398354932,Cono,l,1.75,330.0,5.9166527
-76.55169227,3.424793189,Cono,l,1.75,425.0,5.9856176
-76.52420440000002,3.46044764,Cono,l,1.75,330.0,12.293075
-76.53739124,3.4060943210000003,Cono,l,1.75,270.0,6.1397915
-76.52553015,3.413884364,Cono,l,1.75,270.0,6.4274645
-76.54098471,3.417283117,Cono,l,1.75,330.0,6.3221006
-76.52893778,3.436428984,Cono,l,1.75,270.0,7.2383623
-76.50628885,3.452478775,Cono,l,1.75,270.0,5.73427
-76.54525013,3.4026116610000003,Cono,l,1.75,330.0,9.030169
-76.50236403,3.44017372,Cono,l,1.75,270.0,6.427432
-76.5253627,3.442784949,Cono,l,1.75,330.0,6.1397476
-76.52576219,3.459326938,Cono,l,1.75,330.0,4.8869724
-76.55700387,3.414267873,Cono,l,1.75,425.0,4.635705
-76.5161358,3.414741765,Cono,l,1.75,270.0,8.624687
-76.50109247,3.452254644,Cono,l,1.75,270.0,5.4465885
-76.52738536,3.439375359,Cono,l,1.75,330.0,7.2383623
-76.50666538,3.428640652,Cono,l,1.75,210.0,10.617089
-76.53063349,3.452467463,Cono,l,1.75,425.0,5.0411234
-76.55054741,3.38797792,Cono,l,1.75,425.0,5.916664
-76.51723103,3.438773056,Cono,l,1.75,330.0,6.6097555
-76.50550494,3.431282051,Cono,l,1.75,270.0,8.2192
-76.55131385,3.4201451830000003,Cono,l,1.75,330.0,5.4466257
-76.5374805,3.430043093,Cono,l,1.75,330.0,9.605489
-76.51973297,3.42660048,Cono,l,1.75,270.0,5.7343035
-76.52261775,3.422049545,Cono,l,1.75,270.0,11.502627
-76.52844198,3.401461077,Cono,l,1.75,270.0,12.27682
-76.53067216,3.446734279,Cono,l,1.75,425.0,4.886982
-76.51599358,3.46501349,Cono,l,1.75,330.0,6.8328733
-76.55243411,3.4203777630000003,Cono,l,1.75,330.0,5.4466257
-76.52216074,3.446470997,Cono,l,1.75,330.0,6.1397448
-76.52976309,3.4449417010000003,Cono,l,1.75,330.0,4.886982
-76.53785023,3.4030606760000004,Cono,l,1.75,330.0,6.1397915
-76.52112225,3.424842243,Cono,l,1.75,270.0,5.7343035
-76.50882661,3.462643108,Cono,l,1.75,270.0,5.4465837
-76.52333223,3.447946949,Cono,l,1.75,330.0,5.4465933
-76.50427613,3.438150607,Cono,l,1.75,270.0,6.427437
-76.50046705,3.439752878,Cono,l,1.75,270.0,7.931509
-76.54316717,3.4194180760000004,Cono,l,1.75,330.0,10.644021
-76.53060129999999,3.414393521,Cono,l,1.75,270.0,7.526079
-76.51183732,3.4595294130000003,Cono,l,1.75,270.0,5.4465885
-76.54902673,3.393736312,Cono,l,1.75,425.0,5.4466543
-76.50006262,3.43939699,Cono,l,1.75,270.0,7.5260487
-76.54070038,3.422856943,Cono,l,1.75,330.0,10.644021
-76.54355874,3.418474072,Cono,l,1.75,330.0,6.3221006
-76.52429188,3.448168962,Cono,l,1.75,330.0,5.4465933
-76.54441006,3.374939775,Cono,l,1.75,330.0,10.773662
-76.52786737,3.456447303,Cono,l,1.75,330.0,6.322057
-76.52694417,3.419116734,Cono,l,1.75,270.0,6.1397734
-76.55066437,3.405257403,Cono,l,1.75,270.0,9.0947075
-76.50725957,3.4460394739999995,Cono,l,1.75,270.0,7.120574
-76.5014797,3.4506871560000003,Cono,l,1.75,270.0,6.8328876
-76.51129382,3.45905169,Cono,l,1.75,270.0,5.4465885
-76.53755521,3.396387551,Cono,l,1.75,330.0,11.163695
-76.55236729,3.400391888,Cono,l,1.75,330.0,8.036919
-76.50944454,3.4519618860000003,Cono,l,1.75,270.0,7.015209
-76.54048828,3.390506308,Cono,l,1.75,330.0,7.0152693
-76.50766098,3.469008666,Cono,l,1.75,270.0,5.7342567
-76.53564373,3.432367744,Cono,l,1.75,330.0,6.139757
-76.51254223,3.446453253,Cono,l,1.75,330.0,5.446598
-76.50446591,3.447885154,Cono,l,1.75,270.0,7.9315023
-76.50727099,3.4584912410000004,Cono,l,1.75,270.0,6.832882
-76.54056957,3.416597158,Cono,l,1.75,330.0,6.3221006
-76.54462254,3.389383319,Cono,l,1.75,330.0,5.2235146
-76.53256309999998,3.433341944,Cono,l,1.75,330.0,6.832899
-76.53607203,3.410137261,Cono,l,1.75,270.0,7.526079
-76.54546121,3.409840657,Cono,l,1.75,330.0,5.7343216
-76.52451811,3.45471743,Cono,l,1.75,330.0,5.328805
-76.51977707,3.421877372,Cono,l,1.75,270.0,11.502627
-76.51530536,3.428747421,Cono,l,1.75,270.0,5.7342987
-76.50748699,3.438937443,Cono,l,1.75,270.0,5.9166107
-76.54704076,3.414113549,Cono,l,1.75,330.0,5.2234917
-76.52460208,3.44347958,Cono,l,1.75,330.0,6.1397476
-76.52016707,3.4452795610000004,Cono,l,1.75,330.0,6.1397448
-76.50719557,3.460004987,Cono,l,1.75,270.0,6.832882
-76.49913281,3.4500170810000004,Cono,l,1.75,270.0,6.8328876
-76.54313419,3.391766134,Cono,l,1.75,330.0,7.0152693
-76.52633714,3.455441443,Cono,l,1.75,330.0,5.328805
-76.54874339,3.392140295,Cono,l,1.75,425.0,5.4466543
-76.54305409,3.432612438,Cono,l,1.75,330.0,8.145085
-76.5032684,3.467199519,Cono,l,1.75,270.0,6.427408
-76.52078059,3.4262412610000004,Cono,l,1.75,270.0,5.7343035
-76.52583709999998,3.457033265,Cono,l,1.75,330.0,4.8869724
-76.52031218,3.455292103,Cono,l,1.75,330.0,5.4465885
-76.53194617,3.413841982,Cono,l,1.75,270.0,6.139782
-76.52776501,3.4395108060000004,Cono,l,1.75,330.0,7.2383623
-76.51789264,3.43492049,Cono,l,1.75,270.0,8.825329
-76.54036288,3.4037805260000003,Cono,l,1.75,330.0,10.32945
-76.52393154,3.458784392,Cono,l,1.75,330.0,4.8869724
-76.53264178,3.4449765460000004,Cono,l,1.75,330.0,5.041133
-76.51081503,3.442792294,Cono,l,1.75,270.0,7.120573
-76.52441134,3.4292870310000003,Cono,l,1.75,270.0,7.12059
-76.5431936,3.401223734,Cono,l,1.75,330.0,5.734331
-76.54307734,3.393405258,Cono,l,1.75,330.0,7.0152693
-76.51988119,3.43591268,Cono,l,1.75,270.0,6.832896
-76.53791907,3.400188792,Cono,l,1.75,330.0,9.982825
-76.5055448,3.4289109410000003,Cono,l,1.75,210.0,6.139764
-76.51456995,3.450531432,Cono,l,1.75,330.0,6.609744
-76.51242241,3.425535768,Cono,l,1.75,210.0,5.7343035
-76.52691402,3.438228955,Cono,l,1.75,330.0,7.3028994
-76.52480672,3.4300566530000003,Cono,l,1.75,270.0,7.12059
-76.52659519,3.40080368,Cono,l,1.75,270.0,12.293962
-76.52087557,3.451250271,Cono,l,1.75,330.0,6.13974
-76.54461277,3.40073127,Cono,l,1.75,330.0,5.9166527
-76.5029837,3.465940083,Cono,l,1.75,270.0,6.427408
-76.51929165,3.438708874,Cono,l,1.75,330.0,6.832896
-76.52172216,3.451065448,Cono,l,1.75,330.0,6.13974
-76.52681598,3.440914928,Cono,l,1.75,330.0,6.1397476
-76.52508941,3.436729459,Cono,l,1.75,270.0,7.3028994
-76.52170278,3.438236947,Cono,l,1.75,330.0,6.832896
-76.52525296,3.449318963,Cono,l,1.75,330.0,5.4465933
-76.51240853,3.420020674,Cono,l,1.75,210.0,12.650031
-76.54160689,3.398344458,Cono,l,1.75,330.0,5.734331
-76.53699258,3.419011557,Cono,l,1.75,270.0,5.7343082
-76.51870996,3.44373732,Cono,l,1.75,330.0,6.427429
-76.55223036,3.421397685,Cono,l,1.75,425.0,5.4466257
-76.51112353,3.4294370410000004,Cono,l,1.75,270.0,8.704702
-76.54998297,3.420733142,Cono,l,1.75,330.0,5.4466257
-76.51669008,3.437884879,Cono,l,1.75,330.0,6.6097555
-76.51942864,3.42249578,Cono,l,1.75,270.0,11.502627
-76.5170382,3.4374136610000003,Cono,l,1.75,270.0,6.6097555
-76.50393214,3.4450007030000003,Cono,l,1.75,270.0,7.9315023
-76.50906624,3.4301129360000004,Cono,l,1.75,270.0,10.617089
-76.50086617,3.449718635,Cono,l,1.75,270.0,6.8328876
-76.51574256,3.430157627,Cono,l,1.75,270.0,5.7342987
-76.5438689,3.419428225,Cono,l,1.75,330.0,5.4466257
-76.52597469999998,3.448951475,Cono,l,1.75,330.0,5.4465933
-76.51469952,3.416135974,Cono,l,1.75,270.0,8.624687
-76.53477416,3.41836973,Cono,l,1.75,270.0,7.5260715
-76.51803818,3.42283141,Cono,l,1.75,270.0,11.245717
-76.50674991,3.4367206930000003,Cono,l,1.75,270.0,5.9166107
-76.53786011,3.420389347,Cono,l,1.75,330.0,5.7343082
-76.5099063,3.429433927,Cono,l,1.75,270.0,10.617089
-76.53600418,3.414631659,Cono,l,1.75,270.0,5.4466305
-76.5068465,3.463201387,Cono,l,1.75,270.0,5.4465837
-76.54056113,3.424605858,Cono,l,1.75,330.0,8.391054
-76.52462042,3.426606993,Cono,l,1.75,270.0,11.438088
-76.52748318,3.437621474,Cono,l,1.75,330.0,7.2383623
-76.50410084,3.436828067,Cono,l,1.75,210.0,6.427437
-76.50776432,3.460336056,Cono,l,1.75,270.0,6.832882
-76.51070938,3.429249851,Cono,l,1.75,270.0,8.704702
-76.50371305,3.462853553,Cono,l,1.75,270.0,5.7342663
-76.53350693,3.399655347,Cono,l,1.75,330.0,11.572078
-76.51579694,3.439345986,Cono,l,1.75,330.0,6.6097555
-76.51635297,3.458997666,Cono,l,1.75,330.0,5.73427
-76.53539414,3.416017793,Cono,l,1.75,270.0,7.5260715
-76.51901712,3.416765314,Cono,l,1.75,270.0,6.4274616
-76.51949147,3.437431488,Cono,l,1.75,270.0,6.832896
-76.52679953,3.423517851,Cono,l,1.75,270.0,11.438088
-76.51999556,3.441549185,Cono,l,1.75,330.0,5.916606
-76.51916800000002,3.415163895,Cono,l,1.75,270.0,6.4274616
-76.54591291,3.419150666,Cono,l,1.75,330.0,5.4466257
-76.50868803,3.434311275,Cono,l,1.75,270.0,5.734294
-76.52843255,3.437671425,Cono,l,1.75,330.0,7.2383623
-76.51147873,3.4702901610000003,Cono,l,1.75,270.0,5.446574
-76.53077203,3.440471661,Cono,l,1.75,330.0,6.8328934
-76.52191258,3.444144215,Cono,l,1.75,330.0,6.1397448
-76.50806529,3.432358767,Cono,l,1.75,270.0,5.734294
-76.524332,3.423633536,Cono,l,1.75,270.0,11.438088
-76.52343375,3.438609352,Cono,l,1.75,330.0,7.3028994
-76.52289267,3.437954978,Cono,l,1.75,330.0,6.832896
-76.50708859,3.443268797,Cono,l,1.75,270.0,5.7342844
-76.50648025,3.467846363,Cono,l,1.75,270.0,6.427408
-76.50468173,3.464368767,Cono,l,1.75,270.0,5.7342663
-76.51913388,3.427870335,Cono,l,1.75,270.0,7.749192
-76.50842397,3.4387490310000004,Cono,l,1.75,270.0,5.9166107
-76.55181737,3.406821699,Cono,l,1.75,270.0,5.2234964
-76.54234922,3.387115348,Cono,l,1.75,330.0,11.830174
-76.51978394,3.4247244560000003,Cono,l,1.75,270.0,5.7343035
-76.50560784,3.435496564,Cono,l,1.75,270.0,6.427437
-76.53441633,3.404222911,Cono,l,1.75,270.0,6.1397915
-76.54197587,3.415805461,Cono,l,1.75,330.0,6.3221006
-76.51111653,3.4546059810000003,Cono,l,1.75,270.0,7.1205645
-76.52025084,3.437396699,Cono,l,1.75,270.0,6.832896
-76.50804384,3.4350838,Cono,l,1.75,270.0,5.734294
-76.5515427,3.393986135,Cono,l,1.75,425.0,7.120631
-76.50077824,3.448720615,Cono,l,1.75,270.0,6.8328876
-76.53626798,3.408327414,Cono,l,1.75,270.0,7.526079
-76.51579175,3.456541175,Cono,l,1.75,330.0,5.73427
-76.52474021,3.452106522,Cono,l,1.75,330.0,5.328805
-76.51881552,3.459665898,Cono,l,1.75,330.0,5.73427
-76.5311025,3.43051452,Cono,l,1.75,330.0,7.749192
-76.54500055,3.419329535,Cono,l,1.75,330.0,5.4466257
-76.52701185,3.424149064,Cono,l,1.75,270.0,11.438088
-76.50759096,3.437302111,Cono,l,1.75,270.0,5.9166107
-76.50582258,3.448916231,Cono,l,1.75,270.0,5.9165964
-76.50831035,3.462525265,Cono,l,1.75,270.0,5.4465837
-76.50709111,3.430381638,Cono,l,1.75,270.0,10.617089
-76.52128073,3.461825834,Cono,l,1.75,330.0,5.22344
-76.50102555,3.471300585,Cono,l,1.75,330.0,5.446574
-76.52524526,3.414219398,Cono,l,1.75,270.0,6.4274645
-76.50975985,3.472896722,Cono,l,1.75,270.0,5.7342567
-76.50929388,3.431393854,Cono,l,1.75,270.0,5.734294
-76.52148846,3.450229614,Cono,l,1.75,330.0,6.13974
-76.5036687,3.4463855960000003,Cono,l,1.75,270.0,7.9315023
-76.54600667,3.400066865,Cono,l,1.75,330.0,5.9166527
-76.53102561,3.420759256,Cono,l,1.75,270.0,6.83292
-76.52939943,3.450538894,Cono,l,1.75,425.0,5.4465933
-76.5156192,3.42426658,Cono,l,1.75,270.0,6.8329153
-76.51005161,3.455812284,Cono,l,1.75,270.0,5.73427
-76.52773376,3.452004236,Cono,l,1.75,330.0,5.4465933
-76.53246195,3.439638777,Cono,l,1.75,330.0,6.273278
-76.51233496,3.434488637,Cono,l,1.75,270.0,8.506871
-76.53902059,3.427476271,Cono,l,1.75,330.0,9.605489
-76.53331781,3.418404853,Cono,l,1.75,270.0,7.5260715
-76.50848806,3.427211117,Cono,l,1.75,210.0,10.617089
-76.52465458,3.424677121,Cono,l,1.75,270.0,11.438088
-76.55098187,3.420685022,Cono,l,1.75,330.0,5.4466257
-76.51158386,3.473145357,Cono,l,1.75,270.0,6.139717
-76.54120917,3.392631378,Cono,l,1.75,330.0,7.0152693
-76.52638849,3.422381219,Cono,l,1.75,270.0,6.1397734
-76.50946672,3.460830623,Cono,l,1.75,270.0,5.4465837
-76.54024157,3.409824173,Cono,l,1.75,330.0,5.2234964
-76.50142124,3.449564505,Cono,l,1.75,270.0,6.8328876
-76.51797523,3.422273344,Cono,l,1.75,270.0,11.245717
-76.52682853,3.442748722,Cono,l,1.75,330.0,6.1397476
-76.51222621,3.422313623,Cono,l,1.75,210.0,12.650031
-76.51021677,3.4543900030000003,Cono,l,1.75,270.0,5.73427
-76.52006575,3.444655417,Cono,l,1.75,330.0,6.1397448
-76.51802185,3.423052354,Cono,l,1.75,270.0,6.8329153
-76.50537992,3.442246071,Cono,l,1.75,270.0,6.427432
-76.51001681,3.476078096,Cono,l,1.75,270.0,5.4465694
-76.5285911,3.448260905,Cono,l,1.75,330.0,5.4465933
-76.50187773,3.435766017,Cono,l,1.75,210.0,7.5260487
-76.54220294,3.390959929,Cono,l,1.75,330.0,7.0152693
-76.49848765,3.438192087,Cono,l,1.75,270.0,7.5260487
-76.50732509999997,3.467852324,Cono,l,1.75,270.0,6.427408
-76.5523718,3.39704738,Cono,l,1.75,330.0,7.015271
-76.51371807,3.472875179,Cono,l,1.75,270.0,5.446574
-76.52643009,3.433394217,Cono,l,1.75,270.0,7.5260468
-76.51339507,3.468858727,Cono,l,1.75,330.0,5.446574
-76.52892523,3.454507094,Cono,l,1.75,330.0,5.0411234
-76.51701209,3.439568385,Cono,l,1.75,330.0,6.6097555
-76.53183609,3.4499602999999994,Cono,l,1.75,425.0,4.1938305
-76.51072216,3.453668523,Cono,l,1.75,270.0,7.1205645
-76.52569755,3.4265304760000004,Cono,l,1.75,270.0,11.438088
-76.51717356,3.463781957,Cono,l,1.75,330.0,6.1397314
-76.52897669,3.453244504,Cono,l,1.75,330.0,5.0411234
-76.52765385,3.433597891,Cono,l,1.75,270.0,5.734294
-76.50782627,3.462765433,Cono,l,1.75,270.0,5.4465837
-76.54748387,3.394575381,Cono,l,1.75,425.0,6.139801
-76.54772939,3.3873322530000003,Cono,l,1.75,425.0,5.2235146
-76.52783832,3.450867848,Cono,l,1.75,330.0,5.4465933
-76.55431635,3.406455614,Cono,l,1.75,555.0,5.5801706
-76.52624396,3.4526266760000004,Cono,l,1.75,330.0,5.328805
-76.50988157,3.454614479,Cono,l,1.75,270.0,5.73427
-76.51135658,3.442106807,Cono,l,1.75,270.0,7.120573
-76.51029881,3.448015589,Cono,l,1.75,270.0,7.015209
-76.52290541,3.440733282,Cono,l,1.75,330.0,5.916606
-76.50463179,3.4680520610000003,Cono,l,1.75,270.0,6.427408
-76.51802743,3.415229583,Cono,l,1.75,270.0,8.624687
-76.54648475,3.406367513,Cono,l,1.75,270.0,5.7343216
-76.52476989,3.446826214,Cono,l,1.75,330.0,5.7342796
