rup_mag,rup_hypo_depth,dist_rrup,site_vs30,result_type,damping,pga,0.05,0.1,0.3,0.5,1.0,2.0,5.0
8.0,20.0,5.0,800.0,MEAN,5.0,2.89629127e+00,3.97025057e+00,4.01954130e+00,7.24866183e+00,9.36438326e+00,4.80543078e+00,1.76329739e+00,1.37758876e-01
8.0,20.0,20.0,800.0,MEAN,5.0,9.04223801e-01,1.22556756e+00,1.58040636e+00,2.43075573e+00,2.54411693e+00,1.31081937e+00,6.36774865e-01,7.51069947e-02
8.0,20.0,50.0,800.0,MEAN,5.0,2.96524107e-01,3.94177457e-01,5.99838895e-01,8.36063511e-01,7.82680411e-01,4.14242241e-01,2.44919611e-01,3.76245594e-02
8.0,20.0,100.0,800.0,MEAN,5.0,9.59510280e-02,1.21708435e-01,2.03060685e-01,2.85195088e-01,2.61155713e-01,1.47352498e-01,1.02931341e-01,1.84585599e-02
8.0,20.0,200.0,800.0,MEAN,5.0,2.14761718e-02,2.44819165e-02,4.16848094e-02,6.92904284e-02,6.89530151e-02,4.44403902e-02,3.73847863e-02,7.44701755e-03
8.0,20.0,500.0,800.0,MEAN,5.0,1.06080321e-03,8.69416008e-04,1.22192257e-03,4.14601197e-03,6.35439808e-03,6.01417981e-03,6.74026383e-03,1.40458136e-03
8.0,100.0,5.0,200.0,MEAN,5.0,1.22072623e+01,1.45738556e+01,1.28143776e+01,4.23181841e+01,5.52635455e+01,3.12414798e+01,7.41559766e+00,3.58706635e-01
8.0,100.0,20.0,200.0,MEAN,5.0,3.81111432e+00,4.49877010e+00,5.03836690e+00,1.41909184e+01,1.50140076e+01,8.52201161e+00,2.67797492e+00,1.95569085e-01
8.0,100.0,50.0,200.0,MEAN,5.0,1.24978713e+00,1.44693268e+00,1.91229833e+00,4.88099602e+00,4.61895817e+00,2.69310727e+00,1.03001644e+00,9.79695791e-02
8.0,100.0,100.0,200.0,MEAN,5.0,4.04413527e-01,4.46763025e-01,6.47361502e-01,1.66498845e+00,1.54120034e+00,9.57980728e-01,4.32880703e-01,4.80637480e-02
8.0,100.0,200.0,200.0,MEAN,5.0,9.05175749e-02,8.98673543e-02,1.32892002e-01,4.04522265e-01,4.06923551e-01,2.88919686e-01,1.57222789e-01,1.93910888e-02
8.0,100.0,500.0,200.0,MEAN,5.0,4.47106382e-03,3.19142157e-03,3.89551347e-03,2.42047017e-02,3.75002344e-02,3.90999029e-02,2.83463725e-02,3.65735166e-03
8.0,100.0,5.0,360.0,MEAN,5.0,1.13138886e+01,1.42709957e+01,1.35118596e+01,3.87921101e+01,3.55917361e+01,1.56386700e+01,4.97579708e+00,2.78524181e-01
8.0,100.0,20.0,360.0,MEAN,5.0,3.53220251e+00,4.40528100e+00,5.31260342e+00,1.30084898e+01,9.66956773e+00,4.26589675e+00,1.79689627e+00,1.51853113e-01
8.0,100.0,50.0,360.0,MEAN,5.0,1.15832297e+00,1.41686393e+00,2.01638405e+00,4.47429725e+00,2.97477729e+00,1.34809926e+00,6.91131451e-01,7.60702316e-02
8.0,100.0,100.0,360.0,MEAN,5.0,3.74817011e-01,4.37478826e-01,6.82597159e-01,1.52625678e+00,9.92589150e-01,4.79540168e-01,2.90458927e-01,3.73199566e-02
8.0,100.0,200.0,360.0,MEAN,5.0,8.38931554e-02,8.79998176e-02,1.40125266e-01,3.70816295e-01,2.62073587e-01,1.44625659e-01,1.05495030e-01,1.50565577e-02
8.0,100.0,500.0,360.0,MEAN,5.0,4.14385441e-03,3.12510053e-03,4.10754489e-03,2.21878957e-02,2.41515168e-02,1.95723916e-02,1.90201524e-02,2.83981610e-03
8.0,100.0,5.0,570.0,MEAN,5.0,1.13138886e+01,1.42709957e+01,1.35118596e+01,3.87921101e+01,3.55917361e+01,1.56386700e+01,4.97579708e+00,2.78524181e-01
8.0,100.0,20.0,570.0,MEAN,5.0,3.53220251e+00,4.40528100e+00,5.31260342e+00,1.30084898e+01,9.66956773e+00,4.26589675e+00,1.79689627e+00,1.51853113e-01
8.0,100.0,50.0,570.0,MEAN,5.0,1.15832297e+00,1.41686393e+00,2.01638405e+00,4.47429725e+00,2.97477729e+00,1.34809926e+00,6.91131451e-01,7.60702316e-02
8.0,100.0,100.0,570.0,MEAN,5.0,3.74817011e-01,4.37478826e-01,6.82597159e-01,1.52625678e+00,9.92589150e-01,4.79540168e-01,2.90458927e-01,3.73199566e-02
8.0,100.0,200.0,570.0,MEAN,5.0,8.38931554e-02,8.79998176e-02,1.40125266e-01,3.70816295e-01,2.62073587e-01,1.44625659e-01,1.05495030e-01,1.50565577e-02
8.0,100.0,500.0,570.0,MEAN,5.0,4.14385441e-03,3.12510053e-03,4.10754489e-03,2.21878957e-02,2.41515168e-02,1.95723916e-02,1.90201524e-02,2.83981610e-03
8.0,100.0,5.0,800.0,MEAN,5.0,8.96233726e+00,1.27972360e+01,1.25480816e+01,2.32712077e+01,2.28308680e+01,1.07375473e+01,3.43351863e+00,2.07162784e-01
8.0,100.0,20.0,800.0,MEAN,5.0,2.79804684e+00,3.95034947e+00,4.93366442e+00,7.80373299e+00,6.20269334e+00,2.92897466e+00,1.23993739e+00,1.12946436e-01
8.0,100.0,50.0,800.0,MEAN,5.0,9.17569679e-01,1.27054498e+00,1.87255879e+00,2.68411027e+00,1.90821676e+00,9.25608099e-01,4.76911070e-01,5.65800819e-02
8.0,100.0,100.0,800.0,MEAN,5.0,2.96912635e-01,3.92300571e-01,6.33908660e-01,9.15594394e-01,6.36711617e-01,3.29253398e-01,2.00429423e-01,2.77581146e-02
8.0,100.0,200.0,800.0,MEAN,5.0,6.64562629e-02,7.89121132e-02,1.30130368e-01,2.22450984e-01,1.68111144e-01,9.93003152e-02,7.27962060e-02,1.11988783e-02
8.0,100.0,500.0,800.0,MEAN,5.0,3.28256908e-03,2.80237270e-03,3.81456067e-03,1.33104162e-02,1.54923629e-02,1.34384498e-02,1.31247409e-02,2.11221951e-03
8.0,150.0,5.0,200.0,MEAN,5.0,1.73749766e+01,2.10095944e+01,1.82893293e+01,6.09294646e+01,7.30112455e+01,4.01650290e+01,9.13246433e+00,4.07485309e-01
8.0,150.0,20.0,200.0,MEAN,5.0,5.42447770e+00,6.48540358e+00,7.19101264e+00,2.04319981e+01,1.98357052e+01,1.09561662e+01,3.29798239e+00,2.22163521e-01
8.0,150.0,50.0,200.0,MEAN,5.0,1.77886095e+00,2.08589063e+00,2.72932911e+00,7.02762844e+00,6.10232090e+00,3.46234341e+00,1.26848688e+00,1.11291959e-01
8.0,150.0,100.0,200.0,MEAN,5.0,5.75614368e-01,6.44051253e-01,9.23947152e-01,2.39724027e+00,2.03615159e+00,1.23161015e+00,5.33101682e-01,5.45996905e-02
8.0,150.0,200.0,200.0,MEAN,5.0,1.28836483e-01,1.29552311e-01,1.89670201e-01,5.82428702e-01,5.37605668e-01,3.71444235e-01,1.93623168e-01,2.20279835e-02
8.0,150.0,500.0,200.0,MEAN,5.0,6.36380438e-03,4.60073674e-03,5.55987429e-03,3.48497826e-02,4.95433074e-02,5.02680649e-02,3.49091533e-02,4.15469614e-03
8.0,150.0,5.0,360.0,MEAN,5.0,1.61034099e+01,2.05729932e+01,1.92848110e+01,5.58526446e+01,4.70219013e+01,2.01055660e+01,6.12779865e+00,3.16399255e-01
8.0,150.0,20.0,360.0,MEAN,5.0,5.02749384e+00,6.35063018e+00,7.58241690e+00,1.87295447e+01,1.27749166e+01,5.48437104e+00,2.21291552e+00,1.72502839e-01
8.0,150.0,50.0,360.0,MEAN,5.0,1.64867716e+00,2.04254367e+00,2.87788552e+00,6.44206603e+00,3.93011691e+00,1.73315881e+00,8.51142903e-01,8.64146320e-02
8.0,150.0,100.0,360.0,MEAN,5.0,5.33488725e-01,6.30667201e-01,9.74237267e-01,2.19749524e+00,1.31135579e+00,6.16511922e-01,3.57706271e-01,4.23949060e-02
8.0,150.0,200.0,360.0,MEAN,5.0,1.19407741e-01,1.26860079e-01,1.99993883e-01,5.33899051e-01,3.46237630e-01,1.85935297e-01,1.29919346e-01,1.71040217e-02
8.0,150.0,500.0,360.0,MEAN,5.0,5.89807703e-03,4.50512867e-03,5.86249628e-03,3.19459975e-02,3.19076944e-02,2.51628823e-02,2.34237173e-02,3.22598811e-03
8.0,150.0,5.0,570.0,MEAN,5.0,1.61034099e+01,2.05729932e+01,1.92848110e+01,5.58526446e+01,4.70219013e+01,2.01055660e+01,6.12779865e+00,3.16399255e-01
8.0,150.0,20.0,570.0,MEAN,5.0,5.02749384e+00,6.35063018e+00,7.58241690e+00,1.87295447e+01,1.27749166e+01,5.48437104e+00,2.21291552e+00,1.72502839e-01
8.0,150.0,50.0,570.0,MEAN,5.0,1.64867716e+00,2.04254367e+00,2.87788552e+00,6.44206603e+00,3.93011691e+00,1.73315881e+00,8.51142903e-01,8.64146320e-02
8.0,150.0,100.0,570.0,MEAN,5.0,5.33488725e-01,6.30667201e-01,9.74237267e-01,2.19749524e+00,1.31135579e+00,6.16511922e-01,3.57706271e-01,4.23949060e-02
8.0,150.0,200.0,570.0,MEAN,5.0,1.19407741e-01,1.26860079e-01,1.99993883e-01,5.33899051e-01,3.46237630e-01,1.85935297e-01,1.29919346e-01,1.71040217e-02
8.0,150.0,500.0,570.0,MEAN,5.0,5.89807703e-03,4.50512867e-03,5.86249628e-03,3.19459975e-02,3.19076944e-02,2.51628823e-02,2.34237173e-02,3.22598811e-03
8.0,150.0,5.0,800.0,MEAN,5.0,1.27563737e+01,1.84484288e+01,1.79092581e+01,3.35057437e+01,3.01629237e+01,1.38045285e+01,4.22845033e+00,2.35333788e-01
8.0,150.0,20.0,800.0,MEAN,5.0,3.98254721e+00,5.69480325e+00,7.04157595e+00,1.12357674e+01,8.19466724e+00,3.76558195e+00,1.52700894e+00,1.28305443e-01
8.0,150.0,50.0,800.0,MEAN,5.0,1.30600550e+00,1.83161103e+00,2.67261082e+00,3.86456567e+00,2.52103410e+00,1.18999088e+00,5.87326004e-01,6.42741169e-02
8.0,150.0,100.0,800.0,MEAN,5.0,4.22605000e-01,5.65538462e-01,9.04746573e-01,1.31826725e+00,8.41189391e-01,4.23298524e-01,2.46833045e-01,3.15327981e-02
8.0,150.0,200.0,800.0,MEAN,5.0,9.45892686e-02,1.13759292e-01,1.85728658e-01,3.20283576e-01,2.22099467e-01,1.27663608e-01,8.96500573e-02,1.27217563e-02
8.0,150.0,500.0,800.0,MEAN,5.0,4.67218280e-03,4.03988591e-03,5.44433435e-03,1.91642564e-02,2.04676826e-02,1.72768937e-02,1.61633942e-02,2.39944940e-03
