id,lon,lat,number,nonstructural,structural,night,taxonomy,NAME_1,NAME_2,NAME_3,NAME_4,policy
a1232,80.98882,29.31117,240,19845,11340,1171,Wood,Far-Western,Seti,Doti,Wagalek,p_Far-Western
a1233,80.61382,29.83617,240,19845,11340,1171,Wood,Far-Western,Mahakali,Darchula,Chhapari,p_Far-Western
a1234,85.33882,28.18617,240,19845,11340,1171,Wood,Central,Bagmati,Rasuwa,Chilime,p_Central_Rasuwa
a1235,80.61382,29.76117,242,19845,11340,1181,Wood,Far-Western,Mahakali,Darchula,Dhuligada,p_Far-Western
a1236,82.26382,27.96117,242,19845,11340,1181,Wood,Mid-Western,Rapti,Dang,Satbariya,p_Mid-Western
a1237,86.38882,27.51117,242,19845,11340,1181,Wood,East,Sagarmatha,Okhaldhunga,Bhussinga,p_East
a1238,81.06382,29.31117,242,19845,11340,1181,Wood,Far-Western,Seti,Doti,Gaihragau,p_Far-Western
a1239,82.78882,28.26117,242,19845,11340,1181,Wood,Mid-Western,Rapti,Rolpa,Wadachaur,p_Mid-Western
a1241,86.53882,26.98617,244,19845,11340,1191,Wood,East,Sagarmatha,Udayapur,Barai,p_East
a1242,83.23882,28.48617,244,19845,11340,1191,Wood,West,Dhaualagiri,Baglung,Nisi,p_West
a1243,85.03882,27.96117,244,19845,11340,1191,Wood,Central,Bagmati,Nuwakot,Samari,p_Central_Nuwakot
a1244,82.78882,28.33617,245,19845,11340,1196,Wood,Mid-Western,Rapti,Rolpa,Jaimakasala,p_Mid-Western
a1245,84.51382,27.51117,245,19845,11340,1196,Wood,Central,Narayani,Chitawan,Royal Chitawan Natio,p_Central_Chitawan
a1246,86.31382,26.91117,245,19845,11340,1196,Wood,East,Sagarmatha,Udayapur,Tribeni,p_East
a1247,81.36382,28.93617,245,19845,11340,1196,Wood,Far-Western,Seti,Achham,Nada,p_Far-Western
a1248,82.63882,28.11117,246,19845,11340,1200,Wood,Mid-Western,Rapti,Pyuthan,Kochiwang,p_Mid-Western
a1249,85.03882,28.11117,246,19845,11340,1200,Wood,Central,Bagmati,Dhading,Jharlang,p_Central_Dhading
a1250,81.88882,29.23617,247,19845,11340,1205,Wood,Mid-Western,Karnali,Jumla,MahabePattharkhola,p_Mid-Western
a1251,82.11382,28.18617,247,19845,11340,1205,Wood,Mid-Western,Rapti,Dang,Purandhara,p_Mid-Western
a1252,81.81382,28.33617,247,19845,11340,1205,Wood,Mid-Western,Rapti,Salyan,Kabhrechaur,p_Mid-Western
a1253,85.86382,27.88617,247,19845,11340,1205,Wood,Central,Bagmati,Sindhupalchok,Listikot,p_Central_Sindhupalchok
a1254,86.68882,27.58617,247,19845,11340,1205,Wood,East,Sagarmatha,Solukhumbu,Jubing,p_East
a1255,86.31382,27.28617,247,19845,11340,1205,Wood,East,Sagarmatha,Okhaldhunga,Kalikadevi,p_East
a1256,81.43882,28.93617,248,19845,11340,1210,Wood,Far-Western,Seti,Achham,Bhairabsthan,p_Far-Western
a1257,82.71382,28.48617,248,19845,11340,1210,Wood,Mid-Western,Rapti,Rolpa,Thawang,p_Mid-Western
a1258,83.38882,27.88617,249,19845,11340,1215,Wood,West,Lumbini,Palpa,Somadi,p_West
a1259,82.63882,28.56117,250,19845,11340,1220,Wood,Mid-Western,Rapti,Rukum,Mahat,p_Mid-Western
a1260,85.78882,27.21117,250,19845,11340,1220,Wood,Central,Janakpur,Sindhuli,Mahadevsthan,p_Central_Sindhuli
a1261,81.51382,28.86117,250,19845,11340,1220,Wood,Far-Western,Seti,Achham,Rahaph,p_Far-Western
a1262,84.88882,27.66117,251,19845,11340,1225,Wood,Central,Narayani,Makwanpur,Khairang,p_Central_Makwanpur
a1263,83.31382,28.33617,251,19845,11340,1225,Wood,West,Dhaualagiri,Baglung,Tara,p_West
a1264,87.66382,26.98617,251,19845,11340,1225,Wood,East,Mechi,Panchthar,Sarangdanda,p_East
a1265,85.03882,28.03617,252,19845,11340,1230,Wood,Central,Bagmati,Dhading,Satyadevi,p_Central_Dhading
a1266,85.26382,27.43617,255,19845,11340,1244,Wood,Central,Narayani,Makwanpur,Thingan,p_Central_Makwanpur
a1267,85.71382,27.43617,256,19845,11340,1249,Wood,Central,Bagmati,Kavrepalanchok,Balting,p_Central_Kavrepalanchok
a1268,87.81382,27.51117,256,19845,11340,1249,Wood,East,Mechi,Taplejung,Tapethok,p_East
a1270,81.21382,29.46117,258,19845,11340,1259,Wood,Far-Western,Seti,Bajhang,Patadewal,p_Far-Western
a1271,83.23882,28.26117,258,19845,11340,1259,Wood,West,Dhaualagiri,Baglung,Tangram,p_West
a1272,81.81382,28.78617,260,19845,11340,1269,Wood,Mid-Western,Bheri,Dailekh,Pagnath,p_Mid-Western
a1273,80.46382,29.38617,260,19845,11340,1269,Wood,Far-Western,Mahakali,Dadeldhura,DewalDibyapur,p_Far-Western
a1274,82.11382,28.48617,260,19845,11340,1269,Wood,Mid-Western,Rapti,Salyan,Chadekareni,p_Mid-Western
a1275,81.96382,28.86117,261,19845,11340,1274,Wood,Mid-Western,Bheri,Jajarkot,Kortrang,p_Mid-Western
a1276,85.26382,28.03617,261,19845,11340,1274,Wood,Central,Bagmati,Rasuwa,Yarsa,p_Central_Rasuwa
a1277,86.01382,27.73617,262,19845,11340,1279,Wood,Central,Janakpur,Dolakha,BhimesworN.P.,p_Central_Dolakha
a1278,85.41382,27.43617,262,19845,11340,1279,Wood,Central,Bagmati,Lalitpur,Thuladurlung,p_Central_Lalitpur
a1279,87.36382,27.21117,264,19845,11340,1288,Wood,East,Koshi,Sankhuwasabha,Tamafok,p_East
a1280,82.86382,28.71117,265,19845,11340,1293,Wood,Mid-Western,Rapti,Rukum,Ranmamaikot,p_Mid-Western
a1281,85.78882,27.28617,266,19845,11340,1298,Wood,Central,Janakpur,Sindhuli,Mahadevsthan,p_Central_Sindhuli
a1282,87.88882,27.28617,266,19845,11340,1298,Wood,East,Mechi,Taplejung,Ankhop,p_East
a1283,83.16382,27.81117,266,19845,11340,1298,Wood,West,Lumbini,Arghakhanchi,Simalapani,p_West
a1284,86.38882,27.43617,266,19845,11340,1298,Wood,East,Sagarmatha,Okhaldhunga,Palte,p_East
a1285,81.88882,29.16117,267,19845,11340,1303,Wood,Mid-Western,Karnali,Kalikot,Ranchuli,p_Mid-Western
a1286,86.53882,26.83617,267,19845,11340,1303,Wood,East,Sagarmatha,Udayapur,Valayadanda,p_East
a1287,87.81382,27.28617,267,19845,11340,1303,Wood,East,Mechi,Taplejung,Thumbedin,p_East
a1288,83.98882,27.96117,267,19845,11340,1303,Wood,West,Gandaki,Tanahu,Kihun,p_West
a1289,84.13882,27.96117,267,19845,11340,1303,Wood,West,Gandaki,Tanahu,Ranipokhari(Resing),p_West
a1290,80.38882,28.93617,268,19845,11340,1308,Wood,Far-Western,Mahakali,Kanchanpur,Jhalari,p_Far-Western
a1291,81.13882,29.53617,268,19845,11340,1308,Wood,Far-Western,Seti,Bajhang,Subeda,p_Far-Western
a1292,86.16382,27.21117,270,19845,11340,1318,Wood,Central,Janakpur,Sindhuli,Dudbhanjyang,p_Central_Sindhuli
a1293,86.61382,27.36117,272,19845,11340,1327,Wood,East,Sagarmatha,Solukhumbu,Nechabatase,p_East
a1294,81.73882,29.16117,274,19845,11340,1337,Wood,Mid-Western,Karnali,Kalikot,Pakha,p_Mid-Western
a1295,86.98882,26.61117,275,19845,11340,1342,Wood,East,Sagarmatha,Saptari,Koshi Tappu Wildlife,p_East
a1296,83.23882,27.81117,275,19845,11340,1342,Wood,West,Lumbini,Arghakhanchi,Simalapani,p_West
a1297,81.96382,28.56117,276,19845,11340,1347,Wood,Mid-Western,Bheri,Surkhet,Bajedichaur,p_Mid-Western
a1298,85.86382,27.58617,276,19845,11340,1347,Wood,Central,Janakpur,Ramechhap,Lakhanpur,p_Central_Ramechhap
a1299,81.73882,28.71117,276,19845,11340,1347,Wood,Mid-Western,Bheri,Dailekh,Awal Parajul,p_Mid-Western
a1300,82.78882,28.48617,277,19845,11340,1352,Wood,Mid-Western,Rapti,Rolpa,Uwa,p_Mid-Western
a1301,85.18882,27.13617,277,19845,11340,1352,Wood,Central,Narayani,Bara,Sapahi,p_Central_Bara
a1302,81.28882,29.23617,278,19845,11340,1357,Wood,Far-Western,Seti,Achham,Nandegada,p_Far-Western
a1303,87.36382,26.83617,278,19845,11340,1357,Wood,East,Koshi,Morang,Yangshila,p_East
a1304,82.18882,28.48617,278,19845,11340,1357,Wood,Mid-Western,Rapti,Salyan,Marmaparikanda,p_Mid-Western
a1305,81.43882,29.23617,279,19845,11340,1362,Wood,Far-Western,Seti,Achham,Ramarosan,p_Far-Western
a1306,86.46382,26.98617,279,19845,11340,1362,Wood,East,Sagarmatha,Udayapur,Tawashree,p_East
a1307,86.31382,27.73617,279,19845,11340,1362,Wood,Central,Janakpur,Dolakha,Chankhu,p_Central_Dolakha
a1308,85.93882,27.43617,282,19845,11340,1376,Wood,Central,Janakpur,Ramechhap,Bhirpani,p_Central_Ramechhap
a1309,87.96382,27.13617,283,19845,11340,1381,Wood,East,Mechi,Panchthar,Prangbung,p_East
a1310,82.86382,28.18617,284,19845,11340,1386,Wood,Mid-Western,Rapti,Pyuthan,Phopli,p_Mid-Western
a1311,81.51382,29.16117,284,19845,11340,1386,Wood,Mid-Western,Karnali,Kalikot,Lalu,p_Mid-Western
a1312,82.63882,27.88617,284,19845,11340,1386,Wood,Mid-Western,Rapti,Dang,Sisahaniya,p_Mid-Western
a1313,82.18882,28.71117,284,19845,11340,1386,Wood,Mid-Western,Bheri,Jajarkot,Khalanga,p_Mid-Western
a1314,80.98882,29.08617,284,19845,11340,1386,Wood,Far-Western,Seti,Doti,Satphari,p_Far-Western
a1315,81.06382,29.61117,284,19845,11340,1386,Wood,Far-Western,Seti,Bajhang,Surma,p_Far-Western
a1316,80.98882,29.38617,286,19845,11340,1396,Wood,Far-Western,Seti,Doti,Toleni,p_Far-Western
a1317,84.58882,27.36117,287,19845,11340,1401,Wood,Central,Narayani,Parsa,Thori,p_Central_Parsa
a1318,80.61382,29.08617,288,19845,11340,1405,Wood,Far-Western,Seti,Doti,Chhatiwan,p_Far-Western
a1319,81.58882,29.01117,288,19845,11340,1405,Wood,Mid-Western,Bheri,Dailekh,Bisalla,p_Mid-Western
a1320,83.23882,28.33617,288,19845,11340,1405,Wood,West,Dhaualagiri,Baglung,Boharagaun,p_West
a1321,83.68882,28.33617,288,19845,11340,1405,Wood,West,Dhaualagiri,Parbat,Kyang,p_West
a1322,85.18882,28.03617,289,19845,11340,1410,Wood,Central,Bagmati,Rasuwa,Dandagoun,p_Central_Rasuwa
a1323,82.48882,28.33617,290,19845,11340,1415,Wood,Mid-Western,Rapti,Rolpa,Gairigaun,p_Mid-Western
a1324,86.46382,26.83617,290,19845,11340,1415,Wood,East,Sagarmatha,Siraha,Bishnupurkatti,p_East
a1325,82.93882,27.96117,291,19845,11340,1420,Wood,Mid-Western,Rapti,Pyuthan,Baraula,p_Mid-Western
a1326,80.53882,29.08617,291,19845,11340,1420,Wood,Far-Western,Seti,Doti,Chhatiwan,p_Far-Western
a1327,82.78882,28.03617,291,19845,11340,1420,Wood,Mid-Western,Rapti,Pyuthan,Tiram,p_Mid-Western
a1328,86.23882,27.43617,291,19845,11340,1420,Wood,Central,Janakpur,Ramechhap,Saipu,p_Central_Ramechhap
a1329,87.28882,27.21117,292,19845,11340,1425,Wood,East,Koshi,Sankhuwasabha,Ankhibhui,p_East
a1330,84.58882,28.11117,293,19845,11340,1430,Wood,West,Gandaki,Gorkha,Thalajung,p_West
a1331,87.58882,27.28617,293,19845,11340,1430,Wood,East,Mechi,Taplejung,Hangpang,p_East
a1332,85.33882,27.96117,293,19845,11340,1430,Wood,Central,Bagmati,Nuwakot,Ralukadevi,p_Central_Nuwakot
a1333,85.41382,27.88617,293,19845,11340,1430,Wood,Central,Bagmati,Nuwakot,Betini,p_Central_Nuwakot
a1334,86.08882,27.73617,293,19845,11340,1430,Wood,Central,Janakpur,Dolakha,Lapilang,p_Central_Dolakha
a1335,80.76382,29.23617,295,19845,11340,1440,Wood,Far-Western,Seti,Doti,Latamandau,p_Far-Western
a1336,87.13882,26.98617,296,19845,11340,1444,Wood,East,Koshi,Bhojpur,Patlepani,p_East
a1337,82.26382,28.33617,296,19845,11340,1444,Wood,Mid-Western,Rapti,Salyan,Korbangjhimpe,p_Mid-Western
a1338,81.06382,28.71117,298,19845,11340,1454,Wood,Far-Western,Seti,Kailali,Dododhara,p_Far-Western
a1339,81.66382,28.63617,298,19845,11340,1454,Wood,Mid-Western,Bheri,Surkhet,Jarbuta,p_Mid-Western
a1340,86.01382,27.28617,299,19845,11340,1459,Wood,Central,Janakpur,Sindhuli,Baseshwor,p_Central_Sindhuli
a1341,81.36382,29.31117,299,19845,11340,1459,Wood,Far-Western,Seti,Bajura,Chhatara,p_Far-Western
a1342,82.48882,28.86117,300,19845,11340,1464,Wood,Mid-Western,Rapti,Rukum,Gautamkot,p_Mid-Western
a1343,81.51382,28.56117,300,19845,11340,1464,Wood,Mid-Western,Bheri,Surkhet,Hariharpur,p_Mid-Western
a1344,81.28882,28.93617,301,19845,11340,1469,Wood,Far-Western,Seti,Achham,Dhungachalna,p_Far-Western
a1345,82.33882,28.78617,303,19845,11340,1479,Wood,Mid-Western,Bheri,Jajarkot,Khagenkot,p_Mid-Western
a1346,85.71382,27.51117,303,19845,11340,1479,Wood,Central,Bagmati,Kavrepalanchok,Kharpachok,p_Central_Kavrepalanchok
a1347,83.53882,27.96117,303,19845,11340,1479,Wood,West,Gandaki,Syangja,BiruwaArchale,p_West
a1348,85.48882,27.88617,305,19845,11340,1488,Wood,Central,Bagmati,Sindhupalchok,Mahankal,p_Central_Sindhupalchok
a1349,84.21382,27.81117,305,19845,11340,1488,Wood,West,Lumbini,Nawalparasi,DadajheriTadi,p_West
a1350,82.86382,28.03617,307,19845,11340,1498,Wood,Mid-Western,Rapti,Pyuthan,Dhuwang,p_Mid-Western
a1351,81.43882,29.53617,308,19845,11340,1503,Wood,Far-Western,Seti,Bajura,Dahakot,p_Far-Western
a1352,81.21382,29.01117,308,19845,11340,1503,Wood,Far-Western,Seti,Achham,Hichma,p_Far-Western
a1353,85.11382,28.03617,310,19845,11340,1513,Wood,Central,Bagmati,Nuwakot,Bhalche,p_Central_Nuwakot
a1354,84.73882,27.51117,314,19845,11340,1532,Wood,Central,Narayani,Makwanpur,Parsa Wildlife Reser,p_Central_Makwanpur
a1355,83.46382,28.26117,314,19845,11340,1532,Wood,West,Dhaualagiri,Baglung,Bhimpokhara,p_West
a1356,80.46382,28.86117,315,19845,11340,1537,Wood,Far-Western,Mahakali,Kanchanpur,Krishnapur,p_Far-Western
a1357,85.71382,27.28617,315,19845,11340,1537,Wood,Central,Janakpur,Sindhuli,Kapilakot,p_Central_Sindhuli
a1358,85.71382,26.98617,318,19845,11340,1552,Wood,Central,Janakpur,Sarlahi,Gourishankar,p_Central_Sarlahi
a1359,83.46382,28.11117,319,19845,11340,1557,Wood,West,Lumbini,Gulmi,Harewa,p_West
a1360,80.76382,29.76117,320,19845,11340,1562,Wood,Far-Western,Mahakali,Darchula,Sitaula,p_Far-Western
a1361,83.83882,27.81117,322,19845,11340,1571,Wood,West,Lumbini,Palpa,Siluwa,p_West
a1362,81.96382,28.26117,322,19845,11340,1571,Wood,Mid-Western,Rapti,Salyan,KalimatiRampur,p_Mid-Western
a1363,85.48882,27.28617,323,19845,11340,1576,Wood,Central,Janakpur,Sindhuli,Pipalmadi,p_Central_Sindhuli
a1364,87.58882,27.13617,323,19845,11340,1576,Wood,East,Koshi,Terhathum,Simle,p_East
a1365,82.26382,28.56117,324,19845,11340,1581,Wood,Mid-Western,Rapti,Salyan,Badagaun,p_Mid-Western
a1366,82.33882,28.41117,325,19845,11340,1586,Wood,Mid-Western,Rapti,Salyan,Damachaur,p_Mid-Western
a1367,80.23882,29.08617,325,19845,11340,1586,Wood,Far-Western,Mahakali,Dadeldhura,Jogbuda,p_Far-Western
a1368,85.48882,27.36117,326,19845,11340,1591,Wood,Central,Janakpur,Sindhuli,HariharpurGadhi,p_Central_Sindhuli
a1369,84.06382,27.96117,328,19845,11340,1601,Wood,West,Gandaki,Tanahu,Majhakot,p_West
a1370,82.93882,28.26117,328,19845,11340,1601,Wood,Mid-Western,Rapti,Pyuthan,Khawang,p_Mid-Western
a1371,84.73882,27.96117,329,19845,11340,1606,Wood,West,Gandaki,Gorkha,Borlang,p_West
a1372,86.08882,27.81117,331,19845,11340,1615,Wood,Central,Janakpur,Dolakha,Khopachagu,p_Central_Dolakha
a1373,81.81382,27.96117,332,19845,11340,1620,Wood,Mid-Western,Bheri,Banke,Matahiya,p_Mid-Western
a1374,84.66382,28.18617,332,19845,11340,1620,Wood,West,Gandaki,Gorkha,Kharibot,p_West
a1375,81.96382,28.33617,333,19845,11340,1625,Wood,Mid-Western,Rapti,Salyan,KalimatiKalche,p_Mid-Western
a1376,80.68882,29.76117,333,19845,11340,1625,Wood,Far-Western,Mahakali,Darchula,Sipti,p_Far-Western
a1377,80.83882,29.23617,334,19845,11340,1630,Wood,Far-Western,Seti,Doti,Pachanali,p_Far-Western
a1378,86.61382,27.58617,334,19845,11340,1630,Wood,East,Sagarmatha,Solukhumbu,Takasindu,p_East
a1379,86.08882,27.58617,335,19845,11340,1635,Wood,Central,Janakpur,Dolakha,Bhirkot,p_Central_Dolakha
a1380,85.93882,27.73617,335,19845,11340,1635,Wood,Central,Bagmati,Sindhupalchok,Piskar,p_Central_Sindhupalchok
a1381,84.66382,27.96117,335,19845,11340,1635,Wood,West,Gandaki,Gorkha,Bunkot,p_West
a1382,82.63882,28.33617,336,19845,11340,1640,Wood,Mid-Western,Rapti,Rolpa,Bhawang,p_Mid-Western
a1383,83.31382,27.96117,337,19845,11340,1645,Wood,West,Lumbini,Gulmi,Kharjyang,p_West
a1384,82.03882,29.23617,337,19845,11340,1645,Wood,Mid-Western,Karnali,Jumla,Tatopani,p_Mid-Western
a1386,86.53882,27.58617,339,19845,11340,1654,Wood,East,Sagarmatha,Solukhumbu,Beni,p_East
a1387,80.46382,29.76117,339,19845,11340,1654,Wood,Far-Western,Mahakali,Darchula,Bhagawati,p_Far-Western
a1388,84.28882,28.18617,342,19845,11340,1669,Wood,West,Gandaki,Lamjung,Sindure,p_West
a1389,84.43882,28.33617,342,19845,11340,1669,Wood,West,Gandaki,Lamjung,Bahundanda,p_West
a1390,86.98882,27.21117,343,19845,11340,1674,Wood,East,Koshi,Bhojpur,Annapurna,p_East
a1391,84.81382,27.81117,343,19845,11340,1674,Wood,Central,Bagmati,Dhading,Benighat,p_Central_Dhading
a1392,86.23882,27.06117,343,19845,11340,1674,Wood,Central,Janakpur,Sindhuli,Arunthakur,p_Central_Sindhuli
a1393,80.61382,29.68617,344,19845,11340,1679,Wood,Far-Western,Mahakali,Baitadi,Rudreswor,p_Far-Western
a1394,86.46382,27.28617,345,19845,11340,1684,Wood,East,Sagarmatha,Okhaldhunga,Betini,p_East
a1395,85.86382,27.21117,345,19845,11340,1684,Wood,Central,Janakpur,Sindhuli,Dadiguranshe,p_Central_Sindhuli
a1396,85.93882,27.66117,345,19845,11340,1684,Wood,Central,Janakpur,Dolakha,Bhusaphedi,p_Central_Dolakha
a1397,82.26382,28.26117,346,19845,11340,1688,Wood,Mid-Western,Rapti,Salyan,Phalawang,p_Mid-Western
a1398,82.86382,28.26117,347,19845,11340,1693,Wood,Mid-Western,Rapti,Rolpa,Pang,p_Mid-Western
a1399,87.43882,27.13617,347,19845,11340,1693,Wood,East,Koshi,Terhathum,Basantapur,p_East
a1400,85.33882,27.13617,347,19845,11340,1693,Wood,Central,Narayani,Rautahat,Chandranigahapur,p_Central_Rautahat
a1401,87.58882,26.76117,347,19845,11340,1693,Wood,East,Koshi,Morang,Tandi,p_East
a1402,83.98882,27.81117,348,19845,11340,1698,Wood,West,Lumbini,Palpa,Gadakot,p_West
a1403,87.73882,27.36117,348,19845,11340,1698,Wood,East,Mechi,Taplejung,Tiringe,p_East
a1404,81.73882,28.56117,348,19845,11340,1698,Wood,Mid-Western,Bheri,Surkhet,Satakhani,p_Mid-Western
a1405,82.63882,28.18617,348,19845,11340,1698,Wood,Mid-Western,Rapti,Rolpa,Ghodagaun,p_Mid-Western
a1406,86.08882,27.43617,349,19845,11340,1703,Wood,Central,Janakpur,Ramechhap,Gelu,p_Central_Ramechhap
a1407,80.91382,28.71117,350,19845,11340,1708,Wood,Far-Western,Seti,Kailali,Pahalmanpur,p_Far-Western
a1408,80.98882,29.46117,350,19845,11340,1708,Wood,Far-Western,Seti,Bajhang,Parakatne,p_Far-Western
a1409,83.61382,27.66117,350,19845,11340,1708,Wood,West,Lumbini,Rupandehi,Devadaha,p_West
a1410,85.93882,27.13617,351,19845,11340,1713,Wood,Central,Janakpur,Sindhuli,KamalamiN.P.,p_Central_Sindhuli
a1411,87.28882,26.91117,351,19845,11340,1713,Wood,East,Koshi,Dhankuta,Mahabharat,p_East
a1412,84.73882,27.88617,352,19845,11340,1718,Wood,West,Gandaki,Gorkha,Fujel,p_West
a1413,85.78882,26.98617,352,19845,11340,1718,Wood,Central,Janakpur,Mahottari,Laximiniya,p_Central_Mahottari
a1414,86.16382,27.43617,352,19845,11340,1718,Wood,Central,Janakpur,Ramechhap,Khimti,p_Central_Ramechhap
a1415,87.81382,26.91117,353,19845,11340,1723,Wood,East,Mechi,Ilam,Jitpur,p_East
a1416,81.21382,29.31117,355,19845,11340,1732,Wood,Far-Western,Seti,Achham,Devisthan,p_Far-Western
a1417,82.41382,28.26117,355,19845,11340,1732,Wood,Mid-Western,Rapti,Rolpa,Budagaun,p_Mid-Western
a1418,82.11382,28.33617,356,19845,11340,1737,Wood,Mid-Western,Rapti,Salyan,Laxmipur,p_Mid-Western
a1419,86.68882,27.36117,356,19845,11340,1737,Wood,East,Sagarmatha,Khotang,R.Maheswori,p_East
a1420,83.53882,28.33617,356,19845,11340,1737,Wood,West,Dhaualagiri,Myagdi,Bhakilmi,p_West
a1421,81.73882,28.93617,357,19845,11340,1742,Wood,Mid-Western,Bheri,Dailekh,Bhawani,p_Mid-Western
a1422,81.21382,29.38617,357,19845,11340,1742,Wood,Far-Western,Seti,Bajura,Kanda,p_Far-Western
a1423,88.03882,26.91117,359,19845,11340,1752,Wood,East,Mechi,Ilam,PhikalBazar,p_East
a1424,80.53882,28.86117,359,19845,11340,1752,Wood,Far-Western,Seti,Kailali,Malakheti,p_Far-Western
a1425,85.11382,27.51117,360,19845,11340,1757,Wood,Central,Narayani,Makwanpur,Nibuwatar,p_Central_Makwanpur
a1426,83.61382,28.33617,360,19845,11340,1757,Wood,West,Dhaualagiri,Parbat,Lekhfant,p_West
a1427,82.78882,27.88617,360,19845,11340,1757,Wood,Mid-Western,Rapti,Dang,Lalmatiya,p_Mid-Western
a1428,86.46382,26.91117,361,19845,11340,1762,Wood,East,Sagarmatha,Udayapur,Risku,p_East
a1429,84.81382,28.11117,362,19845,11340,1767,Wood,West,Gandaki,Gorkha,Thumi,p_West
a1430,84.36382,27.73617,363,19845,11340,1771,Wood,West,Lumbini,Nawalparasi,Gaidakot,p_West
a1432,87.51382,26.98617,365,19845,11340,1781,Wood,East,Mechi,Panchthar,Mauwa,p_East
a1433,87.06382,27.36117,366,19845,11340,1786,Wood,East,Koshi,Bhojpur,Khartimchha,p_East
a1434,87.73882,26.98617,366,19845,11340,1786,Wood,East,Mechi,Ilam,Amchok,p_East
a1435,85.33882,27.51117,367,19845,11340,1791,Wood,Central,Bagmati,Lalitpur,Sankhu,p_Central_Lalitpur
a1436,86.61382,27.43617,368,19845,11340,1796,Wood,East,Sagarmatha,Solukhumbu,Garma,p_East
a1437,87.58882,26.98617,369,19845,11340,1801,Wood,East,Mechi,Panchthar,Mauwa,p_East
a1438,83.76382,27.96117,369,19845,11340,1801,Wood,West,Gandaki,Syangja,WalingN.P.,p_West
a1439,82.78882,27.81117,370,19845,11340,1806,Wood,West,Lumbini,Arghakhanchi,Juluke,p_West
a1440,81.81382,28.93617,374,19845,11340,1825,Wood,Mid-Western,Bheri,Dailekh,Odhari,p_Mid-Western
a1441,87.51382,27.28617,374,19845,11340,1825,Wood,East,Koshi,Terhathum,ShreeJung,p_East
a1442,82.48882,27.96117,374,19845,11340,1825,Wood,Mid-Western,Rapti,Dang,Laxmipur,p_Mid-Western
a1443,84.96382,27.36117,376,19845,11340,1835,Wood,Central,Narayani,Parsa,Royal Chitawan Natio,p_Central_Parsa
a1444,86.31382,27.36117,376,19845,11340,1835,Wood,East,Sagarmatha,Okhaldhunga,Bilandu,p_East
a1445,83.46382,28.03617,376,19845,11340,1835,Wood,West,Lumbini,Gulmi,Hansara,p_West
a1446,87.88882,27.36117,377,19845,11340,1840,Wood,East,Mechi,Taplejung,Mehele,p_East
a1447,82.18882,27.96117,377,19845,11340,1840,Wood,Mid-Western,Bheri,Banke,Khaskusma,p_Mid-Western
a1448,82.03882,29.31117,377,19845,11340,1840,Wood,Mid-Western,Karnali,Jumla,Shanigaun,p_Mid-Western
a1449,86.46382,27.21117,378,19845,11340,1845,Wood,East,Sagarmatha,Okhaldhunga,Manebhanjyang,p_East
a1450,83.08882,28.48617,380,19845,11340,1854,Wood,West,Dhaualagiri,Baglung,Arjewa,p_West
a1451,81.66382,28.26117,382,19845,11340,1864,Wood,Mid-Western,Bheri,Banke,Naubasta,p_Mid-Western
a1452,83.98882,27.88617,383,19845,11340,1869,Wood,West,Gandaki,Tanahu,Gajarkot,p_West
a1453,83.01382,28.26117,383,19845,11340,1869,Wood,Mid-Western,Rapti,Pyuthan,Rajbara,p_Mid-Western
a1454,86.01382,27.58617,383,19845,11340,1869,Wood,Central,Janakpur,Dolakha,Sailungeswor,p_Central_Dolakha
a1455,87.28882,27.51117,383,19845,11340,1869,Wood,East,Koshi,Sankhuwasabha,Matsyapokhari,p_East
a1456,82.11382,28.11117,385,19845,11340,1879,Wood,Mid-Western,Rapti,Dang,Goltakuri,p_Mid-Western
a1457,87.73882,27.43617,385,19845,11340,1879,Wood,East,Mechi,Taplejung,Linkhim,p_East
a1458,83.38882,27.96117,386,19845,11340,1884,Wood,West,Lumbini,Gulmi,Digam,p_West
a1459,81.58882,28.78617,386,19845,11340,1884,Wood,Mid-Western,Bheri,Dailekh,Malika,p_Mid-Western
a1460,84.88882,28.11117,387,19845,11340,1889,Wood,West,Gandaki,Gorkha,Manbu,p_West
a1461,84.43882,27.58617,387,19845,11340,1889,Wood,Central,Narayani,Chitawan,BharatpurN.P.,p_Central_Chitawan
a1462,81.58882,28.26117,387,19845,11340,1889,Wood,Mid-Western,Bheri,Bardiya,Belawa,p_Mid-Western
a1463,82.41382,28.63617,387,19845,11340,1889,Wood,Mid-Western,Rapti,Rukum,Chhiwang,p_Mid-Western
a1464,81.58882,29.16117,389,19845,11340,1898,Wood,Mid-Western,Karnali,Kalikot,Kotbada,p_Mid-Western
a1466,81.21382,28.78617,390,19845,11340,1903,Wood,Far-Western,Seti,Kailali,Sugarkhal,p_Far-Western
a1467,80.53882,29.46117,392,19845,11340,1913,Wood,Far-Western,Mahakali,Baitadi,Patan,p_Far-Western
