rup_mag,dist_repi,rup_hypo_depth,result_type,mmi 
6.9,40,40,MEAN,7.082
6.9,45,5,MEAN,5.541
6.9,45,10,MEAN,6.086
6.9,45,15,MEAN,6.395
6.9,45,20,MEAN,6.602
6.9,45,30,MEAN,6.865
6.9,45,40,MEAN,7.02
6.9,50,5,MEAN,5.442
6.9,50,10,MEAN,5.99
6.9,50,15,MEAN,6.303
6.9,50,20,MEAN,6.516
6.9,50,30,MEAN,6.792
6.9,50,40,MEAN,6.959
6.9,56,5,MEAN,5.333
6.9,56,10,MEAN,5.884
6.9,56,15,MEAN,6.201
6.9,56,20,MEAN,6.419
6.9,56,30,MEAN,6.706
6.9,56,40,MEAN,6.886
6.9,63,5,MEAN,5.218
6.9,63,10,MEAN,5.77
6.9,63,15,MEAN,6.091
6.9,63,20,MEAN,6.313
6.9,63,30,MEAN,6.611
6.9,63,40,MEAN,6.802
6.9,71,5,MEAN,5.097
6.9,71,10,MEAN,5.651
6.9,71,15,MEAN,5.974
6.9,71,20,MEAN,6.201
6.9,71,30,MEAN,6.508
6.9,71,40,MEAN,6.709
6.9,79,5,MEAN,4.986
6.9,79,10,MEAN,5.541
6.9,79,15,MEAN,5.867
6.9,79,20,MEAN,6.096
6.9,79,30,MEAN,6.41
6.9,79,40,MEAN,6.62
6.9,89,5,MEAN,4.858
6.9,89,10,MEAN,5.415
6.9,89,15,MEAN,5.742
6.9,89,20,MEAN,5.973
6.9,89,30,MEAN,6.294
6.9,89,40,MEAN,6.512
6.9,100,5,MEAN,4.729
6.9,100,10,MEAN,5.286
6.9,100,15,MEAN,5.615
6.9,100,20,MEAN,5.849
6.9,100,30,MEAN,6.175
6.9,100,40,MEAN,6.4
6.9,112,5,MEAN,4.599
6.9,112,10,MEAN,5.157
6.9,112,15,MEAN,5.487
6.9,112,20,MEAN,5.722
6.9,112,30,MEAN,6.053
6.9,112,40,MEAN,6.283
6.9,126,5,MEAN,4.458
6.9,126,10,MEAN,5.017
6.9,126,15,MEAN,5.348
6.9,126,20,MEAN,5.585
6.9,126,30,MEAN,5.919
6.9,126,40,MEAN,6.154
6.9,141,5,MEAN,4.318
6.9,141,10,MEAN,4.878
6.9,141,15,MEAN,5.209
6.9,141,20,MEAN,5.447
6.9,141,30,MEAN,5.784
6.9,141,40,MEAN,6.024
6.9,158,5,MEAN,4.17
6.9,158,10,MEAN,4.73
6.9,158,15,MEAN,5.062
6.9,158,20,MEAN,5.301
6.9,158,30,MEAN,5.641
6.9,158,40,MEAN,5.884
6.9,178,5,MEAN,4.008
6.9,178,10,MEAN,4.568
6.9,178,15,MEAN,4.901
6.9,178,20,MEAN,5.14
6.9,178,30,MEAN,5.482
6.9,178,40,MEAN,5.728
6.9,200,5,MEAN,3.84
6.9,200,10,MEAN,4.401
6.9,200,15,MEAN,4.734
6.9,200,20,MEAN,4.974
6.9,200,30,MEAN,5.318
6.9,200,40,MEAN,5.566
6.9,224,5,MEAN,3.669
6.9,224,10,MEAN,4.229
6.9,224,15,MEAN,4.563
6.9,224,20,MEAN,4.804
6.9,224,30,MEAN,5.149
6.9,224,40,MEAN,5.399
6.9,250,5,MEAN,3.493
6.9,250,10,MEAN,4.054
6.9,250,15,MEAN,4.388
6.9,250,20,MEAN,4.629
6.9,250,30,MEAN,4.975
6.9,250,40,MEAN,5.227
7,1.00E-01,5,MEAN,7.501
7,1.00E-01,10,MEAN,7.501
7,1.00E-01,15,MEAN,7.501
7,1.00E-01,20,MEAN,7.501
7,1.00E-01,30,MEAN,7.501
7,1.00E-01,40,MEAN,7.501
7,1,5,MEAN,7.485
7,1,10,MEAN,7.497
7,1,15,MEAN,7.499
7,1,20,MEAN,7.5
7,1,30,MEAN,7.501
7,1,40,MEAN,7.501
7,2,5,MEAN,7.441
7,2,10,MEAN,7.485
7,2,15,MEAN,7.494
7,2,20,MEAN,7.497
7,2,30,MEAN,7.499
7,2,40,MEAN,7.5
7,3,5,MEAN,7.377
7,3,10,MEAN,7.466
7,3,15,MEAN,7.485
7,3,20,MEAN,7.491
7,3,30,MEAN,7.497
7,3,40,MEAN,7.498
7,4,5,MEAN,7.302
7,4,10,MEAN,7.44
7,4,15,MEAN,7.472
7,4,20,MEAN,7.484
7,4,30,MEAN,7.493
7,4,40,MEAN,7.496
7,5,5,MEAN,7.222
7,5,10,MEAN,7.409
7,5,15,MEAN,7.457
7,5,20,MEAN,7.475
7,5,30,MEAN,7.489
7,5,40,MEAN,7.494
7,6,5,MEAN,7.141
7,6,10,MEAN,7.374
7,6,15,MEAN,7.439
7,6,20,MEAN,7.464
7,6,30,MEAN,7.484
7,6,40,MEAN,7.491
7,7,5,MEAN,7.062
7,7,10,MEAN,7.337
7,7,15,MEAN,7.418
7,7,20,MEAN,7.452
7,7,30,MEAN,7.477
7,7,40,MEAN,7.487
7,8,5,MEAN,6.987
7,8,10,MEAN,7.297
7,8,15,MEAN,7.396
7,8,20,MEAN,7.437
7,8,30,MEAN,7.47
7,8,40,MEAN,7.483
7,9,5,MEAN,6.915
7,9,10,MEAN,7.256
7,9,15,MEAN,7.372
7,9,20,MEAN,7.422
7,9,30,MEAN,7.463
7,9,40,MEAN,7.478
7,10,5,MEAN,6.847
7,10,10,MEAN,7.214
7,10,15,MEAN,7.346
7,10,20,MEAN,7.405
7,10,30,MEAN,7.454
7,10,40,MEAN,7.473
7,11,5,MEAN,6.783
7,11,10,MEAN,7.173
7,11,15,MEAN,7.32
7,11,20,MEAN,7.387
7,11,30,MEAN,7.445
7,11,40,MEAN,7.467
7,12,5,MEAN,6.723
7,12,10,MEAN,7.131
7,12,15,MEAN,7.292
7,12,20,MEAN,7.369
7,12,30,MEAN,7.435
7,12,40,MEAN,7.461
7,14,5,MEAN,6.611
7,14,10,MEAN,7.05
7,14,15,MEAN,7.236
7,14,20,MEAN,7.329
7,14,30,MEAN,7.413
7,14,40,MEAN,7.447
7,16,5,MEAN,6.51
7,16,10,MEAN,6.972
7,16,15,MEAN,7.179
7,16,20,MEAN,7.287
7,16,30,MEAN,7.389
7,16,40,MEAN,7.432
7,18,5,MEAN,6.418
7,18,10,MEAN,6.897
7,18,15,MEAN,7.122
7,18,20,MEAN,7.244
7,18,30,MEAN,7.363
7,18,40,MEAN,7.415
7,20,5,MEAN,6.334
7,20,10,MEAN,6.826
7,20,15,MEAN,7.065
7,20,20,MEAN,7.2
7,20,30,MEAN,7.336
7,20,40,MEAN,7.397
7,22,5,MEAN,6.257
7,22,10,MEAN,6.759
7,22,15,MEAN,7.01
7,22,20,MEAN,7.156
7,22,30,MEAN,7.307
7,22,40,MEAN,7.378
7,25,5,MEAN,6.151
7,25,10,MEAN,6.664
7,25,15,MEAN,6.93
7,25,20,MEAN,7.09
7,25,30,MEAN,7.263
7,25,40,MEAN,7.347
7,28,5,MEAN,6.054
7,28,10,MEAN,6.577
7,28,15,MEAN,6.854
7,28,20,MEAN,7.025
7,28,30,MEAN,7.217
7,28,40,MEAN,7.314
7,32,5,MEAN,5.939
7,32,10,MEAN,6.469
7,32,15,MEAN,6.758
7,32,20,MEAN,6.941
7,32,30,MEAN,7.155
7,32,40,MEAN,7.268
7,35,5,MEAN,5.86
7,35,10,MEAN,6.395
7,35,15,MEAN,6.69
7,35,20,MEAN,6.88
7,35,30,MEAN,7.108
7,35,40,MEAN,7.232
7,40,5,MEAN,5.74
7,40,10,MEAN,6.28
7,40,15,MEAN,6.583
7,40,20,MEAN,6.784
7,40,30,MEAN,7.031
7,40,40,MEAN,7.172
7,45,5,MEAN,5.631
7,45,10,MEAN,6.176
7,45,15,MEAN,6.485
7,45,20,MEAN,6.692
7,45,30,MEAN,6.955
7,45,40,MEAN,7.11
7,50,5,MEAN,5.532
7,50,10,MEAN,6.08
7,50,15,MEAN,6.393
7,50,20,MEAN,6.606
7,50,30,MEAN,6.881
7,50,40,MEAN,7.049
7,56,5,MEAN,5.423
7,56,10,MEAN,5.974
7,56,15,MEAN,6.291
7,56,20,MEAN,6.509
7,56,30,MEAN,6.796
7,56,40,MEAN,6.975
7,63,5,MEAN,5.307
7,63,10,MEAN,5.86
7,63,15,MEAN,6.18
7,63,20,MEAN,6.403
7,63,30,MEAN,6.701
7,63,40,MEAN,6.892
7,71,5,MEAN,5.186
7,71,10,MEAN,5.741
7,71,15,MEAN,6.064
7,71,20,MEAN,6.29
7,71,30,MEAN,6.597
7,71,40,MEAN,6.799
7,79,5,MEAN,5.075
7,79,10,MEAN,5.631
7,79,15,MEAN,5.956
7,79,20,MEAN,6.185
7,79,30,MEAN,6.5
7,79,40,MEAN,6.709
7,89,5,MEAN,4.948
7,89,10,MEAN,5.504
7,89,15,MEAN,5.832
7,89,20,MEAN,6.063
7,89,30,MEAN,6.384
7,89,40,MEAN,6.602
7,100,5,MEAN,4.819
7,100,10,MEAN,5.376
7,100,15,MEAN,5.705
7,100,20,MEAN,5.939
7,100,30,MEAN,6.265
7,100,40,MEAN,6.489
7,112,5,MEAN,4.688
7,112,10,MEAN,5.247
7,112,15,MEAN,5.577
7,112,20,MEAN,5.812
7,112,30,MEAN,6.143
7,112,40,MEAN,6.373
7,126,5,MEAN,4.548
7,126,10,MEAN,5.107
7,126,15,MEAN,5.438
7,126,20,MEAN,5.674
7,126,30,MEAN,6.009
7,126,40,MEAN,6.244
7,141,5,MEAN,4.408
7,141,10,MEAN,4.967
7,141,15,MEAN,5.299
7,141,20,MEAN,5.537
7,141,30,MEAN,5.874
7,141,40,MEAN,6.113
7,158,5,MEAN,4.26
7,158,10,MEAN,4.82
7,158,15,MEAN,5.152
7,158,20,MEAN,5.391
7,158,30,MEAN,5.731
7,158,40,MEAN,5.973
7,178,5,MEAN,4.098
7,178,10,MEAN,4.658
7,178,15,MEAN,4.991
7,178,20,MEAN,5.23
7,178,30,MEAN,5.572
7,178,40,MEAN,5.818
7,200,5,MEAN,3.93
7,200,10,MEAN,4.491
7,200,15,MEAN,4.824
7,200,20,MEAN,5.064
7,200,30,MEAN,5.408
7,200,40,MEAN,5.656
7,224,5,MEAN,3.759
7,224,10,MEAN,4.319
7,224,15,MEAN,4.653
7,224,20,MEAN,4.894
7,224,30,MEAN,5.239
7,224,40,MEAN,5.489
7,250,5,MEAN,3.583
7,250,10,MEAN,4.144
7,250,15,MEAN,4.478
7,250,20,MEAN,4.719
7,250,30,MEAN,5.065
7,250,40,MEAN,5.316
7.1,1.00E-01,5,MEAN,7.591
7.1,1.00E-01,10,MEAN,7.591
7.1,1.00E-01,15,MEAN,7.591
7.1,1.00E-01,20,MEAN,7.591
7.1,1.00E-01,30,MEAN,7.591
7.1,1.00E-01,40,MEAN,7.591
7.1,1,5,MEAN,7.575
7.1,1,10,MEAN,7.587
7.1,1,15,MEAN,7.589
7.1,1,20,MEAN,7.59
7.1,1,30,MEAN,7.59
7.1,1,40,MEAN,7.591
7.1,2,5,MEAN,7.531
7.1,2,10,MEAN,7.575
7.1,2,15,MEAN,7.583
7.1,2,20,MEAN,7.587
7.1,2,30,MEAN,7.589
7.1,2,40,MEAN,7.59
7.1,3,5,MEAN,7.467
7.1,3,10,MEAN,7.555
7.1,3,15,MEAN,7.574
7.1,3,20,MEAN,7.581
7.1,3,30,MEAN,7.586
7.1,3,40,MEAN,7.588
7.1,4,5,MEAN,7.392
7.1,4,10,MEAN,7.53
7.1,4,15,MEAN,7.562
7.1,4,20,MEAN,7.574
7.1,4,30,MEAN,7.583
7.1,4,40,MEAN,7.586
7.1,5,5,MEAN,7.311
7.1,5,10,MEAN,7.499
7.1,5,15,MEAN,7.547
7.1,5,20,MEAN,7.565
7.1,5,30,MEAN,7.579
7.1,5,40,MEAN,7.584
7.1,6,5,MEAN,7.231
7.1,6,10,MEAN,7.464
7.1,6,15,MEAN,7.529
7.1,6,20,MEAN,7.554
7.1,6,30,MEAN,7.573
7.1,6,40,MEAN,7.581
7.1,7,5,MEAN,7.152
7.1,7,10,MEAN,7.427
7.1,7,15,MEAN,7.508
7.1,7,20,MEAN,7.541
7.1,7,30,MEAN,7.567
7.1,7,40,MEAN,7.577
7.1,8,5,MEAN,7.077
7.1,8,10,MEAN,7.387
7.1,8,15,MEAN,7.486
7.1,8,20,MEAN,7.527
7.1,8,30,MEAN,7.56
7.1,8,40,MEAN,7.573
7.1,9,5,MEAN,7.005
7.1,9,10,MEAN,7.346
7.1,9,15,MEAN,7.461
7.1,9,20,MEAN,7.512
7.1,9,30,MEAN,7.552
7.1,9,40,MEAN,7.568
7.1,10,5,MEAN,6.937
7.1,10,10,MEAN,7.304
7.1,10,15,MEAN,7.436
7.1,10,20,MEAN,7.495
7.1,10,30,MEAN,7.544
7.1,10,40,MEAN,7.563
7.1,11,5,MEAN,6.873
7.1,11,10,MEAN,7.263
7.1,11,15,MEAN,7.409
7.1,11,20,MEAN,7.477
7.1,11,30,MEAN,7.535
7.1,11,40,MEAN,7.557
7.1,12,5,MEAN,6.813
7.1,12,10,MEAN,7.221
7.1,12,15,MEAN,7.382
7.1,12,20,MEAN,7.459
7.1,12,30,MEAN,7.525
7.1,12,40,MEAN,7.551
7.1,14,5,MEAN,6.701
7.1,14,10,MEAN,7.14
7.1,14,15,MEAN,7.326
7.1,14,20,MEAN,7.419
7.1,14,30,MEAN,7.503
7.1,14,40,MEAN,7.537
7.1,16,5,MEAN,6.6
7.1,16,10,MEAN,7.061
7.1,16,15,MEAN,7.268
7.1,16,20,MEAN,7.377
7.1,16,30,MEAN,7.479
7.1,16,40,MEAN,7.522
7.1,18,5,MEAN,6.508
7.1,18,10,MEAN,6.987
7.1,18,15,MEAN,7.211
7.1,18,20,MEAN,7.334
7.1,18,30,MEAN,7.453
7.1,18,40,MEAN,7.505
7.1,20,5,MEAN,6.424
7.1,20,10,MEAN,6.916
7.1,20,15,MEAN,7.155
7.1,20,20,MEAN,7.29
7.1,20,30,MEAN,7.425
7.1,20,40,MEAN,7.487
7.1,22,5,MEAN,6.346
7.1,22,10,MEAN,6.849
7.1,22,15,MEAN,7.1
7.1,22,20,MEAN,7.246
7.1,22,30,MEAN,7.397
7.1,22,40,MEAN,7.468
7.1,25,5,MEAN,6.24
7.1,25,10,MEAN,6.754
7.1,25,15,MEAN,7.02
7.1,25,20,MEAN,7.18
7.1,25,30,MEAN,7.352
7.1,25,40,MEAN,7.437
7.1,28,5,MEAN,6.144
7.1,28,10,MEAN,6.667
7.1,28,15,MEAN,6.944
7.1,28,20,MEAN,7.115
7.1,28,30,MEAN,7.307
7.1,28,40,MEAN,7.404
7.1,32,5,MEAN,6.029
7.1,32,10,MEAN,6.559
7.1,32,15,MEAN,6.847
7.1,32,20,MEAN,7.031
7.1,32,30,MEAN,7.245
7.1,32,40,MEAN,7.358
7.1,35,5,MEAN,5.949
7.1,35,10,MEAN,6.485
7.1,35,15,MEAN,6.779
7.1,35,20,MEAN,6.97
7.1,35,30,MEAN,7.198
7.1,35,40,MEAN,7.322
7.1,40,5,MEAN,5.829
7.1,40,10,MEAN,6.37
7.1,40,15,MEAN,6.673
7.1,40,20,MEAN,6.873
7.1,40,30,MEAN,7.121
7.1,40,40,MEAN,7.261
7.1,45,5,MEAN,5.721
7.1,45,10,MEAN,6.266
7.1,45,15,MEAN,6.574
7.1,45,20,MEAN,6.782
7.1,45,30,MEAN,7.045
7.1,45,40,MEAN,7.2
7.1,50,5,MEAN,5.622
7.1,50,10,MEAN,6.17
7.1,50,15,MEAN,6.483
7.1,50,20,MEAN,6.696
7.1,50,30,MEAN,6.971
7.1,50,40,MEAN,7.138
7.1,56,5,MEAN,5.513
7.1,56,10,MEAN,6.063
7.1,56,15,MEAN,6.381
7.1,56,20,MEAN,6.599
7.1,56,30,MEAN,6.886
7.1,56,40,MEAN,7.065
7.1,63,5,MEAN,5.397
7.1,63,10,MEAN,5.95
7.1,63,15,MEAN,6.27
7.1,63,20,MEAN,6.493
7.1,63,30,MEAN,6.791
7.1,63,40,MEAN,6.982
7.1,71,5,MEAN,5.276
7.1,71,10,MEAN,5.83
7.1,71,15,MEAN,6.154
7.1,71,20,MEAN,6.38
7.1,71,30,MEAN,6.687
7.1,71,40,MEAN,6.889
7.1,79,5,MEAN,5.165
7.1,79,10,MEAN,5.721
7.1,79,15,MEAN,6.046
7.1,79,20,MEAN,6.275
7.1,79,30,MEAN,6.589
7.1,79,40,MEAN,6.799
7.1,89,5,MEAN,5.038
7.1,89,10,MEAN,5.594
7.1,89,15,MEAN,5.921
7.1,89,20,MEAN,6.153
7.1,89,30,MEAN,6.474
7.1,89,40,MEAN,6.692
7.1,100,5,MEAN,4.908
7.1,100,10,MEAN,5.466
7.1,100,15,MEAN,5.795
7.1,100,20,MEAN,6.028
7.1,100,30,MEAN,6.355
7.1,100,40,MEAN,6.579
7.1,112,5,MEAN,4.778
7.1,112,10,MEAN,5.337
7.1,112,15,MEAN,5.667
7.1,112,20,MEAN,5.902
7.1,112,30,MEAN,6.232
7.1,112,40,MEAN,6.463
7.1,126,5,MEAN,4.638
7.1,126,10,MEAN,5.197
7.1,126,15,MEAN,5.528
7.1,126,20,MEAN,5.764
7.1,126,30,MEAN,6.099
7.1,126,40,MEAN,6.334
7.1,141,5,MEAN,4.498
7.1,141,10,MEAN,5.057
7.1,141,15,MEAN,5.389
7.1,141,20,MEAN,5.627
7.1,141,30,MEAN,5.964
7.1,141,40,MEAN,6.203
7.1,158,5,MEAN,4.35
7.1,158,10,MEAN,4.91
7.1,158,15,MEAN,5.242
7.1,158,20,MEAN,5.481
7.1,158,30,MEAN,5.821
7.1,158,40,MEAN,6.063
7.1,178,5,MEAN,4.187
7.1,178,10,MEAN,4.747
7.1,178,15,MEAN,5.081
7.1,178,20,MEAN,5.32
7.1,178,30,MEAN,5.662
7.1,178,40,MEAN,5.908
7.1,200,5,MEAN,4.02
7.1,200,10,MEAN,4.58
7.1,200,15,MEAN,4.914
7.1,200,20,MEAN,5.154
7.1,200,30,MEAN,5.498
7.1,200,40,MEAN,5.746
7.1,224,5,MEAN,3.848
7.1,224,10,MEAN,4.409
7.1,224,15,MEAN,4.743
7.1,224,20,MEAN,4.983
7.1,224,30,MEAN,5.329
7.1,224,40,MEAN,5.579
7.1,250,5,MEAN,3.673
7.1,250,10,MEAN,4.233
7.1,250,15,MEAN,4.567
7.1,250,20,MEAN,4.808
7.1,250,30,MEAN,5.155
7.1,250,40,MEAN,5.406
7.2,1.00E-01,5,MEAN,7.68
7.2,1.00E-01,10,MEAN,7.681
7.2,1.00E-01,15,MEAN,7.681
7.2,1.00E-01,20,MEAN,7.681
7.2,1.00E-01,30,MEAN,7.681
7.2,1.00E-01,40,MEAN,7.681
7.2,1,5,MEAN,7.665
7.2,1,10,MEAN,7.677
7.2,1,15,MEAN,7.679
7.2,1,20,MEAN,7.68
7.2,1,30,MEAN,7.68
7.2,1,40,MEAN,7.68
7.2,2,5,MEAN,7.621
7.2,2,10,MEAN,7.665
7.2,2,15,MEAN,7.673
7.2,2,20,MEAN,7.676
7.2,2,30,MEAN,7.679
7.2,2,40,MEAN,7.679
7.2,3,5,MEAN,7.557
7.2,3,10,MEAN,7.645
7.2,3,15,MEAN,7.664
7.2,3,20,MEAN,7.671
7.2,3,30,MEAN,7.676
7.2,3,40,MEAN,7.678
7.2,4,5,MEAN,7.481
7.2,4,10,MEAN,7.62
7.2,4,15,MEAN,7.652
7.2,4,20,MEAN,7.664
7.2,4,30,MEAN,7.673
7.2,4,40,MEAN,7.676
7.2,5,5,MEAN,7.401
7.2,5,10,MEAN,7.589
7.2,5,15,MEAN,7.636
7.2,5,20,MEAN,7.655
7.2,5,30,MEAN,7.668
7.2,5,40,MEAN,7.673
7.2,6,5,MEAN,7.321
7.2,6,10,MEAN,7.554
7.2,6,15,MEAN,7.618
7.2,6,20,MEAN,7.644
7.2,6,30,MEAN,7.663
7.2,6,40,MEAN,7.67
7.2,7,5,MEAN,7.242
7.2,7,10,MEAN,7.516
7.2,7,15,MEAN,7.598
7.2,7,20,MEAN,7.631
7.2,7,30,MEAN,7.657
7.2,7,40,MEAN,7.667
7.2,8,5,MEAN,7.167
7.2,8,10,MEAN,7.477
7.2,8,15,MEAN,7.575
7.2,8,20,MEAN,7.617
7.2,8,30,MEAN,7.65
7.2,8,40,MEAN,7.662
7.2,9,5,MEAN,7.095
7.2,9,10,MEAN,7.436
7.2,9,15,MEAN,7.551
7.2,9,20,MEAN,7.602
7.2,9,30,MEAN,7.642
7.2,9,40,MEAN,7.658
7.2,10,5,MEAN,7.027
7.2,10,10,MEAN,7.394
7.2,10,15,MEAN,7.526
7.2,10,20,MEAN,7.585
7.2,10,30,MEAN,7.634
7.2,10,40,MEAN,7.653
7.2,11,5,MEAN,6.963
7.2,11,10,MEAN,7.352
7.2,11,15,MEAN,7.499
7.2,11,20,MEAN,7.567
7.2,11,30,MEAN,7.624
7.2,11,40,MEAN,7.647
7.2,12,5,MEAN,6.902
7.2,12,10,MEAN,7.311
7.2,12,15,MEAN,7.472
7.2,12,20,MEAN,7.548
7.2,12,30,MEAN,7.614
7.2,12,40,MEAN,7.641
7.2,14,5,MEAN,6.791
7.2,14,10,MEAN,7.229
7.2,14,15,MEAN,7.415
7.2,14,20,MEAN,7.509
7.2,14,30,MEAN,7.592
7.2,14,40,MEAN,7.627
7.2,16,5,MEAN,6.69
7.2,16,10,MEAN,7.151
7.2,16,15,MEAN,7.358
7.2,16,20,MEAN,7.467
7.2,16,30,MEAN,7.568
7.2,16,40,MEAN,7.612
7.2,18,5,MEAN,6.598
7.2,18,10,MEAN,7.077
7.2,18,15,MEAN,7.301
7.2,18,20,MEAN,7.424
7.2,18,30,MEAN,7.543
7.2,18,40,MEAN,7.595
7.2,20,5,MEAN,6.514
7.2,20,10,MEAN,7.006
7.2,20,15,MEAN,7.245
7.2,20,20,MEAN,7.38
7.2,20,30,MEAN,7.515
7.2,20,40,MEAN,7.577
7.2,22,5,MEAN,6.436
7.2,22,10,MEAN,6.939
7.2,22,15,MEAN,7.19
7.2,22,20,MEAN,7.336
7.2,22,30,MEAN,7.487
7.2,22,40,MEAN,7.557
7.2,25,5,MEAN,6.33
7.2,25,10,MEAN,6.844
7.2,25,15,MEAN,7.11
7.2,25,20,MEAN,7.27
7.2,25,30,MEAN,7.442
7.2,25,40,MEAN,7.526
7.2,28,5,MEAN,6.234
7.2,28,10,MEAN,6.757
7.2,28,15,MEAN,7.033
7.2,28,20,MEAN,7.205
7.2,28,30,MEAN,7.396
7.2,28,40,MEAN,7.494
7.2,32,5,MEAN,6.118
7.2,32,10,MEAN,6.649
7.2,32,15,MEAN,6.937
7.2,32,20,MEAN,7.121
7.2,32,30,MEAN,7.334
7.2,32,40,MEAN,7.448
7.2,35,5,MEAN,6.039
7.2,35,10,MEAN,6.575
7.2,35,15,MEAN,6.869
7.2,35,20,MEAN,7.06
7.2,35,30,MEAN,7.288
7.2,35,40,MEAN,7.412
7.2,40,5,MEAN,5.919
7.2,40,10,MEAN,6.46
7.2,40,15,MEAN,6.763
7.2,40,20,MEAN,6.963
7.2,40,30,MEAN,7.21
7.2,40,40,MEAN,7.351
7.2,45,5,MEAN,5.811
7.2,45,10,MEAN,6.356
7.2,45,15,MEAN,6.664
7.2,45,20,MEAN,6.872
7.2,45,30,MEAN,7.135
7.2,45,40,MEAN,7.29
7.2,50,5,MEAN,5.712
7.2,50,10,MEAN,6.259
7.2,50,15,MEAN,6.573
7.2,50,20,MEAN,6.786
7.2,50,30,MEAN,7.061
7.2,50,40,MEAN,7.228
7.2,56,5,MEAN,5.603
7.2,56,10,MEAN,6.153
7.2,56,15,MEAN,6.47
7.2,56,20,MEAN,6.689
7.2,56,30,MEAN,6.976
7.2,56,40,MEAN,7.155
7.2,63,5,MEAN,5.487
7.2,63,10,MEAN,6.039
7.2,63,15,MEAN,6.36
7.2,63,20,MEAN,6.583
7.2,63,30,MEAN,6.88
7.2,63,40,MEAN,7.071
7.2,71,5,MEAN,5.366
7.2,71,10,MEAN,5.92
7.2,71,15,MEAN,6.244
7.2,71,20,MEAN,6.47
7.2,71,30,MEAN,6.777
7.2,71,40,MEAN,6.978
7.2,79,5,MEAN,5.255
7.2,79,10,MEAN,5.811
7.2,79,15,MEAN,6.136
7.2,79,20,MEAN,6.365
7.2,79,30,MEAN,6.679
7.2,79,40,MEAN,6.889
7.2,89,5,MEAN,5.127
7.2,89,10,MEAN,5.684
7.2,89,15,MEAN,6.011
7.2,89,20,MEAN,6.243
7.2,89,30,MEAN,6.564
7.2,89,40,MEAN,6.782
7.2,100,5,MEAN,4.998
7.2,100,10,MEAN,5.556
7.2,100,15,MEAN,5.885
7.2,100,20,MEAN,6.118
7.2,100,30,MEAN,6.444
7.2,100,40,MEAN,6.669
7.2,112,5,MEAN,4.868
7.2,112,10,MEAN,5.426
7.2,112,15,MEAN,5.756
7.2,112,20,MEAN,5.992
7.2,112,30,MEAN,6.322
7.2,112,40,MEAN,6.552
7.2,126,5,MEAN,4.727
7.2,126,10,MEAN,5.286
7.2,126,15,MEAN,5.617
7.2,126,20,MEAN,5.854
7.2,126,30,MEAN,6.188
7.2,126,40,MEAN,6.424
7.2,141,5,MEAN,4.588
7.2,141,10,MEAN,5.147
7.2,141,15,MEAN,5.479
7.2,141,20,MEAN,5.716
7.2,141,30,MEAN,6.054
7.2,141,40,MEAN,6.293
7.2,158,5,MEAN,4.44
7.2,158,10,MEAN,4.999
7.2,158,15,MEAN,5.332
7.2,158,20,MEAN,5.571
7.2,158,30,MEAN,5.91
7.2,158,40,MEAN,6.153
7.2,178,5,MEAN,4.277
7.2,178,10,MEAN,4.837
7.2,178,15,MEAN,5.17
7.2,178,20,MEAN,5.41
7.2,178,30,MEAN,5.752
7.2,178,40,MEAN,5.997
7.2,200,5,MEAN,4.11
7.2,200,10,MEAN,4.67
7.2,200,15,MEAN,5.004
7.2,200,20,MEAN,5.244
7.2,200,30,MEAN,5.588
7.2,200,40,MEAN,5.836
7.2,224,5,MEAN,3.938
7.2,224,10,MEAN,4.499
7.2,224,15,MEAN,4.833
7.2,224,20,MEAN,5.073
7.2,224,30,MEAN,5.419
7.2,224,40,MEAN,5.668
7.2,250,5,MEAN,3.762
7.2,250,10,MEAN,4.323
7.2,250,15,MEAN,4.657
7.2,250,20,MEAN,4.898
7.2,250,30,MEAN,5.245
7.2,250,40,MEAN,5.496
7.3,1.00E-01,5,MEAN,7.77
7.3,1.00E-01,10,MEAN,7.77
7.3,1.00E-01,15,MEAN,7.77
7.3,1.00E-01,20,MEAN,7.77
7.3,1.00E-01,30,MEAN,7.77
7.3,1.00E-01,40,MEAN,7.77
7.3,1,5,MEAN,7.755
7.3,1,10,MEAN,7.766
7.3,1,15,MEAN,7.769
7.3,1,20,MEAN,7.769
7.3,1,30,MEAN,7.77
7.3,1,40,MEAN,7.77
7.3,2,5,MEAN,7.711
7.3,2,10,MEAN,7.754
7.3,2,15,MEAN,7.763
7.3,2,20,MEAN,7.766
7.3,2,30,MEAN,7.768
7.3,2,40,MEAN,7.769
7.3,3,5,MEAN,7.647
7.3,3,10,MEAN,7.735
7.3,3,15,MEAN,7.754
7.3,3,20,MEAN,7.761
7.3,3,30,MEAN,7.766
7.3,3,40,MEAN,7.768
7.3,4,5,MEAN,7.571
7.3,4,10,MEAN,7.709
7.3,4,15,MEAN,7.742
7.3,4,20,MEAN,7.754
7.3,4,30,MEAN,7.763
7.3,4,40,MEAN,7.766
7.3,5,5,MEAN,7.491
7.3,5,10,MEAN,7.679
7.3,5,15,MEAN,7.726
7.3,5,20,MEAN,7.744
7.3,5,30,MEAN,7.758
7.3,5,40,MEAN,7.763
7.3,6,5,MEAN,7.41
7.3,6,10,MEAN,7.644
7.3,6,15,MEAN,7.708
7.3,6,20,MEAN,7.734
7.3,6,30,MEAN,7.753
7.3,6,40,MEAN,7.76
7.3,7,5,MEAN,7.332
