rup_mag,rup_rake,dist_rjb,site_vs30,result_type,damping,0.04,0.07,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.6,0.7,0.8,0.9,1,1.25,1.5,1.75,2,2.5,2.75,4,pga,pgv
4.5000000E+00,2.7000000E+02,1.3000000E+02,1.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689301E-01,7.4603899E-01,7.5524897E-01,7.3222337E-01,7.3682705E-01,7.0919817E-01,6.6774971E-01,6.5162883E-01,6.4241944E-01,6.5393498E-01,6.5163256E-01,6.5163083E-01,6.5163343E-01,6.5393299E-01,6.5853614E-01,6.5163182E-01,6.6774629E-01,6.9768281E-01,7.0228626E-01,7.0919365E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774962E-01,6.2169767E-01
5.0000000E+00,2.7000000E+02,1.3000000E+02,1.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689445E-01,7.4603503E-01,7.5524634E-01,7.3222422E-01,7.3682604E-01,7.0919681E-01,6.6775225E-01,6.5163265E-01,6.4241798E-01,6.5393450E-01,6.5163203E-01,6.5163247E-01,6.5163120E-01,6.5393306E-01,6.5853884E-01,6.5163339E-01,6.6774911E-01,6.9768512E-01,7.0228754E-01,7.0919990E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775184E-01,6.2169461E-01
5.5000000E+00,2.7000000E+02,1.3000000E+02,1.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689085E-01,7.4603664E-01,7.5524957E-01,7.3222021E-01,7.3682714E-01,7.0919648E-01,6.6775071E-01,6.5163138E-01,6.4242049E-01,6.5393520E-01,6.5163274E-01,6.5163428E-01,6.5162921E-01,6.5393380E-01,6.5854068E-01,6.5163429E-01,6.6775011E-01,6.9768436E-01,7.0228733E-01,7.0919740E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775051E-01,6.2169925E-01
6.0000000E+00,2.7000000E+02,1.3000000E+02,1.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689280E-01,7.4603691E-01,7.5524733E-01,7.3222427E-01,7.3682640E-01,7.0919363E-01,6.6775421E-01,6.5163109E-01,6.4241786E-01,6.5392988E-01,6.5163437E-01,6.5163243E-01,6.5163207E-01,6.5393398E-01,6.5853766E-01,6.5163254E-01,6.6774934E-01,6.9768144E-01,7.0229027E-01,7.0919481E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774904E-01,6.2170107E-01
6.5000000E+00,2.7000000E+02,1.3000000E+02,1.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689387E-01,7.4603484E-01,7.5525096E-01,7.3222397E-01,7.3682580E-01,7.0919632E-01,6.6775161E-01,6.5163079E-01,6.4241931E-01,6.5393481E-01,6.5163319E-01,6.5163152E-01,6.5163113E-01,6.5393650E-01,6.5853980E-01,6.5162801E-01,6.6774822E-01,6.9768400E-01,7.0228991E-01,7.0919888E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775027E-01,6.2169530E-01
6.9000000E+00,2.7000000E+02,1.3000000E+02,1.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689658E-01,7.4603795E-01,7.5524875E-01,7.3222105E-01,7.3682741E-01,7.0919494E-01,6.6775104E-01,6.5163132E-01,6.4242074E-01,6.5393020E-01,6.5163460E-01,6.5162908E-01,6.5163147E-01,6.5393179E-01,6.5853687E-01,6.5162874E-01,6.6775449E-01,6.9768177E-01,7.0228613E-01,7.0920039E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774951E-01,6.2169689E-01
4.0000000E+00,2.7000000E+02,1.6000000E+02,1.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689248E-01,7.4603281E-01,7.5525091E-01,7.3222007E-01,7.3682506E-01,7.0919409E-01,6.6774725E-01,6.5163236E-01,6.4242622E-01,6.5393542E-01,6.5163522E-01,6.5163344E-01,6.5163380E-01,6.5393428E-01,6.5853968E-01,6.5162930E-01,6.6774734E-01,6.9768296E-01,7.0228930E-01,7.0919456E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774925E-01,6.2170127E-01
4.5000000E+00,2.7000000E+02,1.6000000E+02,1.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689418E-01,7.4603807E-01,7.5524889E-01,7.3222262E-01,7.3682602E-01,7.0919486E-01,6.6775074E-01,6.5163114E-01,6.4242168E-01,6.5393374E-01,6.5163021E-01,6.5163261E-01,6.5163349E-01,6.5393504E-01,6.5853777E-01,6.5163386E-01,6.6774934E-01,6.9768232E-01,7.0229008E-01,7.0919924E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774935E-01,6.2169837E-01
5.0000000E+00,2.7000000E+02,1.6000000E+02,1.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689432E-01,7.4603869E-01,7.5524310E-01,7.3222097E-01,7.3682922E-01,7.0919435E-01,6.6775014E-01,6.5162994E-01,6.4242111E-01,6.5393166E-01,6.5162935E-01,6.5163222E-01,6.5163217E-01,6.5393321E-01,6.5853991E-01,6.5163216E-01,6.6774890E-01,6.9768237E-01,7.0228875E-01,7.0919552E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774898E-01,6.2169708E-01
5.5000000E+00,2.7000000E+02,1.6000000E+02,1.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689334E-01,7.4603859E-01,7.5525243E-01,7.3222330E-01,7.3682571E-01,7.0919624E-01,6.6775101E-01,6.5163015E-01,6.4242041E-01,6.5393380E-01,6.5163203E-01,6.5163114E-01,6.5163154E-01,6.5393027E-01,6.5854160E-01,6.5163533E-01,6.6775010E-01,6.9768300E-01,7.0229005E-01,7.0919782E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775278E-01,6.2169768E-01
6.0000000E+00,2.7000000E+02,1.6000000E+02,1.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689267E-01,7.4603682E-01,7.5524806E-01,7.3222196E-01,7.3683061E-01,7.0919579E-01,6.6774691E-01,6.5162883E-01,6.4241848E-01,6.5393364E-01,6.5163065E-01,6.5163211E-01,6.5163176E-01,6.5393575E-01,6.5853694E-01,6.5163152E-01,6.6775072E-01,6.9768106E-01,7.0228727E-01,7.0919397E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774866E-01,6.2170045E-01
6.5000000E+00,2.7000000E+02,1.6000000E+02,1.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689112E-01,7.4604047E-01,7.5524747E-01,7.3222584E-01,7.3682373E-01,7.0919920E-01,6.6775062E-01,6.5162970E-01,6.4242142E-01,6.5393601E-01,6.5163254E-01,6.5163200E-01,6.5163015E-01,6.5393486E-01,6.5853954E-01,6.5162683E-01,6.6775326E-01,6.9768276E-01,7.0229048E-01,7.0919593E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775094E-01,6.2169688E-01
6.9000000E+00,2.7000000E+02,1.6000000E+02,1.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689508E-01,7.4603940E-01,7.5524862E-01,7.3222426E-01,7.3682628E-01,7.0919558E-01,6.6775044E-01,6.5163070E-01,6.4242073E-01,6.5393478E-01,6.5163114E-01,6.5163220E-01,6.5163153E-01,6.5393630E-01,6.5853686E-01,6.5162861E-01,6.6775155E-01,6.9768246E-01,7.0228498E-01,7.0919677E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775147E-01,6.2169951E-01
4.0000000E+00,2.7000000E+02,2.0000000E+02,1.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689365E-01,7.4603762E-01,7.5524780E-01,7.3222253E-01,7.3682375E-01,7.0919766E-01,6.6774966E-01,6.5163319E-01,6.4242300E-01,6.5393498E-01,6.5163020E-01,6.5163364E-01,6.5162822E-01,6.5393594E-01,6.5853938E-01,6.5162933E-01,6.6774746E-01,6.9768234E-01,7.0228832E-01,7.0919418E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774808E-01,6.2169826E-01
4.5000000E+00,2.7000000E+02,2.0000000E+02,1.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689229E-01,7.4603909E-01,7.5524934E-01,7.3222279E-01,7.3682905E-01,7.0919811E-01,6.6775016E-01,6.5163087E-01,6.4241994E-01,6.5393416E-01,6.5163154E-01,6.5162997E-01,6.5163115E-01,6.5393423E-01,6.5853864E-01,6.5163167E-01,6.6774927E-01,6.9767969E-01,7.0229121E-01,7.0919579E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775029E-01,6.2169992E-01
5.0000000E+00,2.7000000E+02,2.0000000E+02,1.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689505E-01,7.4603852E-01,7.5524921E-01,7.3222233E-01,7.3682669E-01,7.0919952E-01,6.6775095E-01,6.5163229E-01,6.4242117E-01,6.5393429E-01,6.5162872E-01,6.5163223E-01,6.5162585E-01,6.5393293E-01,6.5853516E-01,6.5162784E-01,6.6774713E-01,6.9768292E-01,7.0228809E-01,7.0919574E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775069E-01,6.2169780E-01
5.5000000E+00,2.7000000E+02,2.0000000E+02,1.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689578E-01,7.4603476E-01,7.5525130E-01,7.3222079E-01,7.3682549E-01,7.0919309E-01,6.6775173E-01,6.5163216E-01,6.4242450E-01,6.5393280E-01,6.5163393E-01,6.5163242E-01,6.5163225E-01,6.5393403E-01,6.5854014E-01,6.5163247E-01,6.6774909E-01,6.9768456E-01,7.0228737E-01,7.0919390E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775087E-01,6.2169654E-01
6.0000000E+00,2.7000000E+02,2.0000000E+02,1.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689223E-01,7.4603696E-01,7.5525072E-01,7.3222270E-01,7.3682665E-01,7.0919559E-01,6.6775044E-01,6.5163084E-01,6.4242374E-01,6.5393426E-01,6.5162740E-01,6.5163407E-01,6.5163258E-01,6.5393240E-01,6.5854007E-01,6.5163350E-01,6.6774684E-01,6.9768214E-01,7.0228790E-01,7.0919356E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774692E-01,6.2169831E-01
6.5000000E+00,2.7000000E+02,2.0000000E+02,1.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689305E-01,7.4603894E-01,7.5524922E-01,7.3222335E-01,7.3682829E-01,7.0919674E-01,6.6775048E-01,6.5163666E-01,6.4241739E-01,6.5393594E-01,6.5163108E-01,6.5163222E-01,6.5162983E-01,6.5393459E-01,6.5853793E-01,6.5163170E-01,6.6775037E-01,6.9768137E-01,7.0228925E-01,7.0919786E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774962E-01,6.2169448E-01
6.9000000E+00,2.7000000E+02,2.0000000E+02,1.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689544E-01,7.4603712E-01,7.5524855E-01,7.3221954E-01,7.3683089E-01,7.0919763E-01,6.6774731E-01,6.5163215E-01,6.4242317E-01,6.5393541E-01,6.5163266E-01,6.5163063E-01,6.5162715E-01,6.5393191E-01,6.5854010E-01,6.5163299E-01,6.6775134E-01,6.9768443E-01,7.0228965E-01,7.0919721E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774723E-01,6.2169965E-01
4.0000000E+00,9.0000000E+01,0.0000000E+00,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689498E-01,7.4603756E-01,7.5525325E-01,7.3221959E-01,7.3682994E-01,7.0919375E-01,6.6774860E-01,6.5163213E-01,6.4242161E-01,6.5393344E-01,6.5163143E-01,6.5163431E-01,6.5163162E-01,6.5393074E-01,6.5854058E-01,6.5163098E-01,6.6775251E-01,6.9767978E-01,7.0228870E-01,7.0919414E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774841E-01,6.2169674E-01
4.5000000E+00,9.0000000E+01,0.0000000E+00,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689068E-01,7.4603964E-01,7.5524742E-01,7.3222222E-01,7.3682867E-01,7.0919057E-01,6.6774782E-01,6.5163106E-01,6.4242288E-01,6.5393456E-01,6.5163207E-01,6.5163197E-01,6.5162937E-01,6.5393377E-01,6.5854265E-01,6.5163200E-01,6.6775213E-01,6.9768354E-01,7.0228895E-01,7.0919570E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774830E-01,6.2169959E-01
5.0000000E+00,9.0000000E+01,0.0000000E+00,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689417E-01,7.4603603E-01,7.5524720E-01,7.3222184E-01,7.3682945E-01,7.0919449E-01,6.6775035E-01,6.5163345E-01,6.4241836E-01,6.5393239E-01,6.5162913E-01,6.5162766E-01,6.5163195E-01,6.5393467E-01,6.5853840E-01,6.5163116E-01,6.6775144E-01,6.9768728E-01,7.0228911E-01,7.0919353E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774479E-01,6.2169858E-01
5.5000000E+00,9.0000000E+01,0.0000000E+00,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689521E-01,7.4603861E-01,7.5524733E-01,7.3222136E-01,7.3682736E-01,7.0919650E-01,6.6774953E-01,6.5163349E-01,6.4242075E-01,6.5393393E-01,6.5163219E-01,6.5163447E-01,6.5163418E-01,6.5393429E-01,6.5853792E-01,6.5163263E-01,6.6774929E-01,6.9768482E-01,7.0228879E-01,7.0919625E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775138E-01,6.2169750E-01
6.0000000E+00,9.0000000E+01,0.0000000E+00,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689312E-01,7.4603771E-01,7.5524867E-01,7.3222224E-01,7.3683115E-01,7.0919674E-01,6.6775072E-01,6.5163050E-01,6.4242090E-01,6.5393462E-01,6.5163215E-01,6.5163191E-01,6.5163070E-01,6.5393170E-01,6.5853687E-01,6.5163118E-01,6.6774840E-01,6.9768502E-01,7.0228825E-01,7.0919777E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774896E-01,6.2170161E-01
6.5000000E+00,9.0000000E+01,0.0000000E+00,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689265E-01,7.4603857E-01,7.5525079E-01,7.3221926E-01,7.3682582E-01,7.0919571E-01,6.6775026E-01,6.5163022E-01,6.4242425E-01,6.5393832E-01,6.5162970E-01,6.5162999E-01,6.5163256E-01,6.5393311E-01,6.5853784E-01,6.5163197E-01,6.6774672E-01,6.9768119E-01,7.0228701E-01,7.0919582E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774892E-01,6.2170055E-01
6.9000000E+00,9.0000000E+01,0.0000000E+00,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689228E-01,7.4603737E-01,7.5524551E-01,7.3222502E-01,7.3682443E-01,7.0919492E-01,6.6774901E-01,6.5163313E-01,6.4242216E-01,6.5393067E-01,6.5163090E-01,6.5162958E-01,6.5163248E-01,6.5393140E-01,6.5854076E-01,6.5162616E-01,6.6774805E-01,6.9768182E-01,7.0228966E-01,7.0919739E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774906E-01,6.2169766E-01
4.0000000E+00,9.0000000E+01,1.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689266E-01,7.4603673E-01,7.5524821E-01,7.3222302E-01,7.3682668E-01,7.0919510E-01,6.6774877E-01,6.5162979E-01,6.4242079E-01,6.5393696E-01,6.5162943E-01,6.5163185E-01,6.5163227E-01,6.5393567E-01,6.5854239E-01,6.5163038E-01,6.6774822E-01,6.9768371E-01,7.0228792E-01,7.0919467E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775145E-01,6.2169786E-01
4.5000000E+00,9.0000000E+01,1.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689469E-01,7.4603619E-01,7.5525005E-01,7.3222178E-01,7.3683000E-01,7.0919499E-01,6.6774908E-01,6.5163188E-01,6.4242194E-01,6.5393561E-01,6.5162981E-01,6.5162735E-01,6.5162939E-01,6.5393679E-01,6.5853939E-01,6.5163040E-01,6.6775010E-01,6.9768644E-01,7.0229031E-01,7.0919902E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774878E-01,6.2169714E-01
5.0000000E+00,9.0000000E+01,1.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689469E-01,7.4603569E-01,7.5524485E-01,7.3222108E-01,7.3682680E-01,7.0919397E-01,6.6775236E-01,6.5162927E-01,6.4242353E-01,6.5393480E-01,6.5163170E-01,6.5162950E-01,6.5163075E-01,6.5393666E-01,6.5853979E-01,6.5162661E-01,6.6774973E-01,6.9768254E-01,7.0228783E-01,7.0919455E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774690E-01,6.2169786E-01
5.5000000E+00,9.0000000E+01,1.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689597E-01,7.4603824E-01,7.5524764E-01,7.3222285E-01,7.3682639E-01,7.0919662E-01,6.6774760E-01,6.5163266E-01,6.4242214E-01,6.5393519E-01,6.5162968E-01,6.5162990E-01,6.5163284E-01,6.5393274E-01,6.5854037E-01,6.5163201E-01,6.6774914E-01,6.9767863E-01,7.0228959E-01,7.0919566E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774910E-01,6.2169716E-01
6.0000000E+00,9.0000000E+01,1.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689155E-01,7.4603561E-01,7.5524636E-01,7.3222150E-01,7.3682734E-01,7.0919432E-01,6.6774965E-01,6.5162967E-01,6.4242261E-01,6.5393109E-01,6.5163112E-01,6.5162915E-01,6.5163373E-01,6.5393238E-01,6.5853747E-01,6.5163133E-01,6.6774917E-01,6.9768258E-01,7.0228861E-01,7.0919826E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775316E-01,6.2169577E-01
6.5000000E+00,9.0000000E+01,1.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689628E-01,7.4603770E-01,7.5524849E-01,7.3221857E-01,7.3682231E-01,7.0919494E-01,6.6774834E-01,6.5163259E-01,6.4242111E-01,6.5393382E-01,6.5163102E-01,6.5163280E-01,6.5163218E-01,6.5393334E-01,6.5853935E-01,6.5163169E-01,6.6774761E-01,6.9768238E-01,7.0228507E-01,7.0919725E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774897E-01,6.2169789E-01
6.9000000E+00,9.0000000E+01,1.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689240E-01,7.4603772E-01,7.5524998E-01,7.3222121E-01,7.3682987E-01,7.0919806E-01,6.6774950E-01,6.5163152E-01,6.4242391E-01,6.5393375E-01,6.5163207E-01,6.5163258E-01,6.5163208E-01,6.5393288E-01,6.5854025E-01,6.5163109E-01,6.6775074E-01,6.9768126E-01,7.0228991E-01,7.0919617E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774893E-01,6.2169896E-01
4.0000000E+00,9.0000000E+01,3.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689549E-01,7.4604044E-01,7.5524559E-01,7.3222098E-01,7.3682954E-01,7.0919605E-01,6.6774879E-01,6.5163151E-01,6.4242180E-01,6.5393462E-01,6.5163115E-01,6.5163374E-01,6.5163118E-01,6.5393492E-01,6.5853941E-01,6.5163139E-01,6.6774958E-01,6.9768321E-01,7.0228678E-01,7.0919852E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774983E-01,6.2170030E-01
4.5000000E+00,9.0000000E+01,3.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689141E-01,7.4604191E-01,7.5524872E-01,7.3221917E-01,7.3682901E-01,7.0920061E-01,6.6775035E-01,6.5163489E-01,6.4241875E-01,6.5393128E-01,6.5163134E-01,6.5163248E-01,6.5163112E-01,6.5393445E-01,6.5853873E-01,6.5162848E-01,6.6775279E-01,6.9768263E-01,7.0229025E-01,7.0919717E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775315E-01,6.2169704E-01
5.0000000E+00,9.0000000E+01,3.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689284E-01,7.4603978E-01,7.5524901E-01,7.3222236E-01,7.3682625E-01,7.0919771E-01,6.6774980E-01,6.5163143E-01,6.4242580E-01,6.5393369E-01,6.5163327E-01,6.5163278E-01,6.5162899E-01,6.5393358E-01,6.5853767E-01,6.5163189E-01,6.6774943E-01,6.9768067E-01,7.0228685E-01,7.0919912E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775012E-01,6.2169892E-01
5.5000000E+00,9.0000000E+01,3.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689357E-01,7.4603777E-01,7.5525010E-01,7.3222473E-01,7.3682441E-01,7.0919507E-01,6.6775080E-01,6.5163034E-01,6.4241989E-01,6.5393556E-01,6.5163150E-01,6.5163145E-01,6.5163399E-01,6.5393269E-01,6.5853660E-01,6.5163178E-01,6.6775131E-01,6.9768392E-01,7.0228695E-01,7.0919644E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774737E-01,6.2170290E-01
6.0000000E+00,9.0000000E+01,3.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689349E-01,7.4603506E-01,7.5524885E-01,7.3222557E-01,7.3682661E-01,7.0919441E-01,6.6774913E-01,6.5163410E-01,6.4242131E-01,6.5393648E-01,6.5163346E-01,6.5163196E-01,6.5163203E-01,6.5393411E-01,6.5853933E-01,6.5163354E-01,6.6775087E-01,6.9768129E-01,7.0228819E-01,7.0919726E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774904E-01,6.2169731E-01
6.5000000E+00,9.0000000E+01,3.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689496E-01,7.4604294E-01,7.5524819E-01,7.3222138E-01,7.3682928E-01,7.0919724E-01,6.6775322E-01,6.5163263E-01,6.4242093E-01,6.5392941E-01,6.5163324E-01,6.5163228E-01,6.5162554E-01,6.5393389E-01,6.5854036E-01,6.5163181E-01,6.6775359E-01,6.9768489E-01,7.0228845E-01,7.0919450E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774618E-01,6.2169800E-01
6.9000000E+00,9.0000000E+01,3.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689111E-01,7.4603934E-01,7.5524776E-01,7.3222169E-01,7.3682855E-01,7.0919729E-01,6.6774821E-01,6.5163226E-01,6.4241935E-01,6.5393377E-01,6.5163304E-01,6.5163269E-01,6.5163284E-01,6.5393538E-01,6.5853589E-01,6.5162986E-01,6.6775160E-01,6.9767922E-01,7.0228913E-01,7.0919650E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775401E-01,6.2170050E-01
4.0000000E+00,9.0000000E+01,6.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689776E-01,7.4603614E-01,7.5524633E-01,7.3222157E-01,7.3682344E-01,7.0920030E-01,6.6775159E-01,6.5163278E-01,6.4241897E-01,6.5393175E-01,6.5163441E-01,6.5163303E-01,6.5163087E-01,6.5393339E-01,6.5854135E-01,6.5163560E-01,6.6774448E-01,6.9768649E-01,7.0228910E-01,7.0919658E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774692E-01,6.2169648E-01
4.5000000E+00,9.0000000E+01,6.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689413E-01,7.4603737E-01,7.5524738E-01,7.3222112E-01,7.3682593E-01,7.0919610E-01,6.6775049E-01,6.5163183E-01,6.4241866E-01,6.5393280E-01,6.5163309E-01,6.5163006E-01,6.5163087E-01,6.5393634E-01,6.5854239E-01,6.5163324E-01,6.6774953E-01,6.9768155E-01,7.0228988E-01,7.0919685E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774723E-01,6.2170113E-01
5.0000000E+00,9.0000000E+01,6.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689443E-01,7.4604137E-01,7.5525033E-01,7.3222322E-01,7.3682641E-01,7.0919665E-01,6.6774991E-01,6.5163527E-01,6.4242263E-01,6.5393310E-01,6.5163231E-01,6.5163238E-01,6.5163248E-01,6.5393511E-01,6.5854020E-01,6.5163301E-01,6.6775207E-01,6.9768310E-01,7.0228818E-01,7.0919652E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775021E-01,6.2169911E-01
5.5000000E+00,9.0000000E+01,6.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689332E-01,7.4603934E-01,7.5524425E-01,7.3222155E-01,7.3682777E-01,7.0919450E-01,6.6774728E-01,6.5163159E-01,6.4242186E-01,6.5393085E-01,6.5163282E-01,6.5163298E-01,6.5163273E-01,6.5393222E-01,6.5853576E-01,6.5163169E-01,6.6775018E-01,6.9768615E-01,7.0228978E-01,7.0919857E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774761E-01,6.2169826E-01
6.0000000E+00,9.0000000E+01,6.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689254E-01,7.4603830E-01,7.5524752E-01,7.3222087E-01,7.3682763E-01,7.0919693E-01,6.6775002E-01,6.5163085E-01,6.4242204E-01,6.5393358E-01,6.5163192E-01,6.5163211E-01,6.5163272E-01,6.5393298E-01,6.5853557E-01,6.5163247E-01,6.6774769E-01,6.9768348E-01,7.0228973E-01,7.0919573E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774895E-01,6.2169628E-01
6.5000000E+00,9.0000000E+01,6.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689358E-01,7.4603785E-01,7.5524708E-01,7.3222137E-01,7.3682957E-01,7.0919637E-01,6.6775059E-01,6.5163555E-01,6.4242222E-01,6.5393019E-01,6.5162836E-01,6.5162801E-01,6.5163217E-01,6.5393488E-01,6.5853941E-01,6.5163190E-01,6.6774774E-01,6.9768469E-01,7.0229059E-01,7.0919500E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774890E-01,6.2169770E-01
6.9000000E+00,9.0000000E+01,6.0000000E+01,8.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689532E-01,7.4603704E-01,7.5524830E-01,7.3221861E-01,7.3682720E-01,7.0919648E-01,6.6774939E-01,6.5162803E-01,6.4242261E-01,6.5393009E-01,6.5163367E-01,6.5163229E-01,6.5162887E-01,6.5393590E-01,6.5853756E-01,6.5162969E-01,6.6775489E-01,6.9768358E-01,7.0228804E-01,7.0919622E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775055E-01,6.2169294E-01
